dimension_reduction_type,model,max_depth,min_samples_split,rmse,mae,r2,spearman_r,within_1_acc
"Ridge->PCA (top-100, 95%var)",Decision Tree,20.0,2,1.7267941920849115,1.309090909090909,-0.15730048755452897,0.4297334633765407,0.6272727272727273
"Ridge->PCA (top-100, 95%var)",Decision Tree,20.0,5,1.7217796732318404,1.3064098838938036,-0.1505887683528213,0.40650172579174415,0.6272727272727273
"Ridge->PCA (top-100, 95%var)",Decision Tree,20.0,10,1.6872824915517157,1.25917176919222,-0.1049447875350682,0.3906779406212176,0.6272727272727273
"Ridge->PCA (top-100, 95%var)",Decision Tree,30.0,2,1.760681686165901,1.3,-0.20316910443931224,0.35481516079126546,0.6454545454545455
"Ridge->PCA (top-100, 95%var)",Decision Tree,30.0,5,1.7414196665838346,1.2836146811205549,-0.1769875451467775,0.3746621710806429,0.6454545454545455
"Ridge->PCA (top-100, 95%var)",Decision Tree,30.0,10,1.6572128209368513,1.249689691088788,-0.06591247882722162,0.44890026404551314,0.6454545454545455
"Ridge->PCA (top-100, 95%var)",Decision Tree,,2,1.7425164665975574,1.2545454545454546,-0.1784706184244289,0.4184131409864002,0.6
"Ridge->PCA (top-100, 95%var)",Decision Tree,,5,1.7181781838170658,1.3080388370586635,-0.14578037218608597,0.419528774966379,0.5818181818181818
"Ridge->PCA (top-100, 95%var)",Decision Tree,,10,1.7017730888028622,1.2792640400679796,-0.12400509731399056,0.381587875845369,0.6181818181818182
"ElasticNet (top-200, l1r=0.5)",Decision Tree,10.0,2,1.5917557033157397,1.1506787190211518,0.01662807126116128,0.4975108348122197,0.6636363636363637
"ElasticNet (top-200, l1r=0.5)",Decision Tree,10.0,5,1.6967380004210606,1.241409050193359,-0.11736368004495734,0.4343372763777655,0.6363636363636364
"ElasticNet (top-200, l1r=0.5)",Decision Tree,10.0,10,1.6286951864823347,1.2232735312342478,-0.029543268113157328,0.4540601278264047,0.6454545454545455
"ElasticNet (top-200, l1r=0.5)",Decision Tree,20.0,2,1.651445647689541,1.2181818181818183,-0.058506543494996066,0.4674424186028603,0.6818181818181818
"ElasticNet (top-200, l1r=0.5)",Decision Tree,20.0,5,1.6510617165235337,1.2612787871639548,-0.05801443355185443,0.47235855020368395,0.6181818181818182
"ElasticNet (top-200, l1r=0.5)",Decision Tree,20.0,10,1.6526869229955923,1.233168220234994,-0.06009835103386352,0.453356900408441,0.6636363636363637
"ElasticNet (top-200, l1r=0.5)",Decision Tree,30.0,2,1.6733200530681511,1.2363636363636363,-0.08673338465486258,0.47902171389971726,0.6363636363636364
"ElasticNet (top-200, l1r=0.5)",Decision Tree,30.0,5,1.592198386150591,1.1249151508003183,0.01608102449279525,0.4915032600619598,0.6818181818181818
"ElasticNet (top-200, l1r=0.5)",Decision Tree,30.0,10,1.615833777138419,1.2046771237026603,-0.013347364114416838,0.48429754739057096,0.6636363636363637
"ElasticNet (top-200, l1r=0.5)",Decision Tree,,2,1.5868780098614443,1.1363636363636365,0.022645624839620293,0.48227883061830995,0.6818181818181818
"ElasticNet (top-200, l1r=0.5)",Decision Tree,,5,1.7202498612967352,1.277744139992944,-0.14854506614146734,0.4208053409361296,0.6272727272727273
"ElasticNet (top-200, l1r=0.5)",Decision Tree,,10,1.6691074021722188,1.2513500384168121,-0.08126848190376323,0.44535934718585685,0.6454545454545455
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,10.0,2,1.3524671962010837,0.8837818259387036,0.2900652119168511,0.6471877806313003,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,10.0,5,1.357050223345198,0.9634487675949461,0.285245630130769,0.6575664310592543,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,10.0,10,1.2690455160670226,0.9279497726139398,0.37494335660819966,0.6709864474218208,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,20.0,2,1.3584750809104102,0.9181818181818183,0.283743905568386,0.6510643991579785,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,20.0,5,1.3654842200121062,0.9481571199245787,0.27633369974547584,0.6553501969049692,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,20.0,10,1.2881379336406253,0.9366991320671852,0.3559942915506905,0.671642511092114,0.7818181818181819
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,30.0,2,1.404538099421754,0.9363636363636365,0.23434693353861946,0.6642917574826136,0.7363636363636363
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,30.0,5,1.3685778509354067,0.9395956229618853,0.2730509192244416,0.6630846644933514,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,30.0,10,1.2881379336406253,0.9366991320671851,0.3559942915506905,0.671642511092114,0.7818181818181819
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,,2,1.348399724926484,0.890909090909091,0.294328971003336,0.6784319762843792,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,,5,1.388616174606918,0.9569528458062303,0.2516075169169424,0.6556329769268268,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var)",Decision Tree,,10,1.2916618153273902,0.9457900411580943,0.3524659364057072,0.6669897919031497,0.7818181818181819
"Lasso (alpha=1.0, top-100)",Decision Tree,10.0,2,1.7368891628924084,1.2885362654211479,-0.15264409885043428,0.4164845598420477,0.6181818181818182
"Lasso (alpha=1.0, top-100)",Decision Tree,10.0,5,1.6973758254858873,1.2761046553900053,-0.10079651345546603,0.41042480243785495,0.6545454545454545
"Lasso (alpha=1.0, top-100)",Decision Tree,10.0,10,1.643492138684155,1.2824398728307007,-0.032015648109857464,0.42839321463851976,0.6454545454545455
"Lasso (alpha=1.0, top-100)",Decision Tree,20.0,2,1.7837651700316897,1.3272727272727276,-0.2156998957971521,0.42304223882217873,0.6
"Lasso (alpha=1.0, top-100)",Decision Tree,20.0,5,1.7436708452636602,1.3116554457354532,-0.1616626669971295,0.4225271106018498,0.6181818181818182
"Lasso (alpha=1.0, top-100)",Decision Tree,20.0,10,1.7487973383131217,1.3279984932835114,-0.16850341908307231,0.3985112577907378,0.6272727272727273
"Lasso (alpha=1.0, top-100)",Decision Tree,30.0,2,1.745123074586588,1.3363636363636366,-0.16359847169155994,0.41103789895783194,0.6
"Lasso (alpha=1.0, top-100)",Decision Tree,30.0,5,1.7801044459168354,1.3084111965484735,-0.2107151865961001,0.39397777929528266,0.6545454545454545
"Lasso (alpha=1.0, top-100)",Decision Tree,30.0,10,1.798950914681852,1.3704242275451102,-0.23648726390348718,0.37688319672022913,0.6272727272727273
"Lasso (alpha=1.0, top-100)",Decision Tree,,2,1.8414421226063804,1.372727272727273,-0.2955887460923934,0.3786528342589011,0.6090909090909091
"Lasso (alpha=1.0, top-100)",Decision Tree,,5,1.8417028273280753,1.3572132969751225,-0.29595562160717237,0.3792167920129242,0.6272727272727273
"Lasso (alpha=1.0, top-100)",Decision Tree,,10,1.772509380928741,1.3456034052139143,-0.2004058548205725,0.387914286499288,0.6454545454545455
"Ridge (alpha=1.0, top-100)",Decision Tree,10.0,2,1.847880824770043,1.404515397623772,-0.3046647783286196,0.32886053142925087,0.5909090909090909
"Ridge (alpha=1.0, top-100)",Decision Tree,10.0,5,1.8287037072102876,1.3687932032000432,-0.27772593735363493,0.287133057765492,0.5909090909090909
"Ridge (alpha=1.0, top-100)",Decision Tree,10.0,10,1.8632739112855612,1.4354719665933744,-0.32649136343353,0.26836527878825595,0.5727272727272728
"Ridge (alpha=1.0, top-100)",Decision Tree,20.0,2,1.8829377433825438,1.4181818181818187,-0.3546370267453982,0.3095656007667134,0.5909090909090909
"Ridge (alpha=1.0, top-100)",Decision Tree,20.0,5,1.8566045330321033,1.3955130449955007,-0.31701230680197634,0.2913373263668845,0.5727272727272728
"Ridge (alpha=1.0, top-100)",Decision Tree,20.0,10,1.8533364518361002,1.4131721849624623,-0.3123798555313888,0.3086424126838725,0.5727272727272728
"Ridge (alpha=1.0, top-100)",Decision Tree,30.0,2,1.7812151113010672,1.3545454545454552,-0.2122264675234462,0.380114757619581,0.5818181818181818
"Ridge (alpha=1.0, top-100)",Decision Tree,30.0,5,1.8554749284905934,1.3980130449955006,-0.3154101880107294,0.34209551679910044,0.5727272727272728
