dimension_reduction_type,model,n_estimators,max_depth,learning_rate,rmse,mae,r2,spearman_r,within_1_acc
PCA (n_components=50),Gradient Boosting,100,5,0.1,1.2386235017650298,0.9402185657104146,0.4138218141586899,0.6133491884401118,0.8090909090909091
PCA (n_components=50),Gradient Boosting,200,2,0.05,1.1626207552353862,0.9028236996020547,0.4835513294357381,0.6953921981983063,0.8
PCA (n_components=50),Gradient Boosting,200,2,0.1,1.1435767168418607,0.8754086466762541,0.5003318937016011,0.6996709389567419,0.8
PCA (n_components=50),Gradient Boosting,200,3,0.05,1.1852368777582805,0.9025071311141546,0.4632632504209736,0.6627299142190407,0.7818181818181819
PCA (n_components=50),Gradient Boosting,200,3,0.1,1.2019645257255533,0.8958302983843259,0.44800604612263983,0.6523650335886922,0.7909090909090909
PCA (n_components=50),Gradient Boosting,200,5,0.05,1.2358841287050693,0.9217483735916041,0.41641176188134865,0.6219896627734183,0.7727272727272727
PCA (n_components=50),Gradient Boosting,200,5,0.1,1.2397001301807515,0.9399154642422467,0.41280234315832254,0.6089044620488057,0.8090909090909091
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,50,2,0.05,1.3873055173490791,1.1155596666085414,0.2646480519923877,0.5279380066800677,0.7272727272727273
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,50,2,0.1,1.3719257086551189,1.0963424951926375,0.28086204755966115,0.5292199120020389,0.7363636363636363
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,50,3,0.05,1.4088041721571798,1.1389611408648295,0.2416804046418115,0.4762656456721607,0.6818181818181818
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,50,3,0.1,1.4111223560722344,1.1226741988623556,0.23918272518668315,0.46968401247879976,0.7272727272727273
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,50,5,0.05,1.4485233973703486,1.1306724250022946,0.19831815352474091,0.4267444513976451,0.7181818181818181
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,50,5,0.1,1.4473860410471646,1.1428649011725913,0.1995765936088909,0.4444034784502406,0.7181818181818181
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,100,2,0.05,1.3830849315403906,1.1046733172057994,0.2691155537896853,0.5236051645213339,0.7181818181818181
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,100,2,0.1,1.3795617909348017,1.087822583418601,0.27283438398473026,0.5201021484631685,0.7545454545454545
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,100,3,0.05,1.4121819076301574,1.1340232315552325,0.23803976580001884,0.47088740831710985,0.7090909090909091
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,100,3,0.1,1.4201834315298252,1.1201813180392053,0.229380660954841,0.4633442834455573,0.7363636363636363
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,100,5,0.05,1.4571742164533599,1.1394668698182768,0.1887140094456028,0.4366067644173584,0.7272727272727273
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,100,5,0.1,1.4625102576672182,1.158731798935141,0.1827614174504979,0.4307096637384368,0.6818181818181818
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,200,2,0.05,1.3784876817758782,1.0869386141600688,0.2739662668674475,0.5173679962328319,0.7545454545454545
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,200,2,0.1,1.3932126669944136,1.1039207059990985,0.25837245952724697,0.5058273840363184,0.7727272727272727
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,200,3,0.05,1.4141382497704147,1.1303363560971105,0.23592716623476728,0.47027879432991854,0.7363636363636363
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,200,3,0.1,1.448044734506424,1.1308919700958127,0.19884789564259875,0.44383175015924275,0.7454545454545455
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,200,5,0.05,1.4737600174875387,1.1608114251231643,0.17014051821488108,0.4223781071107501,0.7363636363636363
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,200,5,0.1,1.4804199796671729,1.1791688638253117,0.1626232553603586,0.4146782180303755,0.6818181818181818
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,50,2,0.05,1.3322900726360811,1.1471820775561823,0.32181433782246616,0.5882843785920462,0.6818181818181818
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,50,2,0.1,1.2719173752360293,1.0773573846293545,0.38188565808612673,0.6022788688700642,0.7454545454545455
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,50,3,0.05,1.325785667667739,1.1146282685785,0.3284201457962792,0.5543182423945815,0.7181818181818181
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,50,3,0.1,1.2738453383362889,1.0376619561611875,0.38001037144800154,0.5905907138887772,0.7727272727272727
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,50,5,0.05,1.2318186071850485,0.9986298734191961,0.4202449499451044,0.6376476408075212,0.7636363636363637
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,50,5,0.1,1.2456989278524389,0.9908892661762085,0.40710580036888244,0.5886588255506472,0.7636363636363637
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,100,2,0.05,1.2754851690165854,1.0863832027795215,0.37841310940625406,0.6085217729507989,0.7454545454545455
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,100,2,0.1,1.2540327658065178,1.0343465590898613,0.39914623289754103,0.6034684325723016,0.7181818181818181
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,100,3,0.05,1.285271573138651,1.0526738480179436,0.3688380276519161,0.5698240669318866,0.7727272727272727
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,100,3,0.1,1.2819282106258347,1.0372543482983236,0.3721174258707224,0.5905861031767529,0.7545454545454545
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,100,5,0.05,1.218605541023843,0.9781314245189209,0.4326156960488313,0.6420232065184646,0.7909090909090909
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,100,5,0.1,1.2408509628279925,0.9830908717214585,0.41171162794502536,0.5968197858334393,0.7727272727272727
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,200,2,0.05,1.2434478007398484,1.0396672549319514,0.40924672577935306,0.6083788408780496,0.7454545454545455
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,200,2,0.1,1.2380252912354712,1.0129635839631523,0.41438788332318843,0.6148061734397514,0.7454545454545455
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,200,3,0.05,1.2807345912484307,1.0452116364053474,0.37328614013813355,0.577357970379391,0.7363636363636363
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,200,3,0.1,1.272870588988882,1.0043603217240558,0.38095884336776864,0.5966630216246174,0.7545454545454545
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,200,5,0.05,1.2219138426372615,0.9782323796869389,0.42953081531385395,0.6407183750156227,0.7818181818181819
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,200,5,0.1,1.2352799244184802,0.981679062843532,0.4169822365965755,0.6006835625096991,0.7818181818181819
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,50,2,0.05,1.2993474807451715,1.079282360509353,0.35493773418176233,0.6136949918419249,0.7545454545454545
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,50,2,0.1,1.2770553687830024,1.048383854521977,0.3768817449005768,0.6250465648454472,0.7272727272727273
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,50,3,0.05,1.307385436270934,1.0496051107354711,0.34693214766562197,0.5749788429749159,0.7363636363636363
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,50,3,0.1,1.30839155602325,1.050031074107315,0.34592660289675725,0.5871787869908865,0.7636363636363637
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,50,5,0.05,1.3005379200803706,1.0498919357905245,0.35375520329153365,0.5806776830367978,0.7363636363636363
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,50,5,0.1,1.2985904265765817,1.0457317272561086,0.355689195694344,0.583817577925262,0.7545454545454545
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,100,2,0.05,1.2854004689322407,1.0586965852280545,0.36871142685503755,0.6174388900055562,0.7454545454545455
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,100,2,0.1,1.3053297032919535,1.0678765415322924,0.34898430089410015,0.5971978642194218,0.7272727272727273
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,100,3,0.05,1.3028317093361692,1.0396842379982285,0.35147359877145357,0.5935000731760324,0.7545454545454545
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,100,3,0.1,1.322730585619542,1.0681912825784798,0.3315116976912963,0.5900512605819485,0.7636363636363637
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,100,5,0.05,1.3200229617208534,1.058252846752783,0.3342456820363586,0.5602845037538656,0.7545454545454545
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,100,5,0.1,1.3028288411242386,1.0513629267388849,0.3514764542578537,0.582983039048886,0.7636363636363637
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,200,2,0.05,1.314070434721105,1.078422609786667,0.34023646469297486,0.5941870692676346,0.7
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,200,2,0.1,1.330417065966025,1.0856964326335008,0.3237198588555015,0.5764773243827731,0.7
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,200,3,0.05,1.3156977496277957,1.0547065633559731,0.3386013806136816,0.5875937510730623,0.7363636363636363
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,200,3,0.1,1.3204681186393938,1.0609750721265347,0.3337965760412065,0.6053910994863833,0.7545454545454545
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,200,5,0.05,1.3259264887264142,1.0632579731655356,0.3282774717412319,0.5651580263634202,0.7727272727272727
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,200,5,0.1,1.3047681317649995,1.0524960156777488,0.3495443329501632,0.583766860092996,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,50,2,0.05,1.329762330908931,1.0540413875557564,0.324385327414106,0.5745175626296926,0.7090909090909091
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,50,2,0.1,1.3236818518010105,1.05331418966723,0.3305498404772186,0.571152491115488,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,50,3,0.05,1.322939518763857,1.0600719934353346,0.3313004976249183,0.569857626451071,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,50,3,0.1,1.309904894889288,1.0498343997656034,0.34441267210128224,0.5810834256949253,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,50,5,0.05,1.3634952974146277,1.0863293418271736,0.28967302234144343,0.5428560123024789,0.7181818181818181
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,50,5,0.1,1.3809500339680219,1.0886926846567022,0.27137016465859365,0.5244823248861361,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,100,2,0.05,1.3157072913765644,1.0388019817986163,0.3385917873429659,0.5781895031450697,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,100,2,0.1,1.3300063993131772,1.0609735784757417,0.32413729613219755,0.570432680919078,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,100,3,0.05,1.3178154273173655,1.0541766660540672,0.33647056251364527,0.5698609526280801,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,100,3,0.1,1.325293388297455,1.067793851390069,0.3289187837542744,0.5665504613947214,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,100,5,0.05,1.356269760539185,1.0824830381691688,0.2971815110495589,0.554230638866122,0.7181818181818181
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,100,5,0.1,1.3998766106882774,1.1121903797617692,0.2512608622204555,0.5081788471686484,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,200,2,0.05,1.3136107624159579,1.0444024613920093,0.34069796504045236,0.5815813825935363,0.7363636363636363
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,200,2,0.1,1.329512613395908,1.0640478300289444,0.3246390524151791,0.5635857735631761,0.7181818181818181
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,200,3,0.05,1.3260714631600803,1.0580130371480938,0.32813057382831956,0.5590303900832898,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,200,3,0.1,1.334599629612694,1.0832217505132282,0.319460997395424,0.553262389341045,0.7363636363636363
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,200,5,0.05,1.385878504485172,1.1101319119723865,0.2661600722078976,0.5289823798217321,0.6909090909090909
"ElasticNet->PCA (top-200, 95%var)",Gradient Boosting,200,5,0.1,1.408325458180232,1.1241366581985925,0.24219567357609706,0.5013134969646498,0.7
"Lasso (alpha=1.0, top-100)",Gradient Boosting,50,2,0.05,1.402198278256323,1.1761224734210747,0.24877526477961254,0.47206650934009475,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Gradient Boosting,50,2,0.1,1.404998931273022,1.1730657379070084,0.2457713801437419,0.47134386880750323,0.7090909090909091
"Lasso (alpha=1.0, top-100)",Gradient Boosting,50,3,0.05,1.3832160528157755,1.1486656889398537,0.268976966431407,0.479781471811746,0.7
"Lasso (alpha=1.0, top-100)",Gradient Boosting,50,3,0.1,1.3708826494955055,1.1366342392433484,0.28195513631240077,0.4825986168585178,0.7
"Lasso (alpha=1.0, top-100)",Gradient Boosting,50,5,0.05,1.3840775706193986,1.1410887410522046,0.26806606681456546,0.49514897498832594,0.6909090909090909
"Lasso (alpha=1.0, top-100)",Gradient Boosting,50,5,0.1,1.3630406044729204,1.1059986933825274,0.2901466973302902,0.513997565743159,0.7181818181818181
"Lasso (alpha=1.0, top-100)",Gradient Boosting,100,2,0.05,1.397405228879371,1.1645647151908791,0.2539022191492366,0.4622976518160692,0.7
"Lasso (alpha=1.0, top-100)",Gradient Boosting,100,2,0.1,1.3625866664068402,1.134332652120555,0.2906194283373825,0.5091609288297979,0.7181818181818181
"Lasso (alpha=1.0, top-100)",Gradient Boosting,100,3,0.05,1.358108802828827,1.1204963244061357,0.29527423676510445,0.5001101011263397,0.7181818181818181
"Lasso (alpha=1.0, top-100)",Gradient Boosting,100,3,0.1,1.3401687894689525,1.1028397590771402,0.3137694954173863,0.5157865220085395,0.7272727272727273
"Lasso (alpha=1.0, top-100)",Gradient Boosting,100,5,0.05,1.3568012813557409,1.105438428628351,0.2966305353256554,0.5233480897281887,0.7090909090909091
"Lasso (alpha=1.0, top-100)",Gradient Boosting,100,5,0.1,1.3497294203534604,1.0944867956556261,0.303943571037007,0.5321176639981722,0.7363636363636363
"Lasso (alpha=1.0, top-100)",Gradient Boosting,200,2,0.05,1.3624691556140824,1.1219796992483133,0.2907417783953713,0.49624632445007993,0.7181818181818181
"Lasso (alpha=1.0, top-100)",Gradient Boosting,200,2,0.1,1.3674506749771767,1.1284434805979981,0.28554585503817675,0.4998703441010826,0.7363636363636363
"Lasso (alpha=1.0, top-100)",Gradient Boosting,200,3,0.05,1.3315372298516472,1.0919617965683845,0.32258057175092103,0.5282308337617915,0.7363636363636363
"Lasso (alpha=1.0, top-100)",Gradient Boosting,200,3,0.1,1.3223542414090925,1.095060671876152,0.3318920410733317,0.5326202316088073,0.7181818181818181
"Lasso (alpha=1.0, top-100)",Gradient Boosting,200,5,0.05,1.3488256888846022,1.0984587549024427,0.304875368914719,0.5388170285693004,0.7454545454545455
"Lasso (alpha=1.0, top-100)",Gradient Boosting,200,5,0.1,1.3450558852404806,1.0899218014834438,0.30875551654669753,0.5335654275737636,0.7363636363636363
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,2,0.05,1.3845513612100837,1.1180091547070474,0.26756487703662224,0.4885233818095845,0.7090909090909091
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,2,0.1,1.3259987245700238,1.0444019197280792,0.32820427950070785,0.5669930897490424,0.7545454545454545
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,3,0.05,1.3381570087836359,1.0611976500786084,0.31582820487237084,0.5549130242457002,0.7454545454545455
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,3,0.1,1.3002122148287636,0.9958066539630209,0.35407885239704384,0.5764266065505071,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,5,0.05,1.331370470244365,1.061959793835166,0.32275023899181277,0.5293973439039081,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,5,0.1,1.3110148696418442,1.0231600694480578,0.34330115065501077,0.5483796453074422,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,2,0.05,1.3304418601864618,1.0487065256127694,0.32369465172974854,0.5411823238377029,0.7545454545454545
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,2,0.1,1.3009245252817405,1.0102637746303282,0.3533709334743057,0.5992634632062528,0.7636363636363637
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,3,0.05,1.3135365155738645,1.017476899004184,0.34077249200398685,0.5677077501127897,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,3,0.1,1.2783339088152854,0.9815175706382235,0.3756334349879601,0.5917249490467245,0.7727272727272727
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,5,0.05,1.318168955720933,1.041566566695432,0.3361145066311023,0.5414220808629601,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,5,0.1,1.3077996958474312,1.0219811582926162,0.34651821851181097,0.5542168067300496,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,2,0.05,1.302125076368536,1.0193145432467714,0.35217690657917955,0.5783538841766129,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,2,0.1,1.3011047004651943,1.0199687735206362,0.3531918076658962,0.6044966213536931,0.7727272727272727
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,3,0.05,1.288621380402683,0.987208466832183,0.3655437414956556,0.5915497419898058,0.8
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,3,0.1,1.2936201033964472,0.9965540421739237,0.3606119245909767,0.5875753082249657,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,5,0.05,1.3139036438190077,1.0329636527611394,0.34040393755993337,0.5489559843104643,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,5,0.1,1.3101429022060014,1.0238155738867218,0.34417441242763447,0.5541384246256387,0.7818181818181819
PCA (n_components=50),Gradient Boosting,50,2,0.05,1.3364145311423699,1.1187241482436443,0.3176088298182258,0.5867341930816122,0.7090909090909091
PCA (n_components=50),Gradient Boosting,50,2,0.1,1.2979444100654403,1.0865981133461158,0.3563300935108942,0.5865886158517919,0.7545454545454545
PCA (n_components=50),Gradient Boosting,50,3,0.05,1.2394662595558785,1.0321200000576205,0.4130238730687098,0.6448726265494056,0.7909090909090909
PCA (n_components=50),Gradient Boosting,50,3,0.1,1.2167210639373602,1.0196424775426587,0.43436916909630163,0.6546473360406595,0.8181818181818182
PCA (n_components=50),Gradient Boosting,50,5,0.05,1.2331307279567756,1.0003935613868042,0.4190091936594901,0.6356050953808111,0.8
PCA (n_components=50),Gradient Boosting,50,5,0.1,1.2275337234666854,0.9675533746621294,0.4242712933404713,0.6447896337329705,0.7818181818181819
PCA (n_components=50),Gradient Boosting,100,2,0.05,1.2866002937155188,1.0736208828690557,0.3675323558986644,0.5918402168473288,0.7727272727272727
PCA (n_components=50),Gradient Boosting,100,2,0.1,1.268388926988022,1.0564252750984728,0.38531034487099414,0.6075950198339396,0.8
PCA (n_components=50),Gradient Boosting,100,3,0.05,1.1993914819279827,0.9929732679800509,0.45036682194736277,0.6567175457395148,0.8181818181818182
PCA (n_components=50),Gradient Boosting,100,3,0.1,1.208871047566586,1.0022054245331664,0.44164427557860075,0.6590828410079173,0.8272727272727273
PCA (n_components=50),Gradient Boosting,100,5,0.05,1.2165133580384102,0.9709535779095839,0.4345622697761452,0.6531396332087538,0.8181818181818182
PCA (n_components=50),Gradient Boosting,100,5,0.1,1.227791430637109,0.9640115028313236,0.42402953217766215,0.6501749453772085,0.7909090909090909
PCA (n_components=50),Gradient Boosting,200,2,0.05,1.26320349630583,1.0532667006698069,0.3903260227901353,0.6000334521142903,0.8181818181818182
PCA (n_components=50),Gradient Boosting,200,2,0.1,1.258453218473169,1.0394157201185714,0.3949027601965872,0.6202468136282796,0.8181818181818182
PCA (n_components=50),Gradient Boosting,200,3,0.05,1.1910429684375343,0.9777523711124869,0.45799177216709186,0.6652104772880476,0.8181818181818182
PCA (n_components=50),Gradient Boosting,200,3,0.1,1.2222235328606705,1.0101613679130506,0.4292416114254046,0.6444299981950846,0.7909090909090909
PCA (n_components=50),Gradient Boosting,200,5,0.05,1.208920852928283,0.9658609580326648,0.44159826623503573,0.6598758834760755,0.8090909090909091
PCA (n_components=50),Gradient Boosting,200,5,0.1,1.2296061552305886,0.9627222659613356,0.4223256593681678,0.6463895508053596,0.7909090909090909
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,50,2,0.05,1.41097867172987,1.1808752678438392,0.23933765429515563,0.4377630577583012,0.6727272727272727
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,50,2,0.1,1.4030643236224303,1.1514551309643068,0.2478470142951461,0.45457470917557374,0.7181818181818181
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,50,3,0.05,1.400269505776087,1.1430291898155562,0.2508405148707721,0.4568062937952751,0.7545454545454545
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,50,3,0.1,1.394295342384203,1.1277431976550027,0.257219363677072,0.45457470917557374,0.7545454545454545
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,50,5,0.05,1.4545590115576763,1.2032449164404566,0.191623442197288,0.4155588640269932,0.7363636363636363
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,50,5,0.1,1.4610226635536805,1.1955934611923411,0.1844230824038764,0.4372522641007431,0.7181818181818181
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,100,2,0.05,1.4027779372681128,1.159959495912616,0.2481540342428623,0.45222324604324377,0.7363636363636363
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,100,2,0.1,1.4164811163278392,1.1608193982508719,0.23339332122101497,0.456801683083251,0.7454545454545455
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,100,3,0.05,1.3989115490839266,1.1388881876840602,0.2522928536379194,0.4530808384797406,0.7636363636363637
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,100,3,0.1,1.4026220465036232,1.1424844274020345,0.248321130298085,0.457848314712739,0.7454545454545455
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,100,5,0.05,1.460383582108448,1.2143481204950508,0.18513642668249664,0.42278846048090174,0.6909090909090909
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,100,5,0.1,1.4539973154008263,1.1932742676759385,0.19224765108993014,0.44472161757990886,0.7545454545454545
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,200,2,0.05,1.4062156332238271,1.1589713517884086,0.24446451968204308,0.452933295694967,0.7545454545454545
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,200,2,0.1,1.4562232337050782,1.1954849689073086,0.1897725887388948,0.42523674856573945,0.7090909090909091
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,200,3,0.05,1.3983720173632295,1.1410082992075354,0.2528694932827513,0.44986717219888966,0.7363636363636363
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,200,3,0.1,1.403262286201294,1.1419597739455198,0.24763475225343157,0.4565342617858487,0.7272727272727273
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,200,5,0.05,1.4643264627454908,1.2167635007642923,0.18073039651045741,0.41632424222300646,0.6909090909090909
"Lasso->PCA (top-100, 95%var)",Gradient Boosting,200,5,0.1,1.4582988821712248,1.1874454906902978,0.18746120433621805,0.44016623410002254,0.7272727272727273
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,50,2,0.05,1.4439997284058754,1.1987122045782739,0.20331756262595835,0.4028563524003873,0.6545454545454545
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,50,2,0.1,1.3557415790036011,1.1193631897298737,0.2977288114126101,0.4949230500991412,0.7090909090909091
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,50,3,0.05,1.3940427127274708,1.1728596819400854,0.2574885052450775,0.45271198151780656,0.6818181818181818
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,50,3,0.1,1.3769765159594858,1.1190521996285747,0.2755572219332004,0.46217777330344056,0.7
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,50,5,0.05,1.4175227434884834,1.1817156257439796,0.23226543899346008,0.44383175015924275,0.7
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,50,5,0.1,1.3837930923177928,1.133393332707671,0.2683669140044864,0.46843450952024795,0.7272727272727273
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,100,2,0.05,1.3909618805109294,1.1449208148836545,0.26076677723586295,0.4557458300297145,0.7
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,100,2,0.1,1.3316446992483562,1.0886735846498812,0.3224712172490902,0.5031900567584895,0.7363636363636363
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,100,3,0.05,1.3510662466681789,1.118555394994258,0.30256408364896004,0.48542959404136216,0.7
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,100,3,0.1,1.3597870456424055,1.0966877890542484,0.2935314725784679,0.4839772197537466,0.7090909090909091
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,100,5,0.05,1.397619195587033,1.1532767126202734,0.2536737209236959,0.46076689542404264,0.6909090909090909
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,100,5,0.1,1.3838666736849523,1.1301366322135777,0.2682891046927963,0.47374604977209916,0.7181818181818181
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,200,2,0.05,1.3675290389342987,1.1163707334645117,0.28546396680742514,0.46183658061365157,0.7272727272727273
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,200,2,0.1,1.3302807899850513,1.0778826345079071,0.32385839589316523,0.5262436168793714,0.7545454545454545
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,200,3,0.05,1.3473094517657513,1.1092548566024585,0.3064372925671893,0.4924148227579893,0.7272727272727273
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,200,3,0.1,1.3655272784249852,1.098825475814868,0.2875542817176029,0.48047768932739665,0.7
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,200,5,0.05,1.4003183298997584,1.1557374980781197,0.25078827108073176,0.46102970600942067,0.7
"Ridge->PCA (top-100, 95%var)",Gradient Boosting,200,5,0.1,1.385260115033026,1.129144095699369,0.2668148159321141,0.4700528694407339,0.7090909090909091
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,50,2,0.05,1.319439540384936,1.0744793742415109,0.33483404973798814,0.5645217481040838,0.8
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,50,2,0.1,1.302589202212084,1.0386915160403152,0.3517150077487098,0.5856756948710051,0.7818181818181819
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,50,3,0.05,1.3227365819959904,1.0690562551858527,0.33150563671918076,0.5526952717620714,0.7727272727272727
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,50,3,0.1,1.3103307321550726,1.0419050773347176,0.3439863527637883,0.5593024220927161,0.7454545454545455
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,50,5,0.05,1.3334801401000937,1.0599092904469694,0.3206022186712393,0.5351561232221043,0.7818181818181819
"ElasticNet (top-200, l1r=0.5)",Gradient Boosting,50,5,0.1,1.309972049956692,1.0146553412218489,0.3443454502137855,0.5555954096252783,0.7636363636363637
