feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,target
66.9099,139.7206,97.6679,132.4964,204.4928,80.3948,93.2685,142.7469,94.3034,45.9915,113.3453,726.8128,13.7305,588.7378,51.6324,12.2085,37.2157,62.9438,147.1942,35.0388,406.7008,45.7047,87.111,79.365,70.8457,33.9937,42.5501,61.3871,476.8449,13.8526,93.2909,261.2575,42.379,5.8772,281.4006,79.1224,103.4931,224.491,5.2015,274.7771,399.2566,42.2677,53.9619,26.0394,15.8811,110.2546,8.8823,97.4762,156.2408,26.2121,128.1323,271.4566,88.8484,150.5636,138.5759,146.9718,45.3612,76.2303,94.5533,86.6281,40.0878,123.6983,102.1778,55.8425,68.2922,28.9895,410.6365,12.7873,36.0949,185.0981,63.5064,116.7198,8.9582,135.6309,0.7999,285.0685,103.0319,26.5369,31.1289,326.914,30.4923,349.6301,139.3946,28.4629,6.9015,28.0527,76.5412,60.6149,112.451,175.6168,247.8772,221.5147,187.543,109.2157,153.0512,111.3701,255.464,41.0915,35.6813,3.2472,2.0
51.4476,67.2582,137.8626,57.8951,114.3325,80.9215,119.2955,103.2749,70.3333,134.1389,135.2905,481.1307,14.4557,216.9028,35.3947,23.4078,57.3026,18.6586,128.8853,17.874,178.8778,48.5508,158.1478,66.7206,59.7414,82.5745,41.1836,33.6799,189.4134,23.3493,95.0098,274.3733,42.4269,13.8876,138.8489,75.0387,167.0226,72.8834,2.3084,159.5605,391.0375,48.8918,53.22,39.7402,54.8144,146.0806,9.276,89.2608,174.8961,7.3265,154.0647,209.7584,119.2601,84.0715,118.8399,77.7776,37.3029,54.87,37.5784,18.6957,45.9991,109.4708,128.6211,59.1431,83.9136,80.6935,169.0708,12.5132,20.2495,122.1631,46.8696,18.0945,13.5627,54.9528,6.9105,134.8912,21.3574,19.3927,0.8778,203.5965,16.46,158.5119,78.8633,30.033,7.8729,43.8056,83.8824,38.1015,20.9127,155.0861,189.7983,179.7323,89.4419,50.0517,163.7067,77.5523,284.3823,68.6406,12.7897,26.4986,2.0
68.0169,181.0195,122.5023,292.7957,218.381,49.7903,64.7944,234.8178,187.61,26.2337,13.9888,545.6359,148.7726,249.293,167.917,12.7068,71.917,70.8656,295.6834,39.8652,765.793,177.5729,53.9882,236.8581,54.847,3.5154,21.5045,65.9352,929.1762,20.9551,83.7863,303.664,25.4146,2.8214,229.4879,54.0165,162.5757,395.4433,0.6787,379.7202,291.4745,11.3594,98.7411,40.7195,81.1228,76.3547,30.6797,107.3,788.0688,1.6307,90.8348,456.3673,51.7,888.9864,198.3739,115.426,31.5842,24.0977,163.1149,193.5084,25.2148,166.9139,71.8097,31.8775,72.423,40.2581,437.3904,14.359,34.4332,251.2318,35.471,107.3898,14.6634,165.5823,0.0,484.9289,30.1817,12.3477,0.3767,208.4468,14.8653,232.9858,203.7748,95.7072,1.6464,43.2883,80.3476,38.558,13.2732,312.9392,378.689,507.1845,89.356,35.7775,133.6957,234.2538,135.193,27.1578,111.5895,13.8663,3.0
148.8678,301.1117,159.3393,340.8446,344.1689,65.943,305.4853,394.3032,252.4297,18.0386,28.5865,796.5092,7.151,31.9527,280.0803,120.0104,119.5964,155.0522,561.9173,9.217,894.609,15.8274,49.9064,218.4596,77.4895,14.0315,14.9113,48.3451,1075.0489,4.3341,102.2004,288.0245,51.6586,11.9855,429.0155,125.7971,469.8294,625.7578,5.3675,523.2161,716.7697,88.4954,193.6543,17.6692,12.6308,78.5616,34.4871,134.8362,1066.0387,1.4528,174.5237,268.0243,110.1881,42.4699,432.734,135.9235,63.1344,56.1682,227.358,35.4884,7.2988,250.7225,144.7896,43.8003,342.1411,12.7126,846.1916,1.4935,16.6458,309.2515,48.5311,20.5257,5.934,60.2718,0.2593,762.4818,6.7999,45.2001,2.4195,486.9922,4.7664,59.2334,270.1382,13.2199,3.8816,77.6131,91.8887,10.1831,43.2606,417.4002,592.87,466.9564,208.9402,13.9726,240.3461,243.6329,325.2883,20.7914,21.477,2.2057,3.0
131.522,125.2176,74.1268,170.2844,197.5408,27.5204,171.4728,156.7917,128.6412,223.7898,42.3162,765.8084,39.9222,504.7377,82.0678,9.435,30.2214,68.9348,200.7111,85.9881,442.1942,28.3842,60.918,97.2658,36.6966,7.9029,27.3072,117.8764,587.2219,28.7829,60.9076,267.3865,34.654,8.8864,325.8772,173.6283,95.1838,213.1265,15.7995,276.9032,273.9305,104.3448,56.007,59.0349,7.8637,107.4947,11.8336,131.154,648.7381,14.3831,104.1969,260.444,61.3412,336.0371,150.6556,119.7796,40.4681,50.6024,101.6555,203.0404,54.6955,129.9562,86.2077,53.7833,29.4599,62.7046,392.0891,14.0093,21.0229,178.1583,52.3566,167.6433,35.9604,312.5847,91.7221,294.5134,91.5348,11.7237,9.562,273.1585,35.1247,326.523,217.4126,72.4045,17.0519,97.3971,126.8116,157.3321,44.9684,280.3698,326.6496,177.0048,85.1567,102.1688,196.1043,173.5001,172.3015,37.1886,97.0809,1.2287,5.0
45.0296,141.6406,85.3789,186.6306,201.5843,48.8155,84.438,163.7901,85.5503,56.4874,44.6352,830.6062,75.4399,491.7624,65.8295,9.9797,29.5841,61.2908,146.4356,67.3902,553.9892,40.3708,94.6693,84.5813,64.6561,43.6654,24.4068,22.7534,557.2032,30.8528,74.8468,208.8709,60.7804,2.8178,305.3918,77.9017,72.2907,293.5717,19.7834,274.2559,333.7008,34.5859,32.5575,36.9643,6.8202,68.4891,8.9578,95.0736,223.1783,46.178,120.1444,294.7154,52.6097,263.8448,154.6703,152.723,42.3621,56.4767,91.5627,77.4205,63.9368,111.311,91.5614,38.9736,320.9768,7.0528,498.3498,18.8582,44.4607,180.9959,64.4774,35.0938,1.8747,223.642,0.331,316.371,59.8608,22.7069,0.5302,308.0471,23.4755,297.6112,161.4427,58.1243,9.3579,142.6682,69.4188,182.7155,85.0476,140.1702,253.3184,180.5124,198.427,56.8579,117.4228,121.4319,148.7853,35.6719,45.4132,0.99,5.0
31.3987,92.3879,45.4028,84.1772,136.5788,33.4739,185.9224,105.1832,70.2244,160.5647,26.7244,507.4103,70.4825,338.2167,40.8293,3.5589,21.2932,39.8427,71.5454,42.7059,244.8116,43.0409,89.9758,69.0607,26.2643,13.5726,31.8018,78.5887,340.7703,31.0741,37.3114,127.902,75.2322,2.4366,179.4753,19.8001,64.2088,135.573,8.1196,169.2952,253.4425,29.8863,31.537,63.98,26.579,85.9333,10.926,104.9534,532.1704,31.5789,114.4746,164.326,20.3767,520.88,63.4487,118.5113,26.5026,28.9156,35.5342,154.4254,132.6338,104.0841,37.1486,37.1111,38.182,18.801,236.7123,30.9637,6.9291,120.8957,34.4726,162.4932,17.1391,190.8341,3.8718,184.729,53.5079,13.7556,8.9815,199.4188,31.9931,474.2307,138.1696,64.0452,11.4743,145.0224,79.2889,69.4524,47.4485,168.8022,245.4541,150.9006,89.3551,113.2932,111.968,91.0605,136.1126,38.0942,70.7392,9.0952,0.0
36.73,131.0329,100.5053,127.4129,174.1871,71.6473,72.0802,149.6034,97.5425,192.6136,48.4183,778.709,21.6347,923.3714,67.8476,13.2791,51.8364,61.1719,165.3146,48.4981,409.9977,43.6845,71.0446,74.2352,53.6933,22.176,23.4687,62.9455,482.8079,16.7113,53.9433,492.9166,30.6485,8.5703,283.6817,46.5222,84.2425,198.4805,10.184,232.402,311.8432,45.144,48.3468,39.5646,11.8148,94.6366,36.1271,110.8369,282.4023,59.187,112.759,259.3863,63.5545,285.5994,101.9133,131.9173,30.0006,87.8756,94.789,398.6514,141.9856,132.8583,80.3653,66.9404,56.8317,25.3979,365.5514,36.8452,21.7485,153.2224,71.3851,228.5891,22.2703,134.6586,0.3822,269.8928,47.3818,14.8895,3.2985,304.6728,26.768,566.6947,149.2434,33.3124,19.6384,136.7302,116.1184,175.0134,176.0228,196.2799,290.7315,214.3148,164.4379,103.8814,156.8012,139.8468,158.3094,46.2452,33.925,5.5109,1.0
62.1879,199.8464,44.6796,206.5509,129.5158,45.2014,191.0412,188.5178,137.8849,26.8401,15.0053,829.1322,33.4572,144.6898,98.1625,6.973,25.768,50.305,243.9927,76.8043,555.2198,9.5601,71.173,112.4302,58.0258,6.6771,21.2794,107.2314,772.6892,21.3869,128.3395,265.2023,50.1803,14.9318,208.268,52.8047,207.7548,261.5041,5.9442,340.6911,407.2207,75.5282,46.7007,41.9737,3.9693,74.9083,22.0173,151.3968,236.624,5.6553,152.0556,176.3656,160.1024,408.6626,245.9583,142.8256,36.3801,48.5613,104.3263,68.0212,65.8,91.2445,114.9221,22.6687,101.7663,11.0301,521.5258,6.9015,18.3148,244.9222,67.4807,73.7041,10.0689,238.6992,0.0876,289.6928,36.975,19.5587,1.2135,285.6732,15.6261,85.904,181.9182,69.0214,15.239,85.4601,103.9843,47.4118,27.2351,199.1815,389.9128,275.6086,152.902,77.1475,204.5173,217.1197,269.4391,42.9906,65.0934,8.0427,5.0
59.4472,156.1359,124.6053,191.4061,178.2531,66.9195,76.363,167.8846,110.1433,104.0955,74.0361,755.1967,32.3242,164.3358,97.4492,19.0458,42.2017,82.3296,195.2296,16.4109,499.5783,52.964,96.2437,110.4829,74.5951,47.7735,32.8225,35.6201,587.4162,19.5789,91.8267,224.8673,41.0105,5.2887,281.3793,71.6979,102.8184,317.5116,6.5393,298.2538,412.2318,30.5877,49.955,34.136,12.3565,87.7404,22.4647,89.314,195.424,7.2839,134.0378,255.5899,88.2061,104.7992,158.4622,150.3842,47.137,67.2272,107.7205,74.6172,10.9783,127.8802,134.4692,45.9019,137.825,37.721,557.2986,13.7938,37.3114,217.6779,65.4828,38.8979,3.9692,106.49,0.4429,352.4237,38.2679,30.24,0.1751,342.3929,16.901,185.0908,157.8643,28.5246,4.2906,46.4859,98.4759,40.6722,36.3218,211.0794,400.1144,218.726,173.2406,46.6292,149.3471,131.6571,216.3665,50.7671,21.0277,3.828,1.0
73.5162,89.0716,127.1977,118.0544,149.1738,76.1413,27.9799,109.2121,112.0118,12.9173,28.8132,471.5036,10.0486,1025.4194,89.5964,20.0964,83.3631,55.7047,320.5405,17.4549,367.7195,4.2687,111.1187,90.0256,105.7174,32.9921,38.1094,70.2466,279.5584,23.9493,83.891,424.6684,66.7775,20.0444,182.0719,86.6078,269.2328,155.0296,1.4867,199.8597,692.645,60.906,91.2739,30.982,125.9221,84.6352,84.5637,102.8768,195.5815,7.0751,180.7341,152.9653,142.6298,115.5827,184.0583,86.6902,40.0151,31.0396,102.0002,39.1984,13.8426,70.5381,149.9526,85.2817,210.908,139.112,299.8965,5.9673,25.4311,118.805,30.2301,128.8579,17.6752,39.5273,1.0323,277.0773,19.714,74.8206,0.2875,225.8396,4.867,469.081,195.1772,24.1652,3.6656,20.2524,210.7966,134.0167,85.1836,214.193,233.9213,210.0313,94.3994,48.349,209.6258,119.4391,369.3972,56.6324,57.0475,4.5431,3.0
56.568,68.3851,53.2902,105.7699,117.6525,51.9829,23.1688,57.1162,127.7092,15.8871,31.9611,430.6895,11.6871,287.3749,109.8815,12.3337,56.0882,70.4398,186.0017,28.2102,255.2227,21.6238,101.3468,75.4714,89.6463,49.7463,32.8058,18.9724,297.2701,41.5044,70.4262,165.3047,46.0765,20.7008,153.158,43.9602,51.314,153.1884,0.0315,149.3458,506.9805,38.4706,42.0201,45.6112,5.2777,53.1835,23.1714,82.051,87.2238,5.0534,159.0028,140.6979,154.8458,54.8288,104.0418,117.0824,43.2048,39.5509,101.1493,23.2281,22.2585,42.5238,126.6626,84.2422,309.1934,33.1734,211.8267,13.6502,33.6188,84.6042,47.2465,13.4487,4.6153,81.9678,0.5369,177.9585,22.6399,19.8291,0.9861,160.3637,8.0104,98.4173,120.6367,21.2981,2.806,161.0953,147.0883,27.4172,56.0772,183.3307,175.8895,145.7904,77.7724,32.713,146.1552,177.9776,374.9042,50.6506,67.501,3.758,4.0
85.352,110.6474,69.0268,97.8633,126.4829,2.951,89.6055,103.3424,95.0461,105.0717,33.0683,608.3082,207.7168,1375.3177,37.6683,2.2027,23.4408,46.7108,94.8633,60.1768,299.6958,291.3891,64.1792,82.6131,42.2982,15.5907,27.0796,49.0711,320.2167,112.7133,65.826,119.0977,53.6029,13.3165,194.39,32.7654,49.2895,219.7061,25.8907,219.1678,311.9653,47.6818,22.9039,52.0204,29.3135,75.0743,15.0525,96.6417,469.8546,6.3064,121.6576,173.4966,42.7108,350.5558,101.2858,110.8096,30.5927,56.5936,85.2435,159.6984,128.9384,138.6057,93.7885,37.4752,65.332,4.4255,348.7382,10.33,8.3967,147.3347,60.9409,115.7161,6.2625,368.1372,0.33,215.7806,270.355,16.0222,4.9919,239.2921,39.3345,875.2934,110.6079,119.5178,13.7504,90.5347,72.0665,437.0972,51.7866,174.2395,310.3865,225.9304,132.3188,123.3981,176.9829,109.2642,172.6725,28.7048,96.8471,12.0333,2.0
69.0755,63.9794,39.1489,71.3243,88.0518,77.3085,50.9829,55.1373,85.8805,13.5429,15.9833,393.8161,11.0439,86.1037,62.8087,12.9988,47.5273,32.9317,175.5015,20.7162,215.8791,4.7765,134.0438,101.276,70.8426,16.2042,36.8678,31.3713,201.5754,12.3485,58.4603,249.9605,70.9264,10.3195,115.4484,54.8369,245.2144,104.4602,5.5156,228.847,479.6299,20.2879,92.7017,22.8896,72.7941,49.008,25.324,104.7177,156.0631,2.5084,157.3167,107.5988,146.4007,62.8843,118.173,73.1968,27.4731,48.7254,88.811,21.405,56.3379,70.6273,197.8791,61.9369,179.1711,16.284,237.329,3.4989,44.6489,96.7188,56.5972,9.9046,9.9395,91.5656,1.4898,87.0383,19.3833,11.2221,0.5493,179.3641,6.2327,74.3573,106.8331,21.1263,20.9198,19.9613,81.4072,30.5689,14.8486,167.7552,161.4106,127.6314,53.5751,46.2238,120.5035,134.1108,220.1342,35.0031,56.2159,2.7609,4.0
44.0792,83.3567,58.7572,123.7389,103.995,19.6085,238.4994,103.1126,98.7558,22.0534,16.691,576.2158,20.864,149.0908,134.4577,2.6568,71.4299,50.4386,318.1851,124.695,256.5129,160.0701,60.0714,129.2997,30.9937,27.4726,24.02,28.8461,370.386,26.791,98.2931,206.8728,34.3474,9.7168,164.2359,20.982,181.3168,173.0657,4.5795,208.046,389.8482,57.1908,55.3102,48.3137,7.4071,62.2244,18.5711,106.891,342.6151,826.4743,87.5403,81.4833,38.3579,158.1389,181.0763,90.2572,66.2687,33.4067,48.0837,60.1016,77.7427,103.0506,91.489,48.7189,500.2677,31.1497,464.4112,10.1081,18.8064,125.7323,44.6682,21.1984,14.5524,140.8616,0.1317,193.5606,29.1339,22.9004,0.2983,376.5126,18.6296,117.4545,203.8658,45.2851,2.7528,50.6029,165.9697,33.7787,24.9887,144.4403,286.9187,219.7648,92.8204,56.4451,154.7359,118.8707,255.3007,25.861,30.3341,0.3819,5.0
41.9798,213.7984,176.3372,236.5134,270.7101,69.3766,25.7204,70.9381,136.7165,2.5247,88.0072,809.4756,3.7745,114.6557,68.8501,7.5907,26.9522,136.4964,170.1392,10.7421,558.6977,3.4661,89.5199,116.581,83.747,16.9162,39.2838,19.1117,783.3338,259.1631,122.649,101.5864,69.4927,8.8872,269.5073,46.7479,57.3172,394.9448,1.4572,381.8638,667.3162,52.1835,29.6611,223.9631,3.087,27.6836,8.8851,109.3733,35.0441,1.7168,159.9599,189.0646,161.9235,34.0328,193.487,231.5658,75.2491,77.445,110.846,14.7326,10.582,108.0282,125.2984,80.9806,211.1209,10.2535,593.7852,31.5385,115.1655,321.6727,51.0944,13.3799,6.2329,61.4928,1.5488,235.8543,9.7801,47.1295,0.0105,414.4767,2.906,46.5626,174.632,18.2572,3.0455,3.2588,67.9793,13.3052,38.4126,312.7426,500.2976,323.324,130.1562,21.1759,140.056,128.342,257.1786,10.5959,40.6045,4.6943,5.0
192.7837,337.0163,200.3718,355.5655,343.1938,47.2494,115.5349,343.1224,302.0325,148.9285,58.4995,1294.7091,146.3593,137.3383,282.7983,22.3244,55.2645,181.1634,427.2689,133.2792,780.4521,350.7764,38.1996,239.9528,52.5772,17.7016,32.9627,78.5561,1592.3044,36.2265,80.7995,232.3086,26.3556,7.7439,687.7975,144.1221,107.5021,570.5968,21.2022,565.6089,504.0752,71.3412,67.7456,48.9752,3.6062,115.7374,14.941,197.8143,790.5351,80.3083,98.2306,329.8141,117.6118,652.4884,230.9047,229.8087,43.4449,35.4273,182.3838,223.5167,290.7479,204.7107,76.2658,52.008,39.8698,9.2789,1090.5493,9.1188,18.7833,385.1361,33.6421,53.6911,20.0157,174.3059,1.3452,670.8397,61.8075,25.2846,2.7575,708.7023,40.0501,160.3774,471.3617,68.0147,2.6074,76.8958,179.4513,13.4254,28.0748,517.8992,555.5159,422.8208,364.333,57.2277,263.5208,260.0413,398.8418,18.9444,54.754,17.8034,3.0
32.0963,124.7769,74.2629,109.1064,155.7737,54.24,187.847,196.0704,93.6126,39.3997,38.14,812.268,9.768,61.2161,55.5171,11.0388,35.9011,41.1298,131.2355,131.4191,311.1715,59.6995,67.825,71.5812,54.1945,18.0119,23.1116,158.819,418.3467,13.0251,59.1937,177.7756,37.1414,6.4155,231.2922,49.1434,77.4101,123.8445,2.6585,188.9219,328.4488,62.9496,79.9825,47.6086,47.7215,79.6981,8.1002,154.0118,279.5971,25.7673,115.7317,164.1341,76.921,166.6514,142.8596,96.7303,30.0697,42.0602,70.6104,41.8155,99.7405,78.5775,81.03,54.6015,77.0187,42.1272,293.192,17.3286,21.4089,165.8342,60.6109,34.8104,4.2322,130.7902,5.7227,241.2127,45.494,28.6414,1.382,311.4743,27.1745,89.8456,156.4664,32.018,6.1093,44.8945,121.1508,39.034,23.8207,216.7773,190.5647,172.2115,82.5931,67.9317,171.0235,129.012,245.094,30.7664,43.1609,4.4456,4.0
75.0135,90.6027,154.7048,111.6095,152.0828,54.6773,109.1539,110.7362,106.9759,123.6956,84.389,493.0816,49.0863,210.4896,87.5776,11.5329,37.3492,58.1527,184.6924,66.3448,247.4046,259.3557,79.6098,91.6723,51.1902,32.0273,34.8276,25.056,390.2212,24.6132,80.7403,264.3594,34.6506,7.3634,205.9628,58.5231,67.3512,149.5958,0.5432,196.9442,461.2348,66.203,84.7845,44.3034,2.1165,83.088,8.0653,140.8684,278.2703,13.9866,137.1393,207.249,109.0148,298.1841,128.5798,122.4412,47.5295,43.3172,86.9455,116.0153,243.3714,100.4584,78.7355,33.8472,93.9413,6.2007,305.0972,8.5044,23.3077,137.4506,40.4417,20.3543,5.6263,253.6971,0.2324,210.9222,52.9572,22.2153,1.1934,216.554,23.8482,149.0567,246.4893,53.4633,16.0418,31.7044,194.9697,28.7813,40.9925,226.4349,237.4923,169.6786,82.7086,81.3544,207.5336,104.3576,290.3749,28.5679,40.0181,0.3301,3.0
95.5825,69.4149,81.4216,196.0502,109.1675,9.9676,11.9052,98.4463,101.3189,11.4396,53.8862,496.0765,5.9342,104.5126,61.5681,8.0317,111.6144,39.8904,235.1656,17.5661,372.2458,223.254,51.3019,78.5853,28.8733,21.2359,29.9704,13.6145,311.3945,73.2945,68.2151,197.5218,98.0883,5.3179,174.6377,41.4036,256.3444,149.9965,1.3028,235.0612,326.7908,70.3827,36.72,117.5303,67.7736,69.4675,23.5308,117.6863,211.1593,114.0913,123.3781,61.455,153.8917,34.4464,236.1036,89.0712,46.876,51.5637,49.5021,36.5981,33.2335,128.6885,230.9709,63.894,346.3817,73.0651,317.0178,13.668,18.5572,168.4851,57.1274,12.2836,3.4426,46.5682,0.5068,172.1017,8.7596,22.8657,0.0428,477.035,71.4358,65.2454,112.9128,11.1604,0.8805,14.6185,132.6965,18.7452,19.73,124.3478,399.9675,149.6631,108.1947,18.4373,138.0411,78.2069,107.514,105.3128,9.5477,36.0109,5.0
42.0331,112.9593,49.3167,116.3641,152.0613,50.9777,90.851,104.814,80.3457,107.2835,30.7019,581.3732,17.6493,295.3346,92.1198,30.0498,61.5449,32.8892,190.3453,82.1574,330.2239,43.3731,109.8559,72.4482,76.0919,11.6818,33.4935,39.5279,437.6172,19.1412,75.5662,291.7131,26.5826,6.6734,220.2096,50.5945,105.6058,153.8448,3.7665,183.2079,408.3569,43.5307,58.6108,48.1016,33.4199,72.0315,12.8919,123.9244,223.8051,40.5373,138.5117,156.6826,56.3535,149.6684,96.3076,114.4614,46.2505,30.0551,64.3264,35.127,84.4978,69.1245,99.6558,69.8062,131.5527,48.7921,294.723,8.368,35.8938,158.573,39.641,26.7424,35.6391,139.4343,1.9479,242.2349,33.8777,13.929,2.546,231.0265,22.45,133.5777,169.1466,35.4322,10.8373,69.8255,152.7546,38.8846,28.8956,163.8964,239.2162,156.6638,84.1118,95.9813,145.7747,97.215,140.2589,47.8128,94.1282,19.6397,5.0
79.2141,158.436,77.6073,278.63,204.7142,52.1013,74.7727,216.8759,122.6603,26.8545,45.0832,808.2139,35.0654,158.0163,153.7305,15.8165,49.5915,82.0079,264.9512,38.7477,604.1619,213.5258,77.2247,119.2633,45.4859,8.499,22.8533,103.9734,710.1343,18.3174,81.686,418.0161,37.4647,13.9598,308.7549,66.8732,91.2225,350.7407,29.3023,355.2544,401.1029,39.8182,56.9831,36.869,18.3803,77.0109,42.0772,143.808,425.0872,7.2364,101.0601,229.5173,81.2766,426.9896,204.4562,132.9957,46.9066,56.3994,176.0556,201.4512,46.8869,110.37,91.8261,90.6501,61.5293,17.5071,533.8221,16.4087,22.5223,202.5888,58.0629,63.6051,27.9611,199.0564,5.4758,425.9317,35.132,8.4445,3.7645,296.9077,13.773,149.5763,229.423,68.2061,12.525,33.1674,84.9225,34.8431,26.0755,231.7026,338.0689,281.6521,138.6668,57.9304,167.986,180.8281,206.6697,28.741,110.3827,17.8043,4.0
136.778,101.1547,96.8439,125.49,151.9041,58.5941,64.5327,122.441,121.2404,54.7561,40.6871,334.8127,18.5292,354.6884,92.6378,13.3786,69.2148,61.4063,309.7218,46.8863,313.8691,384.6167,77.9693,132.7456,76.7165,12.5853,28.0671,105.8967,355.2726,14.8036,127.3878,553.0357,51.2989,26.9397,205.4253,106.1598,162.7365,197.1677,3.4493,234.602,475.0501,35.4679,82.034,59.7442,11.3192,86.0648,55.1809,102.6715,439.2437,0.9791,138.8686,202.9589,84.2994,91.7383,147.6655,71.5197,38.8292,37.6935,128.581,267.5129,26.5927,107.5382,179.9119,67.8635,98.4405,81.5939,278.1636,14.7299,27.3943,123.1707,45.621,244.0084,13.1611,104.5442,2.3407,248.736,43.3351,17.6344,4.5381,172.4599,21.6342,343.4969,172.2636,28.6137,10.6856,78.7901,113.896,193.0896,25.9589,235.0859,231.578,170.1455,40.3839,64.4576,162.9562,183.4575,217.9473,61.4817,42.0707,32.4744,3.0
34.8701,82.4028,93.6659,107.0409,117.0646,80.1782,132.2871,101.6824,81.9606,72.0183,114.2729,490.6891,8.5276,186.5225,61.1149,35.8565,34.5033,41.9082,154.0275,22.6803,300.2417,48.2094,170.9332,65.2861,64.2824,51.7853,35.6929,34.3735,276.5892,17.0033,103.3838,149.316,49.4721,2.6999,195.1074,92.4272,148.76,156.827,2.0289,165.5876,406.5582,53.6167,62.5654,32.0005,79.1603,89.8591,19.4524,105.9294,168.1366,4.7365,154.691,201.1157,140.0353,90.3065,110.3322,91.0348,36.0855,69.4044,87.904,78.1569,20.2505,98.5798,140.6827,59.3486,215.7188,68.5134,266.147,60.3864,16.0152,126.5575,76.4068,78.4514,6.4723,81.6674,68.379,198.8699,45.0854,40.0715,1.6861,226.7984,10.0539,216.5063,96.1136,25.6898,4.0219,41.6255,95.7336,32.9995,74.7472,144.9521,233.3043,175.2509,113.3347,39.9774,137.7331,108.5633,256.4285,43.6954,26.4101,1.3839,1.0
110.9752,177.9474,75.9104,228.686,240.8687,74.3203,52.5423,172.0281,157.252,75.6546,43.8652,578.0891,15.8606,214.9757,52.6635,18.0264,52.7708,91.9845,300.1085,22.6175,724.7993,6.7784,105.1302,124.6751,43.2574,17.5125,15.2197,870.882,655.1942,262.9496,134.5718,261.2267,25.3364,35.4184,228.1444,71.5078,49.4281,264.7418,9.4036,455.7769,711.1624,30.9347,24.0645,24.8163,3.2099,50.695,19.0543,177.3015,1275.4085,16.4093,216.7082,528.1787,220.9104,209.3905,178.4799,128.2475,89.363,41.6288,85.472,147.0238,36.7793,164.1402,236.8078,42.4285,65.9781,15.5717,362.4302,7.6447,29.1798,224.4353,73.6981,68.7775,91.733,131.416,0.2698,435.6132,53.4987,7.6129,0.0836,303.5251,17.0035,550.3733,147.0629,39.2638,5.1862,237.2055,57.9152,39.8955,164.0271,192.1512,285.5857,291.0482,75.46,48.261,151.5558,252.943,509.2248,82.8678,32.9144,1.6062,0.0
42.7427,119.7799,54.8827,121.2745,134.8772,3.1687,45.4195,149.466,76.5831,1.0364,31.5152,843.2803,10.2486,78.8932,29.9465,5.7185,13.8045,21.8672,54.8789,106.6616,443.5198,1.1361,74.6938,74.3408,13.1278,26.9801,25.1433,40.2337,385.1204,9.9409,48.445,96.1296,73.0838,10.5816,153.1776,23.0316,56.8958,163.1309,1.1318,259.9373,278.5786,88.0135,11.7188,57.2857,7.7548,48.6313,19.2448,121.5275,114.3588,3.4892,111.0127,151.2613,91.0365,56.416,136.4321,98.6897,89.8768,50.9666,30.3651,20.0671,85.9945,75.7116,147.3464,21.206,41.9434,14.3796,379.3879,12.0138,13.6896,193.0782,67.8827,18.1567,0.9616,107.2247,0.0,170.3682,32.9558,12.4236,0.0,672.3635,33.0824,47.6013,79.7514,44.436,1.0452,15.5863,75.4277,19.318,13.8999,118.9987,300.7168,128.1076,177.3358,54.3939,118.054,59.7479,129.8298,44.9304,36.9105,3.3382,5.0
33.8756,120.3615,63.0826,133.0487,157.3249,70.4884,74.7232,89.7381,68.9861,46.2636,73.5104,588.2183,13.0537,461.6257,44.3259,18.0502,34.6309,39.1043,94.5273,24.3038,383.6295,33.073,128.8979,65.6836,62.7043,38.0532,40.8005,21.8627,421.6472,97.3466,60.5642,145.7535,50.6623,1.8352,203.9907,36.842,43.0161,177.2746,2.7836,164.9834,257.5961,47.4874,36.7923,48.6244,20.9275,61.0868,5.6266,69.8719,123.8762,26.8479,128.9004,164.2971,133.5542,121.6974,80.9149,136.6804,42.7998,55.0628,53.9724,54.816,54.4518,80.5021,121.5731,47.9423,134.8696,35.4069,293.348,8.7248,44.1268,180.1965,63.4283,22.8385,14.4261,91.5854,13.1674,214.7542,50.3778,46.2558,34.9369,269.5755,13.7439,224.1464,97.8683,23.8543,7.4282,64.3012,67.5169,31.2182,94.2749,119.1302,254.6018,110.753,103.4403,78.0278,85.0443,84.2873,168.5467,38.6821,40.4442,1.7828,3.0
