feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,target
0.021111275245414847,-3.714137223836456,-7.269988299327759,1.8098211294179503,3.2078151007704756,1.866844847538453,1.842952679136514,0.4450685122855932,-0.9405110286854796,-3.308390430691778,0.7061937007134563,3.1822739834935083,1.2616235187257114,-1.2083523400176182,0.719864722196404,-0.0808166601968505,-2.68086432890857,1.1551590315431493,0.8160756452673709,-0.4318834873643051,-0.8840945504921516,0.6116791930442351,0.2299432037847918,1.229713975430022,-1.4705795246304205,0.8401433322877478,0.30498216793604555,1.2939538857454018,0.8388039073911725,0.6458466163952824,1.4362084348524191,1.0130549202861259,-1.0869746646427207,0.9598714112849882,-0.6800792317553014,1.1763975241586635,-1.2591380884851657,-0.9268791532576917,-0.007308176149535543,-1.1458695880703194,0.6802196894049711,-0.3326215617160144,-0.8790848708864512,-0.12958664237166284,-0.6134166485382743,0.02916437940098468,-0.8627158198394037,0.503658046656765,-0.3729667943262392,0.8210022130581811,-0.19317921666935442,0.30155124086235097,0.13366695662390699,0.5675039394463725,-0.4368521053750463,0.4360803800493627,-0.9179323497333977,0.7922204084643316,-0.3288834845676981,0.6270241634530762,5.0
5.419137924645696,-3.6745338527815745,2.9594278552205693,-1.8342940309563933,-1.3934362892852128,2.9617771768026664,0.6066014029954852,1.0138721445450682,-1.5408838590515508,-1.6862546759296928,-1.080538060732743,-0.09807386506402553,0.8741579015220223,0.8723134862265467,-0.10172866749783814,0.4644999018154377,0.21581975730582437,1.1350805097041479,-0.7935398005306702,0.02869272147204073,-1.2453780151803346,-0.4848163679501011,-0.9840654901742562,-0.4962088530774967,-1.4458579107432512,0.6606220429906613,-0.033566793914282536,0.4950953182881451,-0.06589430006281348,0.5071284157773205,-0.24584411325989716,0.12152024869790823,-1.083082673226084,-0.10809520098119682,0.31753367001326704,-0.07200885325178255,1.059373349494179,0.18951169229290776,-0.21030326608936167,-0.179496726534859,-0.15702450369006757,0.6521512263776487,0.6692607211487566,0.4257894520692465,0.3901976618777416,0.33895638355992147,-0.029796284639270282,-0.47794209418096145,-1.0291298651480223,0.8144062253967126,0.3294720256068833,0.6109226921742695,-0.354234093876746,-0.022629501676437114,0.5782257766197317,1.1458694981269169,0.6392523984524918,0.5447291005625908,0.1586244953282677,-0.2531991076293763,4.0
5.3899532605356555,-0.8289972311661211,-0.9965234570841642,0.6306096951608829,3.5892554133162853,-1.7420480051550549,-3.476835039165926,-2.3124614581882916,-2.6036172985672046,-2.8514973882741526,0.04017024761145915,1.1201007897200086,-3.40138476175831,-0.4662044376565583,1.8046393319992107,2.049219366425627,0.7341171402594173,-1.1814855657432752,-3.8597665053794783,1.0633482960764742,0.28089374899903136,-0.9339581234917781,0.3527511304440551,-1.5993677804512416,0.5524620720138199,-0.9770467675840154,0.42061761007224135,0.18787094857544726,-0.5220505410897628,-0.3285325007169092,-1.1549687779292286,-0.3303380692429412,0.31026627285848657,-0.59585024784692,-0.45496522982389537,-0.09461338421781323,0.9162967708507794,0.2921945948510437,0.07278243788973408,0.011235941393849824,0.9942423887773992,1.1455802693829369,1.1200599054642655,1.5012596143540404,-0.4415617838837255,-0.6058809645186257,1.1651412043407412,0.4987545655707253,0.3482396775749479,0.6990071394413994,-0.66164539658805,-1.0148591796539925,-0.2883217834018803,-0.8507491608177343,0.5493282077356396,-0.4351610856210016,1.8510798081551734,-0.1328441798236225,1.4730638870258677,0.2698552935046973,2.0
-1.508544511511333,-1.0504842578490559,-5.073375358753171,-1.9716570930459474,2.1591831534232213,0.4484999462078311,0.5753342858497243,1.913699244177068,-0.7386496503314923,-2.6004973369657436,0.5934442812309855,-4.642474472237732,-2.3844420377063797,-2.904790403369994,1.5767671763145508,2.1738498270538473,1.3653462156852767,-0.6032118948426209,-0.5081192641209499,3.3780582142483007,1.7527033188581351,-1.4420696334344139,-0.30656324046497957,-0.08331662744680168,2.309849689358116,-0.4356680820150808,0.739369596750359,-0.5147538949704541,0.34984598352388335,1.6115597277003086,-1.2975608811110069,-0.2740925703314852,-0.7918377506618802,1.4251957093286458,0.699573150503092,-0.8045720969393153,0.3546028739687856,0.8876201174668124,0.3587231143130879,0.6200274601352148,0.3642316415425753,-0.3034367884344433,0.4996155658261467,0.6612872118610295,-0.6085778981613739,1.1000181339917596,-0.10603537133141269,-0.26330371386757495,-0.13428680493367248,1.434775309694259,-0.18653794157366835,-1.0215819764836,0.38820691338276186,0.6886482440054782,0.3641055705056394,-0.08797570039357655,0.897305040902654,-0.10489241268686272,-1.0676607726062417,0.41227542530023714,4.0
-0.260908880668401,-5.512976843657729,8.188280705707278,0.7356808602720744,1.5505890739451276,-0.26185068007060963,0.8591569506040574,3.0991809226695786,-0.6516176334820402,-0.643620998454724,0.05894292091328984,-2.0194472114840303,0.6220903700321748,-0.6488456217033168,0.01556018034065656,0.5202498899768667,-1.6605764835912518,2.077202634646761,-0.0017033838613043618,1.5184274970300349,0.404435886357763,-0.2181560019214872,0.6766500473940235,-0.13678149109785767,1.0948037270106832,-2.5050011241845143,-0.4776202153320167,-1.309478221152466,-0.1636513406459553,0.698787829176592,-0.22792430694909743,0.09693400191419045,0.6173950661490007,0.86708302345234,2.0559088830206136,-0.5941725937881032,1.0063279037607535,0.7843618982178066,-0.24641964710980427,0.42065388267798914,-0.3585258319399895,0.21730371338332688,0.1610767182955039,0.03208705252649368,-1.7852129343958114,-0.11756978193858927,0.7305738429391088,1.2128517123530438,-0.052539914892980454,0.9688286029718756,-0.33978119316328054,0.8565850132010103,0.8449595215648474,1.6907139956831827,1.1589490864453158,0.9705538798355684,1.145269325862763,0.2946933340676806,0.0215901161214635,-1.1097209784721722,0.0
-6.833410909747782,-2.8851594513089145,0.7114210391735573,3.779093592402005,0.8620762039812011,-1.6373687493797322,-1.7219166324296975,1.0978253023493685,4.1381214499567776,-1.146981201918248,-0.010828568750999438,-1.2188943546768352,-0.8428531772904428,-0.10936816610780357,0.6802852121438233,-0.049471601395386325,1.158964701308277,-1.6150446064584134,-0.8739549127176349,0.40888000634306576,1.0033287271765046,-0.40414015809872683,-0.635576405651783,0.22075357092638828,0.04862684266372278,-0.3286588317219518,-0.062181410334389176,0.29874655874149836,-0.8305258298395275,0.4464695390057365,-0.7716126708014993,0.9988276521389561,-1.2101221838299472,-2.1359543463052026,1.464332735750176,-0.7839127609283346,-0.30063889637536995,0.517204344838108,-0.5111747019841794,-0.3031234012495795,-0.06285657204958851,-0.1822776899826157,-0.3172869595554427,-0.18951263724812417,0.2198266634161304,0.24407930372959483,-0.03973345423788412,-0.07266686408819767,-1.001438206623672,-0.6315571688992726,-0.46378659727370636,1.1849620760328623,-0.28978809224770874,-0.1444062541980621,0.3349119060642499,-1.2990530224475625,-0.5818131883191091,0.5739778644659056,-0.4670649379540409,-0.30971730133057984,5.0
-3.006164922438195,0.4476324521777274,1.6533397905847573,0.8709840531685721,1.8309575107845892,-1.93036547369207,0.2950910055825194,0.3728933365754568,1.794320864822718,0.6871650772975837,-1.3646176998942041,1.530792060111294,-0.29566267263427354,-0.6733214900902842,1.4195603722408374,1.5111661492272612,0.618335192569851,-2.335460412942224,-2.052191768148453,1.1917816960068746,-0.5213879207332912,1.077039472288438,0.44464267590363776,-0.5994327040372003,-1.7492967470868857,0.4622028231996709,0.09025907065274266,-0.3726544277024373,-0.017908101896297192,-1.932019662973946,-1.0987362588215952,-0.4020274169147321,0.5945506958373801,-0.9523742624942946,-0.922282896523771,1.0167346136536715,-0.03033309103246346,-0.4074661733646439,-0.7197659889916648,-0.8112690663866122,0.3084467251055344,-0.07104669851701992,0.32418658315634374,-0.07935815432930837,0.47088904180494845,0.7501539697359958,0.6034299157173955,0.1659979812333527,0.3628282346119534,-0.3152600113577977,-0.26321531149908906,-0.5247453644469572,0.0016066513747801795,0.08985019671127743,0.2925439543127969,-1.7044297268967594,0.6512083182345697,0.9151914820080528,-0.37333817287124493,0.22738283955573688,5.0
-2.916618339423232,4.06382401955808,4.879618165522924,-1.1261138591009312,0.6414834121730514,-0.771277773694181,0.4998028482824116,1.1485314215856226,-1.3591623146446048,1.2456289350138052,0.08864035035264282,0.7567379355125279,-1.832903266486495,0.9719564053658162,-0.8482984678534009,-0.01493370658317864,0.6120766221495056,-0.2961974152694892,-0.4191630689665345,0.523556955502905,-0.45124808771158736,0.28815994701106173,-0.5042789203364467,-0.9788305189531392,0.6313699751244648,1.0115368907966191,-0.3006978330779472,-1.0762407957572384,0.5546985942863989,-1.5885973478313555,0.11113959378654392,-0.7859508316052599,-0.6761348815955889,-0.10011548221750553,0.23989854655371518,0.6610493406138334,0.356361997479128,-0.5477870936179003,-0.8383670671073051,1.034021689081639,0.5843378487762015,0.8443733204079437,0.10604385758037119,-0.36044578843303443,0.6017534754822973,-0.19725564386924654,-0.44728709368980935,0.022006716981448553,0.31833131570072276,-0.7048845509670918,-0.5669478618385375,0.14573813506256497,-0.12098700734332762,-0.37549725675642065,0.6567366165365587,-0.6357640159080008,-1.1492088061371954,-0.34232653891596104,-0.66256929983626,-0.5517456465898851,3.0
1.26285737982793,-3.12826325346281,-3.283846474861913,-0.5607589464031054,2.7374536005640038,-0.7251035629262484,-3.125444774007481,-2.644854223512252,1.3402369020243943,-1.6968528477457125,1.123093842407965,-0.6527046326071022,-0.7410839929245925,1.161879850454509,-2.5905341480012196,-0.2624384850302513,-0.49447961805578977,-0.25751956441788787,-0.2035472241776823,0.7085974977052566,-0.4340666306179159,-0.439394493546679,2.0027994297979475,0.20184107144829655,1.7059325217402315,-0.12906073766631249,-1.8617743931216473,1.0072497212491143,-0.17439398045132812,0.698204253911628,-0.036610073431573194,-1.1226921637225031,0.658646166872084,-0.16562566018973693,-0.7474737609376284,-0.0004633717217839622,0.1930468538903922,0.31629802603843665,-0.48153947372539685,0.27607221859903297,-0.5953763754107636,-0.5372755180395422,0.05135779341282969,-0.7084749350813627,0.1007042625766262,0.4522025529690285,-0.242419974043502,0.15787983539826558,1.348377637214609,0.3232302079192032,-0.731618689804045,-0.25230627275497947,0.4604242978821403,-0.3251650779559887,0.0677517117382583,0.7521420230165855,-0.6628752920639918,-0.37468629159481626,1.0438078732652154,-0.0671006546076204,3.0
6.787912655588957,-4.919583020110638,-2.2620270319915887,-3.4868812395533153,0.8181631470219092,0.7254778401537826,5.455445062392262,0.8960476190497402,-1.020205049349613,0.8034125824509715,-0.4225259037130472,2.9049735244536437,2.314786540878432,0.21775284370430661,-2.004773080581757,1.9407905454386354,1.6342916942907615,1.0093046868706532,-0.5861904473764882,0.6418806950166378,-1.0410331118164857,-0.19864986356602524,-0.7848337626235735,-0.3769373486582957,-1.686793232488417,-1.745571864396047,1.4474450913228183,-0.24275279565360042,0.8349484856465291,0.6722883475351149,1.3614304261117451,-1.009813932711967,-0.27416653674522784,-0.7548828217092107,0.6060195165447311,0.646561928975565,-1.377587130760716,-1.4432885507150703,0.10352716169105937,0.6669979467378577,1.6836159002349147,-0.7753857163170745,0.7581287873767338,1.2466818070456305,0.367282144047612,0.4075308840779147,-0.11935578511641844,-0.02342733324723333,1.1644225591030188,0.43616368959666324,-0.21834871709544376,0.11419105824520108,0.7689855191980776,0.00302600022452214,-0.4259757531537526,0.8769795717247331,-0.007836825716875407,0.43816483059742284,0.10860147300484851,-1.1506382304301668,3.0
