dimension_reduction_type,model,n_estimators,max_depth,learning_rate,rmse,mae,r2,spearman_r,within_1_acc
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.1,1.282361729057003,0.9841875419625079,0.3716926833744102,0.6230777908111238,0.7636363636363637
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.05,1.2849326737074878,1.0049672179059834,0.3691708323872245,0.607659569802278,0.7909090909090909
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.1,1.276171840468428,0.9986487869544841,0.3777436529888739,0.6080883660205264,0.7545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.05,1.229781040649979,0.9718449349181842,0.42216132381508864,0.6517149231932834,0.8
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.1,1.2281675082325378,0.9441115001992477,0.4236766338638648,0.6699595106729492,0.7727272727272727
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.05,1.259300773365974,0.9768952045261401,0.39408743258765044,0.6439274305844495,0.8
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.1,1.2928881465710134,0.9915053114604048,0.361335277701211,0.6251387790859307,0.7545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.05,1.2845333894411135,0.9996389982545559,0.36956282339424007,0.6142252237247051,0.7909090909090909
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.1,1.2755662956330371,0.9960618771490208,0.37833403542532573,0.6087615299760561,0.7545454545454545
PCA (n_components=50) + SMOTE,Gradient Boosting,50,2,0.05,1.2713413505442615,1.0001723457932572,0.38244539334349525,0.6241382545766845,0.7545454545454545
PCA (n_components=50) + SMOTE,Gradient Boosting,50,2,0.1,1.180525800027086,0.9135210565910975,0.46752161132943715,0.6804258269678297,0.8090909090909091
PCA (n_components=50) + SMOTE,Gradient Boosting,50,3,0.05,1.290222133449852,1.00807082748814,0.36396649218191157,0.6025739544396115,0.7454545454545455
PCA (n_components=50) + SMOTE,Gradient Boosting,50,3,0.1,1.2601060801230077,0.9701575938161454,0.3933122381107089,0.6308745048440062,0.7727272727272727
PCA (n_components=50) + SMOTE,Gradient Boosting,50,5,0.05,1.3113172252037328,1.0124754058303984,0.3429982106190973,0.5924857165307135,0.7636363636363637
PCA (n_components=50) + SMOTE,Gradient Boosting,50,5,0.1,1.287980822893784,0.9733682577503909,0.36617434520445846,0.6071938878878362,0.7636363636363637
PCA (n_components=50) + SMOTE,Gradient Boosting,100,2,0.05,1.1924498651475195,0.9224552575561614,0.4567105422093187,0.6645050383483486,0.8090909090909091
PCA (n_components=50) + SMOTE,Gradient Boosting,100,2,0.1,1.157808324628103,0.8846209188547621,0.487817947816621,0.6867563345770238,0.8363636363636363
PCA (n_components=50) + SMOTE,Gradient Boosting,100,3,0.05,1.2568891837048728,0.9646152123100915,0.39640588324913806,0.6263006785160231,0.7636363636363637
PCA (n_components=50) + SMOTE,Gradient Boosting,100,3,0.1,1.2450588399349918,0.9393708957417161,0.40771494741566716,0.6363197557445585,0.7727272727272727
PCA (n_components=50) + SMOTE,Gradient Boosting,100,5,0.05,1.2760099810897798,0.9642751634797572,0.37790148696602477,0.6147093484872437,0.7545454545454545
PCA (n_components=50) + SMOTE,Gradient Boosting,100,5,0.1,1.2762724499590954,0.9595516846265681,0.37764553554114244,0.6153963445788461,0.7545454545454545
PCA (n_components=50) + SMOTE,Gradient Boosting,200,2,0.05,1.163738757538069,0.8926105211614939,0.4825575945203633,0.6842849929320654,0.8272727272727273
PCA (n_components=50) + SMOTE,Gradient Boosting,200,2,0.1,1.1569763734104321,0.8732093413274425,0.48855374731054146,0.6938706632303281,0.8181818181818182
PCA (n_components=50) + SMOTE,Gradient Boosting,200,3,0.05,1.252960197254875,0.9449430643215145,0.4001736083725346,0.6223446875992797,0.7818181818181819
PCA (n_components=50) + SMOTE,Gradient Boosting,200,3,0.1,1.2494760848391269,0.9311090241593115,0.40350485055803953,0.6324882540524678,0.7636363636363637
PCA (n_components=50) + SMOTE,Gradient Boosting,200,5,0.05,1.2664451768442735,0.949011664058292,0.387192870945698,0.6214179344824203,0.7545454545454545
PCA (n_components=50) + SMOTE,Gradient Boosting,200,5,0.1,1.271850813599391,0.9537267754201014,0.3819503503790288,0.6175541578061605,0.7545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.4025699671875567,1.1297335752374136,0.24837694889122808,0.5264398833462084,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.3933313539365553,1.1103630648731093,0.2582460965443065,0.5194416821784588,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.4125522668785808,1.125124308176897,0.2376400495553319,0.49549931759162846,0.7
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.4087832009784953,1.1029897309469445,0.24170298086309927,0.48972677764789446,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.4760562553699357,1.1548550778948867,0.16755252660007325,0.42803084005239034,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.5025612895378364,1.1547180126416479,0.13738816543960874,0.4161213708939427,0.7181818181818181
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.382099719952528,1.0989005117722046,0.270156443389322,0.5391571312350859,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.3777644397672038,1.0695631030253587,0.27472791363815874,0.5380654825093597,0.7454545454545455
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.4099039577315697,1.1151938061624114,0.24049597532828804,0.48877697097091416,0.7272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.4243346731980184,1.1090376931697568,0.22486898666150867,0.46394828672072436,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.4880211005465427,1.1627225265080798,0.15400226632896175,0.416338074359079,0.7090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.5069080789455434,1.1635997517527283,0.13239001242428527,0.4079373570510297,0.7272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.374707652959517,1.0645438330906256,0.27794260360680423,0.5473652886621235,0.7454545454545455
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.4049722619676748,1.084281500795084,0.2458000129946436,0.5277144340150838,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.4024864739421017,1.102680549078584,0.24846643259826173,0.47690438750865993,0.7272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.4513046509114895,1.1399415157931583,0.1952366416349245,0.4400233020272731,0.7181818181818181
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.5068397243861709,1.1804268046036266,0.13246872160923573,0.3979459440946394,0.7454545454545455
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.5073322798870388,1.1747588180175688,0.13190147197346147,0.40547523683011943,0.7181818181818181
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.3617876627782697,1.1517677852804409,0.29145112804980444,0.5717882302541857,0.6636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.2895601413805642,1.055530229790771,0.36461900171545436,0.5918125525751838,0.7545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.313825703128047,1.0954153358814618,0.3404821896422724,0.5687820460144226,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.2721858590203419,1.0463515561277428,0.38162468013877815,0.598327488665345,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.3070867398332633,1.064521763416885,0.34723052449018965,0.5839697314220599,0.7727272727272727
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.306934500306652,1.0601768112769123,0.34738257488677393,0.5695428134984117,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.2973166256415078,1.0641182807595784,0.3569525981651771,0.591558963413854,0.7545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.2946118835161884,1.0523215565489703,0.3596311490672226,0.5741074184023466,0.7454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.2893329575320345,1.050458233174792,0.36484285414514306,0.5724337299375704,0.7727272727272727
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.2865712248338086,1.0620167819455937,0.3675609349679043,0.5831997425140222,0.7454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.3003710758930556,1.0571333836169712,0.3539210043344253,0.5785106483854349,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.3071545833351264,1.0560215107699868,0.34716275956671394,0.5711934484030671,0.7545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.2710442192049796,1.0322930291467713,0.3827340229621966,0.5932925911349445,0.7272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.3054669325220574,1.0546503985129394,0.34884741121938,0.5644664195597937,0.7272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.3040973484072869,1.0685307054325714,0.35021296160638826,0.5556276846094474,0.7545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.3039816752298363,1.0716370833609095,0.3503282284582385,0.5709214163936407,0.7363636363636363
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.2975804991390616,1.0506375904402183,0.3566909805763898,0.5795111728946812,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.3093997481837307,1.0594337077517382,0.34491821097673514,0.57022519887799,0.7545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,2,0.05,1.2748066579988426,1.0585376715091157,0.37907425605904954,0.6219066699569831,0.7545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,2,0.1,1.2346102400493137,1.0056961948721608,0.41761421003192545,0.6482845534472961,0.7454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,3,0.05,1.3074485468881338,1.0620436799281345,0.34686909585415693,0.5947818511187534,0.7545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,3,0.1,1.3082716754063348,1.0480644581326308,0.34604645559654457,0.5836792565645367,0.7636363636363637
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,5,0.05,1.3147553540942107,1.085867220508202,0.33954852197591767,0.5856526413108841,0.7636363636363637
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,5,0.1,1.3002369856021236,1.0592392460861886,0.35405424084735426,0.5855327627982556,0.7454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,2,0.05,1.2701056218983753,1.0337204274331877,0.38364532134225604,0.6192785641032025,0.7545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,2,0.1,1.2596763127046002,1.0468237791734174,0.3937259971976508,0.6334380607294482,0.7545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,3,0.05,1.3168611969562736,1.0604513475792623,0.337431138154213,0.5858739554880447,0.7909090909090909
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,3,0.1,1.326993178861098,1.0651629931887137,0.3271962534149806,0.5721248122319507,0.7363636363636363
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,5,0.05,1.3264821409928256,1.094941437427444,0.32771436005203136,0.576108467420839,0.7454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,5,0.1,1.3032478655679536,1.0601382567767614,0.3510592222930984,0.5823652036376463,0.7454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,2,0.05,1.2852887692600659,1.0565492202665,0.36882113844228537,0.6145664164144943,0.7363636363636363
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,2,0.1,1.2882123887117314,1.0736803220214506,0.36594641393767857,0.6087015907197418,0.7
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,3,0.05,1.3291973668557913,1.0722959392193665,0.3249592900097237,0.5825588535426618,0.7545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,3,0.1,1.3354877980952893,1.0658611598271985,0.31855490630512506,0.5736970650321948,0.7181818181818181
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,5,0.05,1.3309890890759917,1.092965027791346,0.32313819007875244,0.5775193453002371,0.7545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,5,0.1,1.30709261104322,1.06157250467316,0.34722466021946474,0.5771366562022303,0.7363636363636363
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.308871723602441,1.0491950258067757,0.34544643705084144,0.6000457195054821,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.308307194991054,1.0353650187263395,0.3460109454283099,0.5917065061986277,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.3163328798418974,1.0605393725023728,0.3379626691183921,0.5946296976219555,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.3395675494626287,1.0778347974635274,0.3143850845673347,0.564968987170429,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.366464294314943,1.0903195779124661,0.2865761950672461,0.5439164760680396,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.3802980850404298,1.0844678159303758,0.2720579771021516,0.5286135228597981,0.7181818181818181
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.3038831271025677,1.034450419695213,0.35042642234906296,0.5998213593611781,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.3172536778371573,1.0312539664356124,0.3370361316592325,0.5898622213889572,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.3140007949063321,1.0584611337856196,0.3403063918319137,0.5903509568635199,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.3518793700208498,1.0850593023364608,0.3017243438010535,0.5630832059525408,0.7
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.3676159237303156,1.070310661934399,0.28537316904314103,0.5423396125557711,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.3827945484313517,1.0882284460826657,0.26942242463056176,0.517709188922621,0.6818181818181818
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.3169331337098258,1.0315350036184276,0.3373587472979993,0.5907843637937924,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.3270948437562398,1.0469648344402391,0.32709315847278964,0.5799030834167362,0.7181818181818181
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.3314041697946233,1.066348855311751,0.3227159535668074,0.5754122499051885,0.7181818181818181
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.3643844141160721,1.0985498224946246,0.2887463312153027,0.5546133279641288,0.7090909090909091
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.371727068073156,1.0665856312367177,0.281070279884323,0.5426669731094877,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.4108292836771934,1.1167293176998279,0.2394987167595647,0.4996029228036803,0.6727272727272727
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.05,1.3750131901808789,1.1536427821325592,0.2776216045541725,0.49860239829443403,0.7
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.1,1.384794915964576,1.155859692023898,0.26730717081991284,0.49027084166674734,0.7181818181818181
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.05,1.3639638240100702,1.1304791998652628,0.2891847709173355,0.5175939211220165,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.1,1.3612548101764448,1.128079228387121,0.29200551439688804,0.5269213915469254,0.7454545454545455
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.05,1.3747205153267967,1.1272500941324275,0.2779290917726952,0.4941853361752731,0.6727272727272727
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.1,1.3586141439548103,1.0915730728586421,0.29474969386263705,0.5413483094705733,0.6909090909090909
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.05,1.3697097299081034,1.1401611276539831,0.2831833210748794,0.5135364945407414,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.1,1.3861300077165302,1.1517928588539585,0.2658936998536122,0.4967673349088118,0.7
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.05,1.3566022577728087,1.124416755122603,0.2968368689219486,0.5193091059950101,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.1,1.3561240551588016,1.1150765701279541,0.29733251188663157,0.5365439475413815,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.05,1.3693330969446478,1.1103304896270663,0.2835774771007913,0.5066573122006701,0.6727272727272727
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.1,1.3475966924552323,1.0856012530481172,0.30614153175828074,0.5453550182195825,0.7
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.05,1.3723312256221427,1.1415339268581541,0.2804368558182253,0.5069570084822416,0.7454545454545455
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.1,1.3808668697064943,1.1333988083552249,0.2714579218345561,0.5102767211396486,0.7
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.05,1.3637941412904901,1.1197803647493045,0.28936161660295545,0.5242840642690966,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.1,1.3505548186620302,1.0967612259505453,0.3030919937365918,0.5463739855769255,0.7090909090909091
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.05,1.3628122405758438,1.1046745137685416,0.2903845351268891,0.5135457159647897,0.6636363636363637
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.1,1.3482254567932712,1.085932012553817,0.3054938969850757,0.5390982820027752,0.7
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.05,1.3291479761070895,1.0648486729352002,0.32500945584281726,0.5408042454517206,0.7181818181818181
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.1,1.2902125192102538,0.9973006780547236,0.3639759711012309,0.5612158675827493,0.7545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.05,1.2916370613633845,1.030947842305959,0.36257070923369805,0.5674080538312182,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.1,1.2519970929738846,0.966096282669042,0.40109538280772383,0.5937721051854588,0.7909090909090909
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.05,1.2939383812256091,1.034615278711669,0.3602972602120096,0.556761919767395,0.7909090909090909
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.1,1.2152820344773296,0.9604608583314151,0.4357063335687068,0.6286705844964497,0.8
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.05,1.2854508077708666,0.993062301004565,0.36866198085493207,0.5708660878493504,0.7545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.1,1.2596174694015687,0.9654328992110789,0.3937826376714926,0.5888432540316142,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.05,1.2522866190159312,0.9782954039024654,0.40081835575443303,0.5932879804229202,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.1,1.2339833481859046,0.9545558140572855,0.41820549011458674,0.6147416234714129,0.7909090909090909
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.05,1.2793377840952262,1.0063188644034327,0.3746524201476026,0.5554893632487222,0.7909090909090909
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.1,1.2136407843004662,0.9599340711359932,0.43722947250809463,0.629592726901285,0.8
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.05,1.2612947464179483,0.9696588508595281,0.392167113207479,0.5971287035390592,0.7545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.1,1.2625652922529793,0.9825592301436222,0.39094191423340185,0.5939196479702324,0.8
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.05,1.222495912517929,0.9369295669100349,0.4289871893937659,0.622321634039159,0.7909090909090909
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.1,1.22933515347329,0.947890912581003,0.4225802669254196,0.6201131029795783,0.7909090909090909
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.05,1.2747886646743953,1.0020605407248573,0.37909178411234434,0.5621333992755605,0.8090909090909091
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.1,1.2140359856380771,0.960481988707302,0.43686289966424485,0.6258442180256296,0.8090909090909091
PCA (n_components=50) + SMOTE,Gradient Boosting,50,2,0.05,1.3005987170376492,1.074594751263272,0.35369478116152253,0.6013811356185546,0.7272727272727273
PCA (n_components=50) + SMOTE,Gradient Boosting,50,2,0.1,1.237014079870091,1.0125920576395298,0.4153441413072134,0.6299938588473886,0.7818181818181819
PCA (n_components=50) + SMOTE,Gradient Boosting,50,3,0.05,1.259160995957464,1.0268174869808548,0.394221932923011,0.6169271009708726,0.7727272727272727
PCA (n_components=50) + SMOTE,Gradient Boosting,50,3,0.1,1.2022905393231909,0.9651440228139853,0.44770656650203067,0.6616417861813352,0.8181818181818182
PCA (n_components=50) + SMOTE,Gradient Boosting,50,5,0.05,1.2556486555512476,0.9780622995338096,0.39759676943160105,0.6172037436923231,0.7909090909090909
PCA (n_components=50) + SMOTE,Gradient Boosting,50,5,0.1,1.228489881052289,0.9403695662099159,0.42337404424013414,0.6393167185602732,0.8
PCA (n_components=50) + SMOTE,Gradient Boosting,100,2,0.05,1.2351996457284653,1.0138043568160466,0.4170580127514768,0.6285460952717971,0.7909090909090909
PCA (n_components=50) + SMOTE,Gradient Boosting,100,2,0.1,1.1900943277705756,0.9738448123016525,0.45885482462977845,0.6610792793143856,0.8090909090909091
PCA (n_components=50) + SMOTE,Gradient Boosting,100,3,0.05,1.2024084749147672,0.9737927963228261,0.4475982095861264,0.6559567782555257,0.8181818181818182
PCA (n_components=50) + SMOTE,Gradient Boosting,100,3,0.1,1.2051305916121042,0.9596024288407117,0.4450942281614193,0.6540525541895408,0.8363636363636363
PCA (n_components=50) + SMOTE,Gradient Boosting,100,5,0.05,1.243124604923667,0.9484988612934435,0.40955378197176606,0.6314139581508348,0.7909090909090909
PCA (n_components=50) + SMOTE,Gradient Boosting,100,5,0.1,1.2325672705927033,0.9398215798661212,0.4195400193852099,0.6391415115033543,0.7909090909090909
PCA (n_components=50) + SMOTE,Gradient Boosting,200,2,0.05,1.1842709344286924,0.9632975880196332,0.4641377524328346,0.6618446575103989,0.8181818181818182
PCA (n_components=50) + SMOTE,Gradient Boosting,200,2,0.1,1.1782956444666843,0.9517596356082935,0.46953154277663256,0.6676910403570545,0.8272727272727273
PCA (n_components=50) + SMOTE,Gradient Boosting,200,3,0.05,1.1949541790133356,0.9516808402281315,0.4544261761251899,0.6590597874477964,0.8545454545454545
PCA (n_components=50) + SMOTE,Gradient Boosting,200,3,0.1,1.210707511476352,0.9600342376882711,0.43994652789864985,0.6604614439031459,0.8272727272727273
PCA (n_components=50) + SMOTE,Gradient Boosting,200,5,0.05,1.2448752534461351,0.9428939537829112,0.40788960183854217,0.6260332572186209,0.7818181818181819
PCA (n_components=50) + SMOTE,Gradient Boosting,200,5,0.1,1.2349894639513685,0.9387629127629149,0.4172563828836481,0.6416174638603371,0.8
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.3970931062921725,1.1502321142245129,0.25423547675789415,0.473890949356639,0.7
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.4112667531568892,1.1520249344348643,0.23902701166287366,0.45912087123141165,0.7272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.3980848169987057,1.136891272183318,0.2531763560005089,0.4517391212807053,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.416607898144206,1.1268634191740332,0.2332560851708927,0.4522647424514614,0.7636363636363637
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.440091871721045,1.1463627514037849,0.2076238072606028,0.4399310877867895,0.7545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.496182474767288,1.1982027410871123,0.1446967010834168,0.41805786994409677,0.7272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.4082401016215529,1.146031135121637,0.24228752962952782,0.45463464843188806,0.7272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.408966290277731,1.1476459414259492,0.24150586736613755,0.46736943504266326,0.7454545454545455
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.4158144223047229,1.140959553753409,0.23411478768785632,0.45456548775152544,0.7727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.4190891805579824,1.1274719049416064,0.23056772746981657,0.45678785094717844,0.7636363636363637
