dimension_reduction_type,model,C,gamma,rmse,mae,r2,spearman_r,within_1_acc
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),10.0,scale,1.4824677169966596,1.209336881308257,0.16030511110419687,0.41045480581622995,0.6727272727272727
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),10.0,auto,1.4850944993259168,1.1958228919338332,0.15732676654362443,0.4139451148185315,0.6727272727272727
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.435849677877046,1.1217106639801415,0.21228526321445695,0.5694644313940008,0.6636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.4358496778770458,1.1217106639801415,0.21228526321445707,0.5694644313940008,0.6636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.415396483613814,1.0593131980205874,0.2345668890555802,0.5488776022060533,0.7090909090909091
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.4153964836138138,1.0593131980205879,0.23456688905558032,0.5488776022060533,0.7090909090909091
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.566211306163647,1.1825577870323614,0.06275802670707842,0.4237244350218096,0.6909090909090909
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.5662113061636471,1.1825577870323607,0.0627580267070782,0.4237244350218096,0.6909090909090909
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,scale,1.476403585130476,1.2197876062765816,0.16716071524670562,0.4137514649135161,0.6181818181818182
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,auto,1.4692914874594762,1.210399170138115,0.17516525785586368,0.40867507097489786,0.6363636363636364
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,scale,1.352686197726368,1.1259280143029677,0.30089060629685294,0.5135872123730073,0.7454545454545455
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,auto,1.3617941973883696,1.1213072990074147,0.29144432801504094,0.4991602944493594,0.7727272727272727
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,scale,1.3397031253518514,1.0983247922067085,0.3142462971569052,0.4970716419024075,0.7
"Lasso (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,auto,1.3290244286518562,1.0775527567166834,0.3251349339532019,0.5207061517383356,0.7
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,scale,1.4017943947246552,1.172820503478469,0.24920796193483563,0.5187512098400848,0.6545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),0.1,auto,1.4017943947246552,1.172820503478469,0.24920796193483563,0.5187512098400848,0.6545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,scale,1.259559822697687,1.0245160489019725,0.39383812377573757,0.5865609515796469,0.8090909090909091
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),1.0,auto,1.259559822697687,1.0245160489019725,0.39383812377573757,0.5865609515796469,0.8090909090909091
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,scale,1.2628838514285192,1.0248494049098171,0.3906345312890507,0.5791054302365537,0.8181818181818182
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,auto,1.2628838514285192,1.0248494049098171,0.3906345312890507,0.5791054302365537,0.8181818181818182
PCA (n_components=50) + SMOTE,SVR (rbf),0.1,scale,1.4002254178255196,1.148745876854581,0.25088768919864,0.6341158353970021,0.6090909090909091
PCA (n_components=50) + SMOTE,SVR (rbf),0.1,auto,1.4002254178255196,1.148745876854581,0.25088768919864,0.6341158353970021,0.6090909090909091
PCA (n_components=50) + SMOTE,SVR (rbf),1.0,scale,1.1799215813888742,0.9313451478150214,0.4680665397534063,0.6765528288675215,0.8636363636363636
PCA (n_components=50) + SMOTE,SVR (rbf),1.0,auto,1.1799215813888742,0.9313451478150214,0.4680665397534063,0.6765528288675215,0.8636363636363636
PCA (n_components=50) + SMOTE,SVR (rbf),10.0,scale,1.2730587495802166,1.006724911657812,0.3807758117849883,0.5974007355484856,0.7909090909090909
PCA (n_components=50) + SMOTE,SVR (rbf),10.0,auto,1.2730587495802166,1.006724911657812,0.3807758117849883,0.5974007355484856,0.7909090909090909
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.4082863402441146,1.113613735785586,0.24223777084752407,0.520452562577006,0.7
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.4082863402441146,1.113613735785586,0.24223777084752407,0.520452562577006,0.7
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.3847085556706953,1.0553742217270785,0.267398554163812,0.5038125028817534,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.3847085556706957,1.0553742217270787,0.26739855416381153,0.5038125028817534,0.7363636363636363
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.573869188418646,1.2138430167939591,0.053570460410238385,0.4395622308248554,0.6636363636363637
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.573869188418647,1.2138430167939622,0.05357046041023694,0.4395622308248554,0.6636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.4592521062551544,1.2226002384178016,0.18639861737717434,0.5608423999087909,0.5727272727272728
