dimension_reduction_type,model,max_depth,min_samples_split,rmse,mae,r2,spearman_r,within_1_acc
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,5,1.8020751225947123,1.290909090909091,-0.2407857666628075,0.31588385602384017,0.6818181818181818
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,10,1.7820112595331206,1.319332611832612,-0.213310365409205,0.31190180662788874,0.6727272727272727
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,2,1.7967348650602772,1.393393566815698,-0.2334427901547378,0.3049270596137268,0.5909090909090909
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,5,1.8163847747849704,1.376272354694486,-0.2605693001311957,0.34697458421762756,0.6181818181818182
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,10,1.6826701701535525,1.3209256499420434,-0.08180506831436052,0.3888827776256651,0.6272727272727273
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,2,1.760681686165901,1.3,-0.18443904133379663,0.3500573684608231,0.6545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,5,1.7822603682408529,1.331060606060606,-0.2136496082744781,0.364877904203302,0.6272727272727273
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,10,1.7322043096494362,1.2941378066378064,-0.14643450760850585,0.34345659461539485,0.6363636363636364
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,2,1.7188791273808215,1.3181818181818181,-0.12886418895449814,0.3805847602256351,0.6272727272727273
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,5,1.7240683327993749,1.3053030303030302,-0.13569044035351796,0.3679052299858806,0.6181818181818182
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,10,1.7152524109351397,1.3339862914862914,-0.12410556323052813,0.35689757839519,0.6363636363636364
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,2,1.816590212458495,1.4090909090909092,-0.2608544633553318,0.3230052716501707,0.6272727272727273
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,5,1.7421178913824251,1.3696969696969696,-0.15959438076492627,0.36876623523555097,0.6181818181818182
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,10,1.688309961218453,1.3629545454545455,-0.08906897452740514,0.38965601514929266,0.6181818181818182
PCA (n_components=50) + SMOTE,Decision Tree,10.0,2,1.6055955871994023,1.1691561597482647,0.015029208545462636,0.4597482804495502,0.6818181818181818
PCA (n_components=50) + SMOTE,Decision Tree,10.0,5,1.6557562418602767,1.1840466183887237,-0.04747537537519775,0.43056255553591083,0.6727272727272727
PCA (n_components=50) + SMOTE,Decision Tree,10.0,10,1.6764512003640595,1.1715921740263844,-0.07382337267186712,0.3855781295210099,0.6909090909090909
PCA (n_components=50) + SMOTE,Decision Tree,20.0,2,1.7082686610079276,1.2272727272727273,-0.11497047585967368,0.413150515618816,0.6454545454545455
PCA (n_components=50) + SMOTE,Decision Tree,20.0,5,1.779442087120045,1.2151515151515153,-0.2098143645555941,0.3776693869956221,0.6363636363636364
PCA (n_components=50) + SMOTE,Decision Tree,20.0,10,1.727940964039446,1.2192388167388168,-0.1407981843439139,0.3856330083969882,0.6636363636363637
PCA (n_components=50) + SMOTE,Decision Tree,30.0,2,1.7294244970246868,1.190909090909091,-0.14275790204932282,0.3962457284718078,0.6454545454545455
PCA (n_components=50) + SMOTE,Decision Tree,30.0,5,1.6749415789600821,1.193939393939394,-0.07189031685384606,0.4085163568880225,0.6636363636363637
PCA (n_components=50) + SMOTE,Decision Tree,30.0,10,1.7077928484021232,1.2050829725829728,-0.11434944576546746,0.37707802874680796,0.6818181818181818
PCA (n_components=50) + SMOTE,Decision Tree,,2,1.684150716641369,1.1636363636363636,-0.08370962139631821,0.40594875880659925,0.6909090909090909
PCA (n_components=50) + SMOTE,Decision Tree,,5,1.6419569809446066,1.1462121212121212,-0.03008857242097962,0.43191459079962014,0.6545454545454545
PCA (n_components=50) + SMOTE,Decision Tree,,10,1.71455698669693,1.2050180375180373,-0.12319424338116791,0.3658846590159502,0.6545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,2,1.805929275612311,1.2869934367100055,-0.24609885493746697,0.3721817710195156,0.6090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,5,1.8086486940683189,1.336398005041403,-0.24985450101095497,0.3356253272780532,0.5727272727272728
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,10,1.7065084324871929,1.2294679906113886,-0.11267389133896688,0.395099134549101,0.6363636363636364
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,2,1.8635254955935732,1.3272727272727274,-0.32684960055574863,0.3342282766086553,0.6090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,5,1.8938196931870337,1.412878787878788,-0.3703398170661112,0.2920180548096963,0.5454545454545454
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,10,1.8106849791550799,1.3542243867243868,-0.2526704074719053,0.3349859701430368,0.5727272727272728
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,2,1.8877596148970779,1.3636363636363635,-0.3615838832928102,0.32430440749880934,0.5727272727272728
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,5,1.8422990138860893,1.3227272727272728,-0.296794797576319,0.31720011894310696,0.5818181818181818
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,10,1.8024677007475132,1.3220743145743146,-0.24132643051817637,0.30558692274793026,0.5818181818181818
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,2,1.8140862964338524,1.290909090909091,-0.2573810350816257,0.37667483398575213,0.6181818181818182
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,5,1.9176545543707788,1.4136363636363634,-0.405049978773494,0.2566965456648415,0.5727272727272728
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,10,1.7767907762647215,1.3180050505050507,-0.20621188220956266,0.36909172627595627,0.5909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,2,1.6689223146389736,1.2539694922418037,-0.06420002137196956,0.44880482654764087,0.6454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,5,1.648944495455726,1.1667497144805983,-0.03887452032063665,0.49532536652812426,0.7090909090909091
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,10,1.5950056516091666,1.143341316070149,0.027979391618026983,0.4979284105906804,0.7090909090909091
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,2,1.7056057308448835,1.2181818181818183,-0.11149704758596735,0.4107898928449994,0.6909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,5,1.7303003767957152,1.2606060606060607,-0.1439157114738916,0.4013736165752488,0.6818181818181818
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,10,1.6235126516681857,1.1756421356421356,-0.007076298415884086,0.47361171220684833,0.6909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,2,1.5982945456158746,1.0818181818181818,0.02396665508857232,0.5356753818420398,0.7272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,5,1.624737741074764,1.156060606060606,-0.008596734977422749,0.4999435643648198,0.7090909090909091
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,10,1.6123632950314888,1.1883585858585857,0.006708254712997519,0.48110630325818016,0.6909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,2,1.6264853351489357,1.1363636363636365,-0.010767627648489153,0.517006652022666,0.6636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,5,1.6830632846693616,1.1893939393939394,-0.0823106016749644,0.4469103478781189,0.7
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,10,1.6442184511113929,1.1926875901875902,-0.032928011973832216,0.4424500530706567,0.7181818181818181
