dimension_reduction_type,model,n_estimators,max_depth,learning_rate,rmse,mae,r2,spearman_r,within_1_acc
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,3,0.1,1.1196850456303984,0.8876738605467246,0.5134172223171349,0.6959786162967632,0.8454545454545455
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,5,0.05,1.189326430726297,0.9415968080264533,0.45100660630702294,0.6530272364886733,0.8363636363636363
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,5,0.1,1.230012086769204,0.9688033038549534,0.412803124950609,0.6194004626840819,0.8272727272727273
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,2,0.05,1.1003663015664003,0.8903830972468649,0.5300631071581567,0.7233197096799772,0.8
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,2,0.1,1.0753867273065811,0.8576150368715133,0.5511571394491717,0.7279750850398218,0.8272727272727273
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,3,0.05,1.124974895930855,0.8906275595851116,0.5088087294924584,0.6889678426893782,0.8454545454545455
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,3,0.1,1.1455479445574184,0.8905206267164626,0.4906790759339017,0.6713485401121886,0.8090909090909091
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,5,0.05,1.1549443290004935,0.8932109527714112,0.48228937396093663,0.6784886297017915,0.8363636363636363
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,5,0.1,1.225709914605222,0.9583062997673463,0.416903579143744,0.6243837464274075,0.8272727272727273
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,2,0.05,1.0874929832159643,0.8596126455341835,0.5409944841743044,0.7168862395646365,0.8090909090909091
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,2,0.1,1.142343476202912,0.891409094187452,0.49352456141767476,0.6876007880202175,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,3,0.05,1.1551656780384962,0.8943445197420611,0.48209091291411743,0.667215047109152,0.8363636363636363
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,3,0.1,1.1585786192658902,0.8939609890910812,0.4790260634480793,0.6675060080691424,0.8181818181818182
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,5,0.05,1.1648540212123168,0.8950576951676744,0.47336710360894585,0.6757776125031519,0.8272727272727273
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,5,0.1,1.2264954692223669,0.9560772470409145,0.41615592937265133,0.6286465554126619,0.8181818181818182
PCA (n_components=50),Gradient Boosting,50,2,0.05,1.1242169988973012,0.9090487536965264,0.5094703389345389,0.7761649520761411,0.7909090909090909
PCA (n_components=50),Gradient Boosting,50,2,0.1,1.0702615124028663,0.852113815188485,0.5554252492409696,0.7762099464071004,0.8454545454545455
PCA (n_components=50),Gradient Boosting,50,3,0.05,1.0529961327610189,0.8279540926895421,0.5696532475982519,0.7869108439356319,0.8454545454545455
PCA (n_components=50),Gradient Boosting,50,3,0.1,1.0547043602443504,0.7992633519683265,0.5682558513288049,0.7660771155147402,0.8454545454545455
PCA (n_components=50),Gradient Boosting,50,5,0.05,1.0628255142474068,0.8297471918963333,0.5615814507250223,0.75678022007886,0.8727272727272727
PCA (n_components=50),Gradient Boosting,50,5,0.1,1.0614554276712893,0.8344775647212221,0.5627110513957096,0.7538659920510209,0.8909090909090909
PCA (n_components=50),Gradient Boosting,100,2,0.05,1.062299657172441,0.8530121703263733,0.5620151784800136,0.7797199516387292,0.8636363636363636
PCA (n_components=50),Gradient Boosting,100,2,0.1,1.0442639220175016,0.8182980256207107,0.5767611502498322,0.7779095278876785,0.8545454545454545
PCA (n_components=50),Gradient Boosting,100,3,0.05,1.0201866912918243,0.7826570661213056,0.5960530950225682,0.7879268980816296,0.8727272727272727
PCA (n_components=50),Gradient Boosting,100,3,0.1,1.0559654605714053,0.793950817863292,0.5672227690393463,0.7602024751796982,0.8545454545454545
PCA (n_components=50),Gradient Boosting,100,5,0.05,1.0501190169123156,0.7939857552366886,0.5720017195554674,0.7656245095769776,0.8818181818181818
PCA (n_components=50),Gradient Boosting,100,5,0.1,1.0606084511817666,0.8300331790552308,0.5634086326247739,0.7550529280306639,0.8818181818181818
PCA (n_components=50),Gradient Boosting,200,2,0.05,1.041567316073805,0.8209563503631908,0.5789441899425971,0.7816088886646978,0.8636363636363636
PCA (n_components=50),Gradient Boosting,200,2,0.1,1.0411844454826358,0.8100817301325703,0.5792536855551929,0.7748244180261942,0.8636363636363636
PCA (n_components=50),Gradient Boosting,200,3,0.05,1.0268343959576907,0.7712858775300402,0.5907715740206017,0.7801910312882373,0.8636363636363636
PCA (n_components=50),Gradient Boosting,200,3,0.1,1.0712378761600387,0.7961711732812057,0.5546137379211435,0.750055789003529,0.8636363636363636
PCA (n_components=50),Gradient Boosting,200,5,0.05,1.0548411041099517,0.7940506586552176,0.5681438916303949,0.7627841763961201,0.8818181818181818
PCA (n_components=50),Gradient Boosting,200,5,0.1,1.0633584457887582,0.8322772782234182,0.5611416689380797,0.7509610008790545,0.8727272727272727
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,50,2,0.05,1.2936330256227149,1.050735407187587,0.35048801962151854,0.6057931085136657,0.7272727272727273
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,50,2,0.1,1.2916710035166172,1.034790597111154,0.35245672395303884,0.5995273672739516,0.7181818181818181
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,50,3,0.05,1.2857524312517838,1.0347426338385353,0.3583773510044437,0.6155163647896083,0.7363636363636363
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,50,3,0.1,1.2860896143994325,1.034613171767501,0.35804078121569227,0.6045429800128318,0.7272727272727273
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,50,5,0.05,1.2797721389238017,1.0327684655510558,0.3643321015029579,0.6063441669080099,0.7818181818181819
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,50,5,0.1,1.3428856728764103,1.0569468982126513,0.30008861438149803,0.5565621321820529,0.7545454545454545
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,100,2,0.05,1.299211524805286,1.0385469731534211,0.3448741951224916,0.586240150101062,0.7272727272727273
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,100,2,0.1,1.2989713818195838,1.0425655702808578,0.34511635634738347,0.5971765874543475,0.7727272727272727
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,100,3,0.05,1.2862972028315274,1.030012409513342,0.3578335265092456,0.6101312778158198,0.7545454545454545
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,100,3,0.1,1.290374982325523,1.0271253176936193,0.3537555202835423,0.5913666051104146,0.7727272727272727
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,100,5,0.05,1.2749269269528662,1.0100083766543013,0.3691362620047248,0.6035638732903248,0.7727272727272727
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,100,5,0.1,1.3629117696038706,1.065215335965198,0.27905777681968424,0.543339573000272,0.7636363636363637
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,200,2,0.05,1.3107405754982326,1.057567212896758,0.33319558760857715,0.5835106591906769,0.7727272727272727
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,200,2,0.1,1.3194621952714634,1.0556961809962753,0.32429228042461733,0.5853210829417276,0.7545454545454545
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,200,3,0.05,1.2908300495049572,1.018365348620477,0.3532996272090666,0.6084732621866689,0.7727272727272727
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,200,3,0.1,1.3096766316480963,1.025091274659369,0.3342776545493409,0.5805456284555377,0.7545454545454545
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,200,5,0.05,1.2969702096247373,1.022057406414007,0.3471326062254996,0.594844281346489,0.7727272727272727
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,200,5,0.1,1.3688396785384496,1.0673277316364078,0.27277274207566493,0.5390398165915267,0.7636363636363637
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,50,2,0.05,1.3494268638831126,1.142948328781667,0.2932534764649125,0.5727728142386544,0.6818181818181818
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,50,2,0.1,1.296934982273429,1.0871671312600102,0.34716807115218706,0.5864387425023251,0.7545454545454545
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,50,3,0.05,1.258435290656332,1.0646326225869347,0.38535160035577454,0.6319949156665184,0.7454545454545455
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,50,3,0.1,1.1722774200578485,0.9524991601329053,0.466633447848102,0.682659070128319,0.8
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,50,5,0.05,1.2477806243299248,1.0150208525897626,0.39571550275585576,0.6160197734346708,0.7818181818181819
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,50,5,0.1,1.2284973738333673,0.9684469863457096,0.414248455544736,0.6318702181122369,0.7909090909090909
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,100,2,0.05,1.2725745030247622,1.071913658706341,0.3714621832319889,0.6114336744938716,0.7818181818181819
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,100,2,0.1,1.2495540581939817,1.03510058960263,0.39399657856609294,0.6207721357811788,0.7818181818181819
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,100,3,0.05,1.199622006693447,0.9945465003901895,0.44146058496237894,0.6652198862406472,0.7909090909090909
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,100,3,0.1,1.15056575752413,0.9266357847056178,0.48620737410560666,0.6999597011779002,0.7909090909090909
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,100,5,0.05,1.234715101485788,0.9834983477058482,0.4083041852633943,0.6342394716435863,0.7818181818181819
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,100,5,0.1,1.2228224692138572,0.9580629807240679,0.419647582316759,0.6469401484685591,0.8090909090909091
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,200,2,0.05,1.2141848180674661,1.0080997018837266,0.4278174959472394,0.6558675696695309,0.7727272727272727
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,200,2,0.1,1.2463750819531156,1.022519660667338,0.39707610907573165,0.6304846897313308,0.7818181818181819
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,200,3,0.05,1.162289635824993,0.9535314214323409,0.4756832791150579,0.6900624101102939,0.7909090909090909
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,200,3,0.1,1.125996639242353,0.8958237425587069,0.5079160885880358,0.7184010839277606,0.8090909090909091
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,200,5,0.05,1.2237182665929724,0.9645441641920837,0.4187969787169926,0.6431299454210674,0.7909090909090909
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,200,5,0.1,1.2188400210355137,0.9546570832225978,0.42342157229208366,0.647540544100285,0.8090909090909091
"Lasso (alpha=1.0, top-100)",Gradient Boosting,50,2,0.05,1.3393170565772246,1.118555703006068,0.314641474177649,0.5683614470266379,0.7363636363636363
"Lasso (alpha=1.0, top-100)",Gradient Boosting,50,2,0.1,1.330934927731717,1.1089841571016432,0.3231932754283242,0.5852930057729984,0.7181818181818181
"Lasso (alpha=1.0, top-100)",Gradient Boosting,50,3,0.05,1.3373142996540552,1.1072827717496614,0.3166896527734846,0.5578546585171247,0.7
"Lasso (alpha=1.0, top-100)",Gradient Boosting,50,3,0.1,1.3533221346409883,1.0956131147205594,0.3002331086765663,0.5632399701613628,0.7
"Lasso (alpha=1.0, top-100)",Gradient Boosting,50,5,0.05,1.3641106350965588,1.1348690046902896,0.28903174461205583,0.5152147937175415,0.7
"Lasso (alpha=1.0, top-100)",Gradient Boosting,50,5,0.1,1.3762365018748532,1.1379332115877625,0.27633567210767407,0.5215130263425665,0.6545454545454545
"Lasso (alpha=1.0, top-100)",Gradient Boosting,100,2,0.05,1.3325568308326643,1.1137119909801891,0.3215427307611416,0.5770536633857952,0.7363636363636363
"Lasso (alpha=1.0, top-100)",Gradient Boosting,100,2,0.1,1.3430598402580092,1.1168001751037355,0.310805589452846,0.578123348575404,0.7181818181818181
"Lasso (alpha=1.0, top-100)",Gradient Boosting,100,3,0.05,1.3417416030509586,1.0986037016795542,0.3121578387309719,0.5750987214875444,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Gradient Boosting,100,3,0.1,1.3656653007255204,1.1017841371004078,0.2874102518352558,0.5640237912054727,0.7181818181818181
"Lasso (alpha=1.0, top-100)",Gradient Boosting,100,5,0.05,1.3690535215999533,1.1288481262078263,0.2838699897513868,0.5265156488887979,0.6727272727272727
"Lasso (alpha=1.0, top-100)",Gradient Boosting,100,5,0.1,1.3818194221417284,1.1366897634592132,0.2704524463532789,0.5235186860730832,0.6272727272727273
"Lasso (alpha=1.0, top-100)",Gradient Boosting,200,2,0.05,1.3530062789184905,1.1287781616923367,0.3005597117498624,0.5694828742420975,0.7454545454545455
"Lasso (alpha=1.0, top-100)",Gradient Boosting,200,2,0.1,1.3686421884263127,1.1243960289095225,0.28430024872024895,0.5663660329137544,0.7363636363636363
"Lasso (alpha=1.0, top-100)",Gradient Boosting,200,3,0.05,1.3512159405369715,1.100998858744048,0.30240952769804297,0.5747022002534652,0.7
"Lasso (alpha=1.0, top-100)",Gradient Boosting,200,3,0.1,1.3959122876211005,1.1119763949522061,0.2554955796440668,0.5535298106384473,0.7090909090909091
"Lasso (alpha=1.0, top-100)",Gradient Boosting,200,5,0.05,1.3569609063811465,1.1143935709678428,0.29646502549794485,0.5513766081231569,0.6727272727272727
"Lasso (alpha=1.0, top-100)",Gradient Boosting,200,5,0.1,1.3791251003049845,1.133615110986876,0.27329466949622894,0.5235048539370107,0.6272727272727273
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,2,0.05,1.2318924444227728,1.0160734636851,0.4201754449154199,0.652175994395701,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,2,0.1,1.193233918523373,0.9702241697037521,0.4559958656665134,0.6644266562439376,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,3,0.05,1.2414225858046835,1.0172517438737199,0.4111694893363719,0.6216300272355324,0.7545454545454545
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,3,0.1,1.2169708125251195,0.977973834280346,0.43413693838421163,0.647288639650074,0.8272727272727273
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,5,0.05,1.2654932856081886,1.0479998812454907,0.38811372646358133,0.6225706124884645,0.7727272727272727
"Ridge (alpha=1.0, top-100)",Gradient Boosting,50,5,0.1,1.2733612223337387,1.042692832605362,0.3804815273367138,0.61456180570247,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,2,0.05,1.197965071216026,0.9805640777763809,0.45167337859014245,0.6639286993453266,0.8
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,2,0.1,1.1935135923654232,0.9554302839353117,0.45574082505136526,0.6656023878101026,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,3,0.05,1.2233607498491765,0.989442259701912,0.4281789938524858,0.6399391646835368,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,3,0.1,1.233717554101773,0.985945795522045,0.4184560946062009,0.6418065030533283,0.8090909090909091
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,5,0.05,1.2665394982304314,1.0333968497700305,0.38710158713595955,0.6278176027719771,0.7727272727272727
"Ridge (alpha=1.0, top-100)",Gradient Boosting,100,5,0.1,1.272180348583923,1.0395934965429028,0.3816300370769631,0.614377377221503,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,2,0.05,1.1942143466209605,0.9665303249303525,0.45510152961345585,0.6638226529687705,0.7727272727272727
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,2,0.1,1.1996693419636937,0.9494576220585653,0.45011212815131574,0.6746301619534399,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,3,0.05,1.2359860879036073,0.9884209744311883,0.4163154670231364,0.642295238527891,0.8
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,3,0.1,1.2527378137640381,1.0039595335931861,0.40038651162287875,0.6417004566767722,0.8181818181818182
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,5,0.05,1.2660832903977,1.0304197223339506,0.3875430399282066,0.6321977791949448,0.7727272727272727
"Ridge (alpha=1.0, top-100)",Gradient Boosting,200,5,0.1,1.2704904313166858,1.0385744493730942,0.38327178545537177,0.6170792544676704,0.7909090909090909
PCA (n_components=50),Gradient Boosting,50,2,0.05,1.269496951172748,1.017796243916425,0.3842359291626978,0.6427992550936906,0.7636363636363637
PCA (n_components=50),Gradient Boosting,50,2,0.1,1.2125602721315976,0.9544309504795983,0.43823110284576605,0.6745610012730774,0.7636363636363637
PCA (n_components=50),Gradient Boosting,50,3,0.05,1.2258182232216326,0.9727850343096862,0.42587935115649034,0.6585941055333545,0.7454545454545455
PCA (n_components=50),Gradient Boosting,50,3,0.1,1.1888626910052549,0.9229750227281096,0.4599743147375194,0.6777654461298799,0.7727272727272727
PCA (n_components=50),Gradient Boosting,50,5,0.05,1.2095293819196071,0.9412965270637463,0.4410359644669992,0.6546104503444661,0.8181818181818182
PCA (n_components=50),Gradient Boosting,50,5,0.1,1.1817957751719375,0.8893791162665821,0.4663753457326625,0.6757321221272181,0.7818181818181819
PCA (n_components=50),Gradient Boosting,100,2,0.05,1.1916250805297888,0.9425936183682455,0.457461838901567,0.6872865664598042,0.7636363636363637
PCA (n_components=50),Gradient Boosting,100,2,0.1,1.1839265103710408,0.9235219162951919,0.46444939904297133,0.6810851587872869,0.8
PCA (n_components=50),Gradient Boosting,100,3,0.05,1.1727888378712048,0.9214450010727324,0.4744782827166306,0.6808684553221506,0.7727272727272727
PCA (n_components=50),Gradient Boosting,100,3,0.1,1.1634228077617323,0.8905737524424928,0.48283852289607077,0.6951893268692425,0.7818181818181819
PCA (n_components=50),Gradient Boosting,100,5,0.05,1.1778912416746896,0.9016913773781345,0.4698956043989799,0.6716931383940397,0.8090909090909091
PCA (n_components=50),Gradient Boosting,100,5,0.1,1.179294758955547,0.886646707280373,0.4686315591003739,0.6760594826809346,0.7909090909090909
PCA (n_components=50),Gradient Boosting,200,2,0.05,1.143506114301263,0.8977642541053333,0.5003935891667902,0.7124195577035897,0.8090909090909091
PCA (n_components=50),Gradient Boosting,200,2,0.1,1.1433727794851705,0.8814338747881467,0.5005100923395593,0.6982738932134165,0.8454545454545455
PCA (n_components=50),Gradient Boosting,200,3,0.05,1.1497833955384067,0.8957327893871123,0.49489335105195853,0.6885499015544284,0.7909090909090909
PCA (n_components=50),Gradient Boosting,200,3,0.1,1.1653385123591065,0.8870907909603393,0.4811339933219628,0.6870053130263294,0.7909090909090909
PCA (n_components=50),Gradient Boosting,200,5,0.05,1.1708074297199846,0.887939464308263,0.4762525039123764,0.6736342481562179,0.8090909090909091
PCA (n_components=50),Gradient Boosting,200,5,0.1,1.1796389063767005,0.8847960849255518,0.4683213809026121,0.6741967550231674,0.7909090909090909
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,50,2,0.05,1.3873055173490791,1.1155596666085414,0.2646480519923877,0.5279380066800677,0.7272727272727273
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,50,2,0.1,1.3719257086551189,1.0963424951926375,0.28086204755966115,0.5292199120020389,0.7363636363636363
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,50,3,0.05,1.4088041721571798,1.1389611408648295,0.2416804046418115,0.4762656456721607,0.6818181818181818
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,50,3,0.1,1.4111223560722344,1.1226741988623556,0.23918272518668315,0.46968401247879976,0.7272727272727273
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,50,5,0.05,1.4485233973703486,1.1306724250022946,0.19831815352474091,0.4267444513976451,0.7181818181818181
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,50,5,0.1,1.4473860410471646,1.1428649011725913,0.1995765936088909,0.4444034784502406,0.7181818181818181
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,100,2,0.05,1.3830849315403906,1.1046733172057994,0.2691155537896853,0.5236051645213339,0.7181818181818181
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,100,2,0.1,1.3795617909348017,1.087822583418601,0.27283438398473026,0.5201021484631685,0.7545454545454545
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,100,3,0.05,1.4121819076301574,1.1340232315552325,0.23803976580001884,0.47088740831710985,0.7090909090909091
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,100,3,0.1,1.4201834315298252,1.1201813180392053,0.229380660954841,0.4633442834455573,0.7363636363636363
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,100,5,0.05,1.4571742164533599,1.1394668698182768,0.1887140094456028,0.4366067644173584,0.7272727272727273
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,100,5,0.1,1.4625102576672182,1.158731798935141,0.1827614174504979,0.4307096637384368,0.6818181818181818
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,200,2,0.05,1.3784876817758782,1.0869386141600688,0.2739662668674475,0.5173679962328319,0.7545454545454545
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,200,2,0.1,1.3932126669944136,1.1039207059990985,0.25837245952724697,0.5058273840363184,0.7727272727272727
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,200,3,0.05,1.4141382497704147,1.1303363560971105,0.23592716623476728,0.47027879432991854,0.7363636363636363
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,200,3,0.1,1.448044734506424,1.1308919700958127,0.19884789564259875,0.44383175015924275,0.7454545454545455
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,200,5,0.05,1.4737600174875387,1.1608114251231643,0.17014051821488108,0.4223781071107501,0.7363636363636363
"Lasso→PCA (top-100, 95%var)",Gradient Boosting,200,5,0.1,1.4804199796671729,1.1791688638253117,0.1626232553603586,0.4146782180303755,0.6818181818181818
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,50,2,0.05,1.3322900726360811,1.1471820775561823,0.32181433782246616,0.5882843785920462,0.6818181818181818
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,50,2,0.1,1.2719173752360293,1.0773573846293545,0.38188565808612673,0.6022788688700642,0.7454545454545455
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,50,3,0.05,1.325785667667739,1.1146282685785,0.3284201457962792,0.5543182423945815,0.7181818181818181
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,50,3,0.1,1.2738453383362889,1.0376619561611875,0.38001037144800154,0.5905907138887772,0.7727272727272727
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,50,5,0.05,1.2318186071850485,0.9986298734191961,0.4202449499451044,0.6376476408075212,0.7636363636363637
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,50,5,0.1,1.2456989278524389,0.9908892661762085,0.40710580036888244,0.5886588255506472,0.7636363636363637
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,100,2,0.05,1.2754851690165854,1.0863832027795215,0.37841310940625406,0.6085217729507989,0.7454545454545455
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,100,2,0.1,1.2540327658065178,1.0343465590898613,0.39914623289754103,0.6034684325723016,0.7181818181818181
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,100,3,0.05,1.285271573138651,1.0526738480179436,0.3688380276519161,0.5698240669318866,0.7727272727272727
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,100,3,0.1,1.2819282106258347,1.0372543482983236,0.3721174258707224,0.5905861031767529,0.7545454545454545
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,100,5,0.05,1.218605541023843,0.9781314245189209,0.4326156960488313,0.6420232065184646,0.7909090909090909
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,100,5,0.1,1.2408509628279925,0.9830908717214585,0.41171162794502536,0.5968197858334393,0.7727272727272727
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,200,2,0.05,1.2434478007398484,1.0396672549319514,0.40924672577935306,0.6083788408780496,0.7454545454545455
"Ridge→PCA (top-100, 95%var)",Gradient Boosting,200,2,0.1,1.2380252912354712,1.0129635839631523,0.41438788332318843,0.6148061734397514,0.7454545454545455
