dimension_reduction_type,model,n_estimators,max_depth,rmse,mae,r2,spearman_r,within_1_acc
"Ridge (alpha=1.0, top-100)",Random Forest,50,,1.2696570761072026,1.0363636363636362,0.3840805835359501,0.5904950844566818,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Random Forest,100,10.0,1.3121567203304174,1.0638173403980062,0.3421567264400469,0.5424871553405449,0.7454545454545455
"Ridge (alpha=1.0, top-100)",Random Forest,100,20.0,1.2728154190255123,1.0526363636363634,0.38101250434178546,0.5713639688975816,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Random Forest,100,30.0,1.2581888136957389,1.035909090909091,0.39515699895797174,0.5988770147346041,0.7636363636363637
"Ridge (alpha=1.0, top-100)",Random Forest,100,,1.299757320005966,1.0592727272727271,0.3545307398402223,0.5627328029601362,0.7636363636363637
PCA (n_components=50),Random Forest,10,10.0,1.2626874507633634,0.982866158833724,0.39082405066105963,0.5933841772245926,0.7818181818181819
PCA (n_components=50),Random Forest,10,20.0,1.2344671283226178,0.9936363636363634,0.41774921847863855,0.6370834168762359,0.7636363636363637
PCA (n_components=50),Random Forest,10,30.0,1.2039329489031128,0.9218181818181816,0.44619659604029194,0.6588954683927818,0.7818181818181819
PCA (n_components=50),Random Forest,10,,1.259401012025522,1.0099999999999998,0.39399096908648845,0.6128471923902233,0.7454545454545455
PCA (n_components=50),Random Forest,20,10.0,1.2452455741402293,0.9858401287040035,0.4075372720015935,0.6221137482773579,0.7818181818181819
PCA (n_components=50),Random Forest,20,20.0,1.3058522121587879,1.045909090909091,0.3484630079888851,0.5907562239167274,0.7545454545454545
PCA (n_components=50),Random Forest,20,30.0,1.280527235165266,0.9986363636363634,0.37348905870093785,0.5832913363176646,0.7818181818181819
PCA (n_components=50),Random Forest,20,,1.2555151061688514,1.0163636363636364,0.3977249044807224,0.6058944986375067,0.7636363636363637
PCA (n_components=50),Random Forest,50,10.0,1.2128926654595762,0.9846686348745082,0.4379230706084756,0.6390507377683778,0.8181818181818182
PCA (n_components=50),Random Forest,50,20.0,1.2587757400094601,1.016,0.3945925668634943,0.5998458765675918,0.7727272727272727
PCA (n_components=50),Random Forest,50,30.0,1.2238642230099042,0.9798181818181818,0.42770823202500874,0.6339101840447643,0.7727272727272727
PCA (n_components=50),Random Forest,50,,1.2418432048590293,1.007272727272727,0.4107704063911082,0.6114696789831277,0.7727272727272727
PCA (n_components=50),Random Forest,100,10.0,1.2191637144306233,0.9888021776409746,0.4320958045006247,0.6220127163335392,0.7818181818181819
PCA (n_components=50),Random Forest,100,20.0,1.2319518880806404,0.9865454545454545,0.4201194859326155,0.6212928863084012,0.7636363636363637
PCA (n_components=50),Random Forest,100,30.0,1.2041032121269943,0.9797272727272724,0.4460399444251476,0.6481048293474287,0.8
PCA (n_components=50),Random Forest,100,,1.2366483295218134,0.9971818181818183,0.415689822855158,0.6250355526649329,0.7636363636363637
"Lasso→PCA (top-100, 95%var)",Random Forest,10,10.0,1.4930745450941436,1.2011121943382763,0.14824635049361146,0.3996788563224274,0.6909090909090909
"Lasso→PCA (top-100, 95%var)",Random Forest,10,20.0,1.3927409208920634,1.1627272727272728,0.25887460923931926,0.4854969364469318,0.6545454545454545
"Lasso→PCA (top-100, 95%var)",Random Forest,10,30.0,1.4421259559162205,1.15,0.20538381382424453,0.4332901839649764,0.7363636363636363
"Lasso→PCA (top-100, 95%var)",Random Forest,10,,1.4705286618949478,1.1845454545454543,0.1737756165335187,0.4432587041738728,0.6818181818181818
"Lasso→PCA (top-100, 95%var)",Random Forest,20,10.0,1.408933921411666,1.1438564482466609,0.24154071747311567,0.4829213667002102,0.7454545454545455
"Lasso→PCA (top-100, 95%var)",Random Forest,20,20.0,1.4507208239667992,1.1818181818181819,0.19588398749565827,0.4332448372654338,0.6909090909090909
"Lasso→PCA (top-100, 95%var)",Random Forest,20,30.0,1.4368447123028734,1.1686363636363637,0.21119312261201817,0.4206860059529458,0.7090909090909091
"Lasso→PCA (top-100, 95%var)",Random Forest,20,,1.3591273938550694,1.0736363636363637,0.29421674192427927,0.5014177371126912,0.7454545454545455
"Lasso→PCA (top-100, 95%var)",Random Forest,50,10.0,1.429360350816473,1.1598876312213058,0.21938933180451226,0.432779873437292,0.7181818181818181
"Lasso→PCA (top-100, 95%var)",Random Forest,50,20.0,1.412437453682158,1.14851975249881,0.23776397477577216,0.46292121567703665,0.7272727272727273
"Lasso→PCA (top-100, 95%var)",Random Forest,50,30.0,1.4028023900231086,1.1476363636363636,0.24812782216047247,0.48383847624382886,0.7454545454545455
"Lasso→PCA (top-100, 95%var)",Random Forest,50,,1.4028412726904054,1.1483636363636365,0.24808614102118787,0.48157831976551263,0.7272727272727273
"Lasso→PCA (top-100, 95%var)",Random Forest,100,10.0,1.4146207512787559,1.1556139906963474,0.23540567664351564,0.4609421024809614,0.7272727272727273
"Lasso→PCA (top-100, 95%var)",Random Forest,100,20.0,1.397163034672241,1.1217272727272727,0.2541608197290727,0.47853323842586903,0.7272727272727273
"Lasso→PCA (top-100, 95%var)",Random Forest,100,30.0,1.400625834144411,1.1414545454545455,0.25045918721778404,0.47931945966183065,0.7363636363636363
"Lasso→PCA (top-100, 95%var)",Random Forest,100,,1.3905339066180822,1.135909090909091,0.2612216047238626,0.4975136464178407,0.7636363636363637
"Ridge→PCA (top-100, 95%var)",Random Forest,10,10.0,1.4607310421965556,1.192429178331981,0.18474862959350513,0.37697898349792075,0.6727272727272727
"Ridge→PCA (top-100, 95%var)",Random Forest,10,20.0,1.3979205335718545,1.1781818181818182,0.25335185828412643,0.44873371409193363,0.6636363636363637
"Ridge→PCA (top-100, 95%var)",Random Forest,10,30.0,1.5108697073961317,1.2290909090909088,0.12782216047238626,0.34705248189096416,0.6363636363636364
"Ridge→PCA (top-100, 95%var)",Random Forest,10,,1.3998376529246006,1.137272727272727,0.25130253560263993,0.4981693257149315,0.7181818181818181
"Ridge→PCA (top-100, 95%var)",Random Forest,20,10.0,1.4198456001419044,1.1917176591345378,0.22974724520091805,0.40876129054975535,0.7090909090909091
"Ridge→PCA (top-100, 95%var)",Random Forest,20,20.0,1.3912796594894539,1.173181818181818,0.26042896839180296,0.46630629959907255,0.7272727272727273
"Ridge→PCA (top-100, 95%var)",Random Forest,20,30.0,1.3899476772362855,1.1527272727272726,0.26184439041333807,0.43699354273040564,0.6818181818181818
"Ridge→PCA (top-100, 95%var)",Random Forest,20,,1.386681781677528,1.1495454545454546,0.2653091351163599,0.4975130121760512,0.6909090909090909
"Ridge→PCA (top-100, 95%var)",Random Forest,50,10.0,1.3845384565687202,1.1690324957798832,0.267578530222486,0.472235688815198,0.6818181818181818
"Ridge→PCA (top-100, 95%var)",Random Forest,50,20.0,1.3756875966717022,1.1614545454545457,0.2769128169503299,0.47520613643338144,0.6636363636363637
"Ridge→PCA (top-100, 95%var)",Random Forest,50,30.0,1.3742541778923378,1.156,0.27841889544980913,0.48819955691277744,0.7090909090909091
"Ridge→PCA (top-100, 95%var)",Random Forest,50,,1.3674608187838844,1.168,0.285535255296978,0.47478139869534003,0.7
"Ridge→PCA (top-100, 95%var)",Random Forest,100,10.0,1.3769324575382274,1.1660783408837212,0.2756035804499867,0.4888092459550834,0.6909090909090909
"Ridge→PCA (top-100, 95%var)",Random Forest,100,20.0,1.3548129693128057,1.1360000000000001,0.2986905175408129,0.5099446489247847,0.7
"Ridge→PCA (top-100, 95%var)",Random Forest,100,30.0,1.3560232634099945,1.1468181818181815,0.2974369572768323,0.5070510645524355,0.7363636363636363
"Ridge→PCA (top-100, 95%var)",Random Forest,100,,1.3753062468873152,1.1614545454545453,0.27731365057311574,0.4910116996293098,0.7090909090909091
"Lasso (alpha=1.0, top-100)",Random Forest,10,10.0,1.3147467440582004,1.0571117764643616,0.3195092428344344,0.5258495945581099,0.7272727272727273
"Lasso (alpha=1.0, top-100)",Random Forest,10,20.0,1.3191595120309818,1.1109090909090908,0.3149336283185842,0.5335409932456706,0.7
"Lasso (alpha=1.0, top-100)",Random Forest,10,30.0,1.4246211617638755,1.1663636363636363,0.20101834981780342,0.43000371443364316,0.7181818181818181
"Lasso (alpha=1.0, top-100)",Random Forest,10,,1.272256406404135,1.060909090909091,0.36278305570015634,0.5726808185396497,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,20,10.0,1.3241817077958908,1.092265519276397,0.30970744200087763,0.5227691820225864,0.6727272727272727
"Lasso (alpha=1.0, top-100)",Random Forest,20,20.0,1.3530856990933386,1.1449999999999998,0.2792433953669965,0.4997139734313116,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,20,30.0,1.3398778777458515,1.1,0.29324570536179084,0.49850788962401477,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,20,,1.3482395929507485,1.0922727272727273,0.28439696121811575,0.5217373241805789,0.6727272727272727
"Lasso (alpha=1.0, top-100)",Random Forest,50,10.0,1.3256763182874438,1.093142249934193,0.30814828928602844,0.5128617512568857,0.6909090909090909
"Lasso (alpha=1.0, top-100)",Random Forest,50,20.0,1.3091579528286668,1.0587272727272727,0.3252822748568456,0.5432227600123809,0.6909090909090909
"Lasso (alpha=1.0, top-100)",Random Forest,50,30.0,1.292039965607594,1.0665454545454547,0.3428115564809997,0.5761234334100694,0.7
"Lasso (alpha=1.0, top-100)",Random Forest,50,,1.2838988915161365,1.0620000000000003,0.35106728266527853,0.5596588683788422,0.6909090909090909
"Lasso (alpha=1.0, top-100)",Random Forest,100,10.0,1.2843929134874073,1.0565567594297278,0.3505677905315686,0.5667299467469314,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,100,20.0,1.3009597855569417,1.0747272727272728,0.3337062077043208,0.5464371266089211,0.6909090909090909
"Lasso (alpha=1.0, top-100)",Random Forest,100,30.0,1.2842620803049083,1.061818181818182,0.3507000910983864,0.5721225383070255,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,100,,1.2977956835972433,1.071909090909091,0.33694329125455524,0.5596170569032429,0.7
"Ridge (alpha=1.0, top-100)",Random Forest,10,10.0,1.2344112408554393,1.0024710846427,0.40012914986471226,0.6036820173063185,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Random Forest,10,20.0,1.3245239281959524,1.0836363636363635,0.30935059864653836,0.5077135397118805,0.7363636363636363
"Ridge (alpha=1.0, top-100)",Random Forest,10,30.0,1.3464768843169943,1.1136363636363633,0.2862669182717337,0.49420234111751665,0.7181818181818181
"Ridge (alpha=1.0, top-100)",Random Forest,10,,1.2928826143720298,1.040909090909091,0.34195406038521614,0.5386841362283915,0.7363636363636363
"Ridge (alpha=1.0, top-100)",Random Forest,20,10.0,1.256342320733321,1.002056111478998,0.3786246770863615,0.5643909034868144,0.7727272727272727
"Ridge (alpha=1.0, top-100)",Random Forest,20,20.0,1.2692517480783707,1.0363636363636362,0.36578930244664254,0.5420238468954327,0.8090909090909091
"Ridge (alpha=1.0, top-100)",Random Forest,20,30.0,1.272211746240667,1.011363636363636,0.36282779151483624,0.5617648616701196,0.7727272727272727
"Ridge (alpha=1.0, top-100)",Random Forest,20,,1.2548270434967956,1.0245454545454544,0.3801226574700679,0.5712232668992412,0.7727272727272727
"Ridge (alpha=1.0, top-100)",Random Forest,50,10.0,1.2091089025814725,0.9774929302124776,0.424468815283334,0.5974341075037232,0.8
"Ridge (alpha=1.0, top-100)",Random Forest,50,20.0,1.2331098896692054,0.9879999999999998,0.40139328474752756,0.5745408170074715,0.8
"Ridge (alpha=1.0, top-100)",Random Forest,50,30.0,1.2243246747047571,0.9921818181818182,0.40989237376366494,0.5973449851043124,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Random Forest,50,,1.2378985125092956,1.0047272727272725,0.39673503383654374,0.5622594394803164,0.8
"Ridge (alpha=1.0, top-100)",Random Forest,100,10.0,1.2390616708657702,0.9919883382496341,0.39560081751285303,0.572735288859102,0.8090909090909091
"Ridge (alpha=1.0, top-100)",Random Forest,100,20.0,1.225577414935507,0.9870909090909091,0.4086841488807914,0.589219239116763,0.7545454545454545
"Ridge (alpha=1.0, top-100)",Random Forest,100,30.0,1.2301799572715888,0.9822727272727274,0.40423454580947416,0.5898074312836016,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Random Forest,100,,1.217900204898131,0.9755454545454544,0.41606913716814176,0.5867001335151225,0.7818181818181819
PCA (n_components=50),Random Forest,10,10.0,1.3646759073933588,1.1019170618677498,0.2668428546375382,0.5130451449379798,0.6818181818181818
PCA (n_components=50),Random Forest,10,20.0,1.257848090264408,1.0363636363636364,0.37713430504945356,0.5980776743436079,0.7090909090909091
PCA (n_components=50),Random Forest,10,30.0,1.2181953866272848,0.9727272727272726,0.41578604893284765,0.6079924927194537,0.7727272727272727
PCA (n_components=50),Random Forest,10,,1.317608025586862,1.0481818181818179,0.31654411764705914,0.540468843613019,0.6909090909090909
PCA (n_components=50),Random Forest,20,10.0,1.2602249858136974,1.0239365055406904,0.3747780817309828,0.56906740905508,0.7181818181818181
PCA (n_components=50),Random Forest,20,20.0,1.224355117825484,0.9654545454545453,0.40986302706923494,0.6107209632459162,0.7272727272727273
PCA (n_components=50),Random Forest,20,30.0,1.1942666064462857,0.9618181818181817,0.4385118427902135,0.6599633915836334,0.7818181818181819
PCA (n_components=50),Random Forest,20,,1.265144619832416,0.9872727272727271,0.36988710307131745,0.5938581799563277,0.7
PCA (n_components=50),Random Forest,50,10.0,1.2313488415576084,1.0041685137565526,0.40310184694743334,0.5932235604891031,0.7272727272727273
PCA (n_components=50),Random Forest,50,20.0,1.2341003348041182,1.0145454545454544,0.40043128578865184,0.5879162770662923,0.7454545454545455
PCA (n_components=50),Random Forest,50,30.0,1.257579204084361,1.0047272727272727,0.3774005726184281,0.5746448897945973,0.7090909090909091
PCA (n_components=50),Random Forest,50,,1.2393018562517735,0.989090909090909,0.3953664757938574,0.5653954481571297,0.7454545454545455
PCA (n_components=50),Random Forest,100,10.0,1.2210075930111828,0.9932360730591183,0.4130856175003046,0.6075681180688652,0.7454545454545455
PCA (n_components=50),Random Forest,100,20.0,1.2340959149404584,1.007090909090909,0.400435580426861,0.5930687101285599,0.7272727272727273
PCA (n_components=50),Random Forest,100,30.0,1.248606495985898,1.0225454545454546,0.386253253513795,0.5899340113186808,0.6909090909090909
PCA (n_components=50),Random Forest,100,,1.2139316290467104,0.980090909090909,0.41986846043727244,0.6192404589416746,0.7545454545454545
"Lasso→PCA (top-100, 95%var)",Random Forest,10,10.0,1.444005610431263,1.1762579768272594,0.1791273537292013,0.45622035088292295,0.6545454545454545
"Lasso→PCA (top-100, 95%var)",Random Forest,10,20.0,1.4074800176201436,1.1263636363636365,0.22012948984903713,0.501400491248887,0.6909090909090909
"Lasso→PCA (top-100, 95%var)",Random Forest,10,30.0,1.45145694828585,1.1854545454545453,0.17063378448724653,0.43129202164747227,0.6909090909090909
"Lasso→PCA (top-100, 95%var)",Random Forest,10,,1.4174240399721283,1.129090909090909,0.20907079646017712,0.47837476455733147,0.6636363636363637
"Lasso→PCA (top-100, 95%var)",Random Forest,20,10.0,1.41963194904774,1.1377691951472395,0.20660483029149124,0.44668852233532513,0.6454545454545455
"Lasso→PCA (top-100, 95%var)",Random Forest,20,20.0,1.3722410336910402,1.1045454545454545,0.25869176210307143,0.5191453194865335,0.6545454545454545
"Lasso→PCA (top-100, 95%var)",Random Forest,20,30.0,1.430606991327934,1.1390909090909092,0.19429008328995334,0.4536190193901659,0.6727272727272727
"Lasso→PCA (top-100, 95%var)",Random Forest,20,,1.4327024686362355,1.1481818181818182,0.1919280322748571,0.4454122194231236,0.6363636363636364
"Lasso→PCA (top-100, 95%var)",Random Forest,50,10.0,1.3637655142167195,1.1052380529225756,0.2678207258271019,0.5041858307399941,0.6818181818181818
"Lasso→PCA (top-100, 95%var)",Random Forest,50,20.0,1.3882559365817764,1.124909090909091,0.24128774076002113,0.4930236041245448,0.6545454545454545
"Lasso→PCA (top-100, 95%var)",Random Forest,50,30.0,1.3695254652615991,1.1258181818181818,0.2616228526808958,0.5012883216706414,0.6818181818181818
"Lasso→PCA (top-100, 95%var)",Random Forest,50,,1.379300217831162,1.1223636363636362,0.2510451587714735,0.48299947510200925,0.6545454545454545
"Lasso→PCA (top-100, 95%var)",Random Forest,100,10.0,1.378745351527751,1.1125066995838244,0.25164761820833825,0.4887342976556844,0.6545454545454545
"Lasso→PCA (top-100, 95%var)",Random Forest,100,20.0,1.369069358758317,1.1207272727272728,0.26211458875585647,0.5002707276964867,0.6727272727272727
"Lasso→PCA (top-100, 95%var)",Random Forest,100,30.0,1.3491997628223924,1.0841818181818181,0.2833773425299325,0.5169485308851389,0.6727272727272727
"Lasso→PCA (top-100, 95%var)",Random Forest,100,,1.3792949450550978,1.117090909090909,0.25105088495575245,0.49822737553235513,0.6909090909090909
"Ridge→PCA (top-100, 95%var)",Random Forest,10,10.0,1.3747088770509257,1.1501224306844926,0.25602302155857437,0.45383788288747123,0.7363636363636363
"Ridge→PCA (top-100, 95%var)",Random Forest,10,20.0,1.421075137160082,1.1745454545454543,0.2049908901613744,0.42504073883345034,0.6818181818181818
"Ridge→PCA (top-100, 95%var)",Random Forest,10,30.0,1.40314581630641,1.1318181818181818,0.22492516918271743,0.4211382548541731,0.6909090909090909
"Ridge→PCA (top-100, 95%var)",Random Forest,10,,1.3740120417627684,1.1427272727272726,0.2567770692347735,0.4489821773624578,0.6636363636363637
"Ridge→PCA (top-100, 95%var)",Random Forest,20,10.0,1.3174729910166114,1.0787733094271195,0.31668419791433844,0.5330218252560234,0.7181818181818181
"Ridge→PCA (top-100, 95%var)",Random Forest,20,20.0,1.3692317022861598,1.1359090909090908,0.26193958224882885,0.4568792535007829,0.6818181818181818
"Ridge→PCA (top-100, 95%var)",Random Forest,20,30.0,1.3631931097777212,1.105,0.2684352225403439,0.4490660363845297,0.7
"Ridge→PCA (top-100, 95%var)",Random Forest,20,,1.286282522338202,1.0622727272727273,0.3486554854242584,0.5465426224950952,0.7363636363636363
"Ridge→PCA (top-100, 95%var)",Random Forest,50,10.0,1.3463477655805294,1.106847712783306,0.28640379681179806,0.47542506055877526,0.6727272727272727
"Ridge→PCA (top-100, 95%var)",Random Forest,50,20.0,1.3339960474249744,1.1110909090909091,0.2994371421134827,0.48249001346301595,0.7181818181818181
"Ridge→PCA (top-100, 95%var)",Random Forest,50,30.0,1.2947053016736352,1.0785454545454545,0.3400973451327435,0.5358783860909541,0.6818181818181818
"Ridge→PCA (top-100, 95%var)",Random Forest,50,,1.3494982232464978,1.1369090909090909,0.2830602550754818,0.4719703355536919,0.7090909090909091
"Ridge→PCA (top-100, 95%var)",Random Forest,100,10.0,1.3370574976413236,1.0952881472491722,0.2962179431550488,0.4895276301006102,0.7090909090909091
"Ridge→PCA (top-100, 95%var)",Random Forest,100,20.0,1.3312400234367954,1.0912727272727272,0.3023288651743886,0.4849374690232629,0.7363636363636363
"Ridge→PCA (top-100, 95%var)",Random Forest,100,30.0,1.3419490574262767,1.098909090909091,0.29105901874023965,0.48231186366695716,0.7090909090909091
"Ridge→PCA (top-100, 95%var)",Random Forest,100,,1.3327688198906544,1.103818181818182,0.3007255335762625,0.49135544504424256,0.7090909090909091
"Lasso (alpha=1.0, top-100)",Random Forest,10,10.0,1.2659223469223175,1.0393344336275239,0.3748355629753195,0.5866750868272049,0.6972477064220184
"Lasso (alpha=1.0, top-100)",Random Forest,10,20.0,1.3135147889983696,1.075229357798165,0.32694575781455193,0.54867732993463,0.7431192660550459
"Lasso (alpha=1.0, top-100)",Random Forest,10,30.0,1.3484275585784893,1.114678899082569,0.2906911610191749,0.5098657642154212,0.6880733944954128
"Lasso (alpha=1.0, top-100)",Random Forest,10,,1.4205245187102127,1.1330275229357798,0.2128135671132121,0.48390529155895323,0.6972477064220184
"Lasso (alpha=1.0, top-100)",Random Forest,20,10.0,1.298083702091854,1.0697937516513698,0.3426668624501187,0.5801243523268586,0.6880733944954128
"Lasso (alpha=1.0, top-100)",Random Forest,20,20.0,1.275780027629796,1.0798165137614677,0.3650614000525346,0.5878242104314607,0.7339449541284404
"Lasso (alpha=1.0, top-100)",Random Forest,20,30.0,1.2705828323824284,1.05,0.37022401168899377,0.620120764064315,0.7706422018348624
"Lasso (alpha=1.0, top-100)",Random Forest,20,,1.293934331813586,1.0761467889908258,0.3468625229839768,0.5761172130282146,0.7522935779816514
"Lasso (alpha=1.0, top-100)",Random Forest,50,10.0,1.2878554286632864,1.0671302677594239,0.35298498684533075,0.5752382458734651,0.7339449541284404
"Lasso (alpha=1.0, top-100)",Random Forest,50,20.0,1.2785355728368195,1.0655045871559634,0.3623156422379824,0.5936872991481877,0.7064220183486238
"Lasso (alpha=1.0, top-100)",Random Forest,50,30.0,1.2983617058686132,1.0684403669724771,0.34238527712109246,0.578201676615809,0.6972477064220184
"Lasso (alpha=1.0, top-100)",Random Forest,50,,1.2629352733165529,1.051926605504587,0.37778236143945354,0.5974916843540308,0.7339449541284404
"Lasso (alpha=1.0, top-100)",Random Forest,100,10.0,1.2625150167973747,1.0439804486992366,0.3781963929696125,0.5984463364506658,0.7522935779816514
"Lasso (alpha=1.0, top-100)",Random Forest,100,20.0,1.273529012935705,1.0494495412844036,0.36730002298397657,0.5900983795441856,0.7522935779816514
"Lasso (alpha=1.0, top-100)",Random Forest,100,30.0,1.2742556740842004,1.0474311926605504,0.3665777941949039,0.583793666641133,0.7522935779816514
"Lasso (alpha=1.0, top-100)",Random Forest,100,,1.2711596237258427,1.0439449541284405,0.3696520981087468,0.5930673888394915,0.7431192660550459
"Ridge (alpha=1.0, top-100)",Random Forest,10,10.0,1.1921417902112952,0.9497228022552976,0.4455837427137479,0.6503318140114551,0.7889908256880734
"Ridge (alpha=1.0, top-100)",Random Forest,10,20.0,1.2719630137141884,1.006422018348624,0.36885506960861547,0.6230202743943449,0.7614678899082569
"Ridge (alpha=1.0, top-100)",Random Forest,10,30.0,1.1886311609146243,0.9559633027522936,0.44884423430522713,0.6788358798129577,0.8348623853211009
"Ridge (alpha=1.0, top-100)",Random Forest,10,,1.2498440269662128,1.0100917431192662,0.3906149855529286,0.6168755416848597,0.7981651376146789
"Ridge (alpha=1.0, top-100)",Random Forest,20,10.0,1.221669091458381,1.0049379644748055,0.4177797524499929,0.6366990437572061,0.8073394495412844
"Ridge (alpha=1.0, top-100)",Random Forest,20,20.0,1.2561226200882014,1.0091743119266057,0.3844771145258731,0.6214809438522759,0.7706422018348624
"Ridge (alpha=1.0, top-100)",Random Forest,20,30.0,1.2415863631853028,0.9940366972477065,0.3986407440241658,0.6162210039131343,0.7981651376146789
"Ridge (alpha=1.0, top-100)",Random Forest,20,,1.2145429917870683,0.9931192660550459,0.42455222287890715,0.6578926920741438,0.8165137614678899
"Ridge (alpha=1.0, top-100)",Random Forest,50,10.0,1.172244413050518,0.9539870785017848,0.4639362067103231,0.689910095232653,0.7889908256880734
"Ridge (alpha=1.0, top-100)",Random Forest,50,20.0,1.1730631117805146,0.9763302752293578,0.4631871683740475,0.6873368028118596,0.7706422018348624
"Ridge (alpha=1.0, top-100)",Random Forest,50,30.0,1.1775811002671628,0.9528440366972476,0.45904419490412385,0.6937568553848519,0.7889908256880734
"Ridge (alpha=1.0, top-100)",Random Forest,50,,1.1933331624895238,0.975045871559633,0.44447507223535565,0.6633837919539091,0.7981651376146789
"Ridge (alpha=1.0, top-100)",Random Forest,100,10.0,1.1807167815072677,0.9665474839903249,0.4561594281738651,0.6866418218269861,0.7889908256880734
"Ridge (alpha=1.0, top-100)",Random Forest,100,20.0,1.1844392471862917,0.9828440366972478,0.4527248719464143,0.6815347548242056,0.8073394495412844
"Ridge (alpha=1.0, top-100)",Random Forest,100,30.0,1.1864560597221359,0.9685321100917432,0.4508595317835564,0.6863298586544933,0.7889908256880734
"Ridge (alpha=1.0, top-100)",Random Forest,100,,1.1754998936622665,0.9708256880733945,0.4609546296296295,0.68631476695267,0.8073394495412844
PCA (n_components=50),Random Forest,10,10.0,1.2892599044606141,1.0103491709865966,0.3515730078162338,0.5836721091596627,0.7706422018348624
PCA (n_components=50),Random Forest,10,20.0,1.2414478082265312,0.9587155963302753,0.3987749540320461,0.6235598160816703,0.7614678899082569
PCA (n_components=50),Random Forest,10,30.0,1.3034182301045232,0.9889908256880733,0.3372530864197528,0.5908446946158861,0.7798165137614679
PCA (n_components=50),Random Forest,10,,1.336605312524191,1.06697247706422,0.30307427107958995,0.5631321222590518,0.7155963302752294
PCA (n_components=50),Random Forest,20,10.0,1.203002860174382,0.9379592275172429,0.43543564850459726,0.6463939197003554,0.7981651376146789
PCA (n_components=50),Random Forest,20,20.0,1.1753195934676623,0.911926605504587,0.46111997635933766,0.6715596115229152,0.8073394495412844
PCA (n_components=50),Random Forest,20,30.0,1.2469596051519607,0.9743119266055046,0.3934244483845546,0.6214777311727041,0.7981651376146789
PCA (n_components=50),Random Forest,20,,1.214722379276679,0.9522935779816515,0.4243822235355921,0.6445922758372773,0.7798165137614679
PCA (n_components=50),Random Forest,50,10.0,1.1671891906708296,0.924131571626658,0.4685497130412897,0.6924110750369002,0.7889908256880734
PCA (n_components=50),Random Forest,50,20.0,1.188217710579916,0.9264302464310694,0.449227592762386,0.6680925152079791,0.8073394495412844
PCA (n_components=50),Random Forest,50,30.0,1.1712316108432748,0.915045871559633,0.4648621092723928,0.6825952641598183,0.8165137614678899
PCA (n_components=50),Random Forest,50,,1.2046073630368397,0.9612844036697248,0.43392867086945086,0.6524168658117321,0.7798165137614679
PCA (n_components=50),Random Forest,100,10.0,1.1790079832439393,0.9179861004495117,0.45773244104565614,0.6733419930033794,0.7981651376146789
PCA (n_components=50),Random Forest,100,20.0,1.169651402628033,0.9198165137614679,0.4663051352771208,0.6723893512258721,0.7981651376146789
PCA (n_components=50),Random Forest,100,30.0,1.149248258485967,0.9107339449541283,0.4847620534541631,0.690935329480978,0.8440366972477065
PCA (n_components=50),Random Forest,100,,1.1715883517921497,0.9285321100917432,0.46453606842658235,0.6740781593535214,0.8256880733944955
"Lasso→PCA (top-100, 95%var)",Random Forest,10,10.0,1.4071773151605738,1.1569802169818322,0.2275368287342312,0.5052877395222507,0.7064220183486238
"Lasso→PCA (top-100, 95%var)",Random Forest,10,20.0,1.3166192458460078,1.0688073394495412,0.3237605069608612,0.5663974617463557,0.7614678899082569
"Lasso→PCA (top-100, 95%var)",Random Forest,10,30.0,1.3609225149666382,1.1027522935779817,0.27748489624376127,0.5417865261176279,0.7247706422018348
"Lasso→PCA (top-100, 95%var)",Random Forest,10,,1.452520744692298,1.188073394495413,0.1769526530076172,0.4588062475959095,0.7064220183486238
"Lasso→PCA (top-100, 95%var)",Random Forest,20,10.0,1.3310396276561354,1.096276506101241,0.30886624729658263,0.542989977367228,0.6972477064220184
"Lasso→PCA (top-100, 95%var)",Random Forest,20,20.0,1.3379002444951504,1.1243119266055046,0.30172322366692916,0.5389421152610434,0.7064220183486238
"Lasso→PCA (top-100, 95%var)",Random Forest,20,30.0,1.350084944660211,1.113302752293578,0.2889464309167321,0.5561523813879122,0.7522935779816514
"Lasso→PCA (top-100, 95%var)",Random Forest,20,,1.328990442527814,1.088532110091743,0.3109926615445231,0.5501243902350292,0.7614678899082569
"Lasso→PCA (top-100, 95%var)",Random Forest,50,10.0,1.327123615612253,1.0876272856521751,0.3129269930540419,0.5564299730808694,0.7522935779816514
"Lasso→PCA (top-100, 95%var)",Random Forest,50,20.0,1.3121912480883393,1.0673394495412845,0.3283014578408191,0.5748821320859562,0.7706422018348624
"Lasso→PCA (top-100, 95%var)",Random Forest,50,30.0,1.3199124241173916,1.0889908256880736,0.320373404255319,0.5544634945400515,0.7339449541284404
