dimension_reduction_type,model,max_depth,min_samples_split,rmse,mae,r2,spearman_r,within_1_acc
"Lasso (alpha=1.0, top-100)",Decision Tree,20.0,2,1.8015145143613318,1.3909090909090909,-0.2776548672566368,0.3703316853606455,0.6272727272727273
"Lasso (alpha=1.0, top-100)",Decision Tree,20.0,5,1.7362087848382664,1.3016664872317851,-0.18670267533347795,0.3960490636914045,0.6454545454545455
"Lasso (alpha=1.0, top-100)",Decision Tree,20.0,10,1.636526727203032,1.2222497398082819,-0.05434860486346227,0.4383064580218387,0.6909090909090909
"Lasso (alpha=1.0, top-100)",Decision Tree,30.0,2,1.747725795010606,1.309090909090909,-0.20249869859448166,0.3873144227612643,0.6363636363636364
"Lasso (alpha=1.0, top-100)",Decision Tree,30.0,5,1.7009938458227416,1.2721964312214447,-0.13905188601883012,0.41714041102586985,0.6363636363636364
"Lasso (alpha=1.0, top-100)",Decision Tree,30.0,10,1.6417369682774388,1.239330283967211,-0.061072790974961544,0.43379006579036383,0.6909090909090909
"Lasso (alpha=1.0, top-100)",Decision Tree,,2,1.8389720448713138,1.4,-0.331337844872462,0.35439319590246765,0.6
"Lasso (alpha=1.0, top-100)",Decision Tree,,5,1.7819085962374788,1.3176509766759903,-0.2499967064248685,0.38891750359260535,0.6272727272727273
"Lasso (alpha=1.0, top-100)",Decision Tree,,10,1.646861179082752,1.2386651099568204,-0.06770679634158516,0.43959245676024133,0.7
"Ridge (alpha=1.0, top-100)",Decision Tree,10.0,2,1.7883287550577747,1.3434040189563006,-0.2590203282019301,0.35030106576684167,0.6090909090909091
"Ridge (alpha=1.0, top-100)",Decision Tree,10.0,5,1.6938445345949575,1.2772147180561355,-0.12949709198543102,0.39803890147855414,0.6181818181818182
"Ridge (alpha=1.0, top-100)",Decision Tree,10.0,10,1.6652203749265582,1.2600712119811937,-0.09164506294096841,0.4011339399162234,0.6363636363636364
"Ridge (alpha=1.0, top-100)",Decision Tree,20.0,2,1.7529196424044293,1.3272727272727274,-0.2096564289432583,0.3851817897785884,0.6090909090909091
"Ridge (alpha=1.0, top-100)",Decision Tree,20.0,5,1.7476165993557358,1.2766142132751903,-0.20234844215118541,0.3742908749777285,0.6181818181818182
"Ridge (alpha=1.0, top-100)",Decision Tree,20.0,10,1.6680734335627396,1.2200848818789085,-0.09538894635180961,0.4088480222533913,0.6363636363636364
"Ridge (alpha=1.0, top-100)",Decision Tree,30.0,2,1.760681686165901,1.3545454545454545,-0.2203930244664234,0.3859104552797479,0.5818181818181818
"Ridge (alpha=1.0, top-100)",Decision Tree,30.0,5,1.694137879878314,1.21909208438122,-0.12988834552534212,0.42222809377201637,0.6272727272727273
"Ridge (alpha=1.0, top-100)",Decision Tree,30.0,10,1.6745387150376667,1.2690250830466532,-0.10389663224674628,0.3984023421827683,0.6181818181818182
"Ridge (alpha=1.0, top-100)",Decision Tree,,2,1.7863115884159435,1.3,-0.25618167621030685,0.3580286634027864,0.6090909090909091
"Ridge (alpha=1.0, top-100)",Decision Tree,,5,1.72896698907678,1.3259086011977372,-0.17682375314739818,0.38092550223585436,0.5909090909090909
"Ridge (alpha=1.0, top-100)",Decision Tree,,10,1.7341912569388416,1.3300405523766585,-0.18394630788917654,0.35466589546649285,0.5909090909090909
PCA (n_components=50),Decision Tree,10.0,2,1.6780640337632815,1.2181128935970473,-0.10854947641396828,0.42923817405248044,0.6363636363636364
PCA (n_components=50),Decision Tree,10.0,5,1.7176671248507451,1.2867319324016884,-0.16149148414548375,0.37985168933818797,0.6181818181818182
PCA (n_components=50),Decision Tree,10.0,10,1.6144937222758717,1.253725449143041,-0.02614975107838391,0.44901279571825176,0.6181818181818182
PCA (n_components=50),Decision Tree,20.0,2,1.8463723646899912,1.4090909090909096,-0.34207444039562707,0.35334547246550335,0.5545454545454546
PCA (n_components=50),Decision Tree,20.0,5,1.6854731435410375,1.2477156926017219,-0.11836018294303341,0.4250431314658838,0.6090909090909091
PCA (n_components=50),Decision Tree,20.0,10,1.6560419092436762,1.2992735096065922,-0.07964423290520628,0.41548461004219955,0.6090909090909091
PCA (n_components=50),Decision Tree,30.0,2,1.8265715524894273,1.4090909090909096,-0.31344351900052025,0.36002068579871244,0.5636363636363636
PCA (n_components=50),Decision Tree,30.0,5,1.6627898465582218,1.2436576696659198,-0.08846069407818447,0.4475863373740926,0.6454545454545455
PCA (n_components=50),Decision Tree,30.0,10,1.6398662716359538,1.2825960942464953,-0.05865606471484108,0.4241358048567244,0.6090909090909091
PCA (n_components=50),Decision Tree,,2,1.6975918772832834,1.2636363636363641,-0.1345002602811034,0.44614021636595796,0.6090909090909091
PCA (n_components=50),Decision Tree,,5,1.7927515988377083,1.3502190174271878,-0.2652555755835315,0.35083729821811394,0.5909090909090909
PCA (n_components=50),Decision Tree,,10,1.6423282871926446,1.2895686675507267,-0.061837280558589613,0.4274604094544764,0.6090909090909091
"Lasso→PCA (top-100, 95%var)",Decision Tree,10.0,2,1.7410838551540255,1.338327256630641,-0.19337627496108256,0.3525869842607702,0.6363636363636364
"Lasso→PCA (top-100, 95%var)",Decision Tree,10.0,5,1.7053983490421885,1.2766105861745705,-0.14495837779416454,0.3663888489261242,0.6454545454545455
"Lasso→PCA (top-100, 95%var)",Decision Tree,10.0,10,1.696601525985521,1.31541904229182,-0.1331769433079908,0.38133355629186494,0.6363636363636364
"Lasso→PCA (top-100, 95%var)",Decision Tree,20.0,2,1.8877596148970779,1.4,-0.4029151483602287,0.26727943563443063,0.6
"Lasso→PCA (top-100, 95%var)",Decision Tree,20.0,5,1.7463222929821254,1.3044695559344917,-0.20056815352332125,0.3813372094115556,0.6272727272727273
"Lasso→PCA (top-100, 95%var)",Decision Tree,20.0,10,1.7511502685446148,1.3342707057215215,-0.20721563907433938,0.3552491588982611,0.6
"Lasso→PCA (top-100, 95%var)",Decision Tree,30.0,2,1.834021909257456,1.3272727272727274,-0.32418011452368534,0.3313665132446309,0.6181818181818182
"Lasso→PCA (top-100, 95%var)",Decision Tree,30.0,5,1.7479993883358647,1.3126060095874197,-0.20287521231236783,0.38042121818656904,0.6272727272727273
"Lasso→PCA (top-100, 95%var)",Decision Tree,30.0,10,1.7344615015797964,1.2990096925736878,-0.18431533301651304,0.3774722867562725,0.6
"Lasso→PCA (top-100, 95%var)",Decision Tree,,2,1.8805221711970417,1.3909090909090909,-0.3921785528370636,0.27946909065151354,0.5909090909090909
"Lasso→PCA (top-100, 95%var)",Decision Tree,,5,1.7399146997078467,1.3108681194483147,-0.19177408456986256,0.38318555712452584,0.6181818181818182
"Lasso→PCA (top-100, 95%var)",Decision Tree,,10,1.7302850984846725,1.3228414638131258,-0.17861878307721102,0.3784359618206264,0.6
"Ridge→PCA (top-100, 95%var)",Decision Tree,10.0,2,1.9176429829630706,1.4729108520786407,-0.44768319827891645,0.2650708421835484,0.5454545454545454
"Ridge→PCA (top-100, 95%var)",Decision Tree,10.0,5,1.8574635398605968,1.425948862868358,-0.35824657415176464,0.2887606760134628,0.6
"Ridge→PCA (top-100, 95%var)",Decision Tree,10.0,10,1.8886892864456601,1.4863449823187806,-0.4042972856223599,0.2791541515502298,0.5909090909090909
"Ridge→PCA (top-100, 95%var)",Decision Tree,20.0,2,1.9771421064483226,1.5272727272727273,-0.5389120249869856,0.24080745097452388,0.5181818181818182
"Ridge→PCA (top-100, 95%var)",Decision Tree,20.0,5,1.8906374672365502,1.4527396546892117,-0.40719584179709467,0.2681069734286895,0.5909090909090909
"Ridge→PCA (top-100, 95%var)",Decision Tree,20.0,10,1.868273080058849,1.486950653294432,-0.37410125098380353,0.26192972671354636,0.5818181818181818
"Ridge→PCA (top-100, 95%var)",Decision Tree,30.0,2,1.9977259799354594,1.5363636363636364,-0.5711218115564807,0.23435453138496934,0.5272727272727272
"Ridge→PCA (top-100, 95%var)",Decision Tree,30.0,5,1.8894487353146014,1.4620586504180704,-0.40542685882748386,0.28914433623658714,0.5818181818181818
"Ridge→PCA (top-100, 95%var)",Decision Tree,30.0,10,1.9299574587037651,1.5289906590100388,-0.46633599323647057,0.21072679321211712,0.5545454545454546
"Ridge→PCA (top-100, 95%var)",Decision Tree,,2,1.8877596148970779,1.4181818181818182,-0.4029151483602289,0.2766799225290807,0.5909090909090909
"Ridge→PCA (top-100, 95%var)",Decision Tree,,5,1.8509336807925265,1.4208991725033335,-0.34871360741069934,0.2758918434878904,0.6090909090909091
"Ridge→PCA (top-100, 95%var)",Decision Tree,,10,1.8719468841726699,1.467204761034127,-0.3795106767205092,0.26807128799643365,0.6
"Lasso (alpha=1.0, top-100)",Decision Tree,10.0,2,1.7273853515541053,1.3180860210707797,-0.1640150536835281,0.366446190011604,0.6238532110091743
"Lasso (alpha=1.0, top-100)",Decision Tree,10.0,5,1.6979832962492332,1.3177664998499339,-0.12472658150940097,0.41855581899716887,0.5779816513761468
"Lasso (alpha=1.0, top-100)",Decision Tree,10.0,10,1.637113566087115,1.3002106035658005,-0.04553300435493668,0.45651399969505874,0.6146788990825688
"Lasso (alpha=1.0, top-100)",Decision Tree,20.0,2,1.7026692482121533,1.3211009174311927,-0.13094299973732637,0.39716282516534523,0.5688073394495413
"Lasso (alpha=1.0, top-100)",Decision Tree,20.0,5,1.678492080897264,1.3205406602786631,-0.0990532257488641,0.43708389376940515,0.5779816513761468
"Lasso (alpha=1.0, top-100)",Decision Tree,20.0,10,1.6395006821466889,1.3024560053330456,-0.04858426271306571,0.4408991007195859,0.6055045871559633
"Lasso (alpha=1.0, top-100)",Decision Tree,30.0,2,1.7373395246333432,1.3302752293577982,-0.1774691358024696,0.4129420540010302,0.5871559633027523
"Lasso (alpha=1.0, top-100)",Decision Tree,30.0,5,1.6794021576871263,1.3098530597868443,-0.10024536004951612,0.4257352900481941,0.5963302752293578
"Lasso (alpha=1.0, top-100)",Decision Tree,30.0,10,1.6820658363014624,1.3602238838713978,-0.10373829852869121,0.41638915925244724,0.5688073394495413
"Lasso (alpha=1.0, top-100)",Decision Tree,,2,1.7583353261724723,1.3302752293577982,-0.20610060415025,0.4171556450892426,0.5779816513761468
"Lasso (alpha=1.0, top-100)",Decision Tree,,5,1.7473565256221009,1.4089261408697709,-0.19108617701343666,0.40805031903612043,0.5688073394495413
"Lasso (alpha=1.0, top-100)",Decision Tree,,10,1.6345950131459377,1.3015655934754202,-0.04231856061320083,0.45006016446643177,0.6055045871559633
"Ridge (alpha=1.0, top-100)",Decision Tree,10.0,2,1.861393115633598,1.364168699895434,-0.3516253820513988,0.33132049727129603,0.5871559633027523
"Ridge (alpha=1.0, top-100)",Decision Tree,10.0,5,1.7932076794998586,1.3128938012123668,-0.25441521282410595,0.375446761699748,0.6238532110091743
"Ridge (alpha=1.0, top-100)",Decision Tree,10.0,10,1.7868674800610906,1.3305803368747677,-0.2455604854227016,0.36547588604155423,0.6146788990825688
"Ridge (alpha=1.0, top-100)",Decision Tree,20.0,2,1.8842660946894763,1.3669724770642202,-0.38504728132387744,0.34680065987867703,0.6146788990825688
"Ridge (alpha=1.0, top-100)",Decision Tree,20.0,5,1.76781786160251,1.2566398591221641,-0.21914445372294988,0.3774809178218636,0.6422018348623854
"Ridge (alpha=1.0, top-100)",Decision Tree,20.0,10,1.8276334827790328,1.3667128361621736,-0.303041788644687,0.3427212213003063,0.5963302752293578
"Ridge (alpha=1.0, top-100)",Decision Tree,30.0,2,1.817347598446148,1.3211009174311927,-0.2884160756501186,0.3706115764370416,0.6055045871559633
"Ridge (alpha=1.0, top-100)",Decision Tree,30.0,5,1.8365058473878328,1.352136105994558,-0.3157238979611625,0.36313488140116845,0.6055045871559633
"Ridge (alpha=1.0, top-100)",Decision Tree,30.0,10,1.788863396398141,1.3332153949719272,-0.24834460118897184,0.3628909485120068,0.6146788990825688
"Ridge (alpha=1.0, top-100)",Decision Tree,,2,1.797041401349768,1.2844036697247707,-0.2597846073023382,0.3849085851968264,0.6055045871559633
"Ridge (alpha=1.0, top-100)",Decision Tree,,5,1.7752462628582504,1.2891643132985537,-0.22941171229133683,0.37122625087405065,0.6238532110091743
"Ridge (alpha=1.0, top-100)",Decision Tree,,10,1.8000122081466374,1.3488664989025154,-0.2639533150688027,0.37683528053728094,0.6055045871559633
PCA (n_components=50),Decision Tree,10.0,2,1.9172580581929093,1.354217271359332,-0.4339739953876012,0.3429250184261633,0.5963302752293578
PCA (n_components=50),Decision Tree,10.0,5,1.8502434292842005,1.3343274789411892,-0.3354814907521275,0.37522000388935467,0.6055045871559633
PCA (n_components=50),Decision Tree,10.0,10,1.8026996172415575,1.3347152456186493,-0.26773028423771894,0.3647921555873146,0.6330275229357798
PCA (n_components=50),Decision Tree,20.0,2,1.8988166281018195,1.3669724770642202,-0.40652088258471286,0.33852466538257975,0.6055045871559633
PCA (n_components=50),Decision Tree,20.0,5,1.899252489021787,1.3874091503033326,-0.40716667200669354,0.32338918047805076,0.6146788990825688
PCA (n_components=50),Decision Tree,20.0,10,1.8797195181031578,1.3687643123240503,-0.3783713386627858,0.3269459161308964,0.6422018348623854
PCA (n_components=50),Decision Tree,30.0,2,1.9228228484241647,1.4036697247706422,-0.4423102180194385,0.2752468359389793,0.5871559633027523
PCA (n_components=50),Decision Tree,30.0,5,1.8110597823001289,1.2744874524439214,-0.2795159526565263,0.391036084091768,0.6422018348623854
PCA (n_components=50),Decision Tree,30.0,10,1.7464883601268557,1.2677834860305301,-0.18990290042185998,0.39737298349955374,0.6788990825688074
PCA (n_components=50),Decision Tree,,2,1.9535899675898958,1.3761467889908257,-0.4888363540845815,0.3085025634646561,0.6146788990825688
PCA (n_components=50),Decision Tree,,5,1.809221961797723,1.2801030608230115,-0.27692042539648476,0.3743004944748155,0.6513761467889908
PCA (n_components=50),Decision Tree,,10,1.8090825470899181,1.305784769696064,-0.2767236395594992,0.36629939167345454,0.6697247706422018
"Lasso→PCA (top-100, 95%var)",Decision Tree,10.0,2,1.8427686604156013,1.383358197278364,-0.32471290602040814,0.32817190811219726,0.5871559633027523
"Lasso→PCA (top-100, 95%var)",Decision Tree,10.0,5,1.8078387806444594,1.4028922067454896,-0.274968716701639,0.32594030279277814,0.5779816513761468
"Lasso→PCA (top-100, 95%var)",Decision Tree,10.0,10,1.7595917836956088,1.3815679485044825,-0.20782491189928076,0.3267736316331921,0.5779816513761468
"Lasso→PCA (top-100, 95%var)",Decision Tree,20.0,2,1.9370837818694502,1.5137614678899083,-0.4637838192802737,0.26938344970594486,0.5504587155963303
"Lasso→PCA (top-100, 95%var)",Decision Tree,20.0,5,1.848258445789481,1.4441750686389336,-0.33261755761020395,0.2915256997090217,0.5596330275229358
"Lasso→PCA (top-100, 95%var)",Decision Tree,20.0,10,1.790519304770033,1.428098064313903,-0.2506567967802802,0.30160722848291105,0.5688073394495413
"Lasso→PCA (top-100, 95%var)",Decision Tree,30.0,2,1.9156525704423029,1.4862385321100917,-0.43157341738902066,0.2717954133096025,0.5321100917431193
"Lasso→PCA (top-100, 95%var)",Decision Tree,30.0,5,1.828869135210962,1.4183205523310614,-0.3048043423100202,0.3127942592120361,0.5871559633027523
"Lasso→PCA (top-100, 95%var)",Decision Tree,30.0,10,1.7920814557898803,1.431866240633047,-0.2528400371970583,0.29867369839104435,0.5688073394495413
"Lasso→PCA (top-100, 95%var)",Decision Tree,,2,1.9394504092418183,1.4678899082568808,-0.4673627528237463,0.29183940890158966,0.5596330275229358
"Lasso→PCA (top-100, 95%var)",Decision Tree,,5,1.857185847426444,1.4392129385162533,-0.3455221857505617,0.284372835465989,0.5779816513761468
"Lasso→PCA (top-100, 95%var)",Decision Tree,,10,1.81827294592468,1.4406742411102633,-0.2897284675065497,0.28103419505924665,0.5596330275229358
"Ridge→PCA (top-100, 95%var)",Decision Tree,10.0,2,1.9191659226774396,1.4273457278889146,-0.4368293118723072,0.3010796447984794,0.5779816513761468
"Ridge→PCA (top-100, 95%var)",Decision Tree,10.0,5,1.936101873113425,1.4577196661284542,-0.46230020986912423,0.23277975891023983,0.5504587155963303
"Ridge→PCA (top-100, 95%var)",Decision Tree,10.0,10,1.8841432329381274,1.4341937468884842,-0.3848666658712081,0.29937902164773683,0.5871559633027523
"Ridge→PCA (top-100, 95%var)",Decision Tree,20.0,2,1.9559366230515998,1.4770642201834863,-0.4924152876280543,0.2305970028409202,0.5779816513761468
"Ridge→PCA (top-100, 95%var)",Decision Tree,20.0,5,1.9850291442047745,1.4672758554426264,-0.5371417092333317,0.26016176799704854,0.5871559633027523
"Ridge→PCA (top-100, 95%var)",Decision Tree,20.0,10,1.884970920712806,1.4450802371370088,-0.3860836529398022,0.28543573055937516,0.5688073394495413
"Ridge→PCA (top-100, 95%var)",Decision Tree,30.0,2,2.0273361199167903,1.5229357798165137,-0.6033622274757033,0.21347486414601854,0.5779816513761468
"Ridge→PCA (top-100, 95%var)",Decision Tree,30.0,5,1.9192095739814503,1.4611281206464475,-0.43689467379400293,0.2611498698389569,0.5871559633027523
"Ridge→PCA (top-100, 95%var)",Decision Tree,30.0,10,1.9011591711458031,1.4491577408026288,-0.4099934328635342,0.2966423130026677,0.5688073394495413
"Ridge→PCA (top-100, 95%var)",Decision Tree,,2,1.9861908590164157,1.5229357798165137,-0.5389414236931973,0.22502377840244603,0.5596330275229358
"Ridge→PCA (top-100, 95%var)",Decision Tree,,5,1.975558616355653,1.4679227232256353,-0.5225093633481934,0.24379867997577484,0.5688073394495413
"Ridge→PCA (top-100, 95%var)",Decision Tree,,10,1.9270504988776131,1.4566806765824456,-0.44865951508050284,0.2932524345376446,0.5412844036697247
