dimension_reduction_type,model,n_estimators,max_depth,rmse,mae,r2,spearman_r,within_1_acc
"Ridge→PCA (top-100, 95%var)",Random Forest,10,10.0,1.401776795756717,1.162217610641694,0.2492268136039717,0.5202249328308753,0.6727272727272727
"Ridge→PCA (top-100, 95%var)",Random Forest,10,20.0,1.4789123767761962,1.2318181818181821,0.16432789162903794,0.3998276611619827,0.6818181818181818
"Ridge→PCA (top-100, 95%var)",Random Forest,10,30.0,1.3583077707206126,1.139090909090909,0.29506773185133717,0.5276955262060863,0.7090909090909091
"Ridge→PCA (top-100, 95%var)",Random Forest,10,,1.3703350618801893,1.141818181818182,0.28252865578325803,0.5091769874257184,0.7181818181818181
"Ridge→PCA (top-100, 95%var)",Random Forest,20,10.0,1.4371338150003026,1.2089341611980153,0.2108756643143257,0.42729491050922336,0.6454545454545455
"Ridge→PCA (top-100, 95%var)",Random Forest,20,20.0,1.3734660865522277,1.1754545454545455,0.2792462660646058,0.5101322282118098,0.6909090909090909
"Ridge→PCA (top-100, 95%var)",Random Forest,20,30.0,1.3647094262815869,1.1359090909090908,0.28840743313650585,0.5163573844130647,0.6909090909090909
"Ridge→PCA (top-100, 95%var)",Random Forest,20,,1.3823481340228168,1.1668181818181818,0.2698940604376522,0.5051471562141564,0.6545454545454545
"Ridge→PCA (top-100, 95%var)",Random Forest,50,10.0,1.359834800330178,1.1348684159068902,0.2934818504314288,0.5256903314364704,0.7181818181818181
"Ridge→PCA (top-100, 95%var)",Random Forest,50,20.0,1.3921624774559769,1.1803636363636367,0.25949010072942014,0.48475951332976785,0.7
"Ridge→PCA (top-100, 95%var)",Random Forest,50,30.0,1.3363355593834683,1.1154545454545455,0.31768947551233073,0.557017528385929,0.7363636363636363
"Ridge→PCA (top-100, 95%var)",Random Forest,50,,1.3865824566504905,1.1683636363636365,0.2654143799930532,0.48121065179360495,0.6909090909090909
"Ridge→PCA (top-100, 95%var)",Random Forest,100,10.0,1.35218977207033,1.131048919290081,0.3014036479122014,0.531435278618594,0.7181818181818181
