dimension_reduction_type,model,max_depth,min_samples_split,rmse,mae,r2,spearman_r,within_1_acc
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,10,1.7274199542221533,1.2370538862165656,-0.14011033972537423,0.38167338090979147,0.6454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,2,1.7863115884159435,1.3,-0.21917332407085777,0.375411695188742,0.6181818181818182
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,5,1.7840128979920578,1.3030303030303028,-0.2160375902126508,0.35672132888275626,0.5909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,10,1.784290187315005,1.3019624819624818,-0.21641563730582725,0.33970520661523773,0.6090909090909091
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,2,1.8732567653930705,1.3636363636363635,-0.34074331365057287,0.28381504794342816,0.6090909090909091
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,5,1.7636552378454806,1.2651515151515151,-0.18844313226042986,0.37451672110880957,0.6090909090909091
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,10,1.7812155935164427,1.3198412698412698,-0.21222712387799447,0.35289613833401223,0.6181818181818182
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,2,1.8265715524894273,1.3181818181818181,-0.27474817645015626,0.3537586853703631,0.6272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,5,1.8412021215839538,1.3333333333333333,-0.295251051676894,0.3324075237980536,0.5909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,10,1.7566954306250233,1.2629148629148628,-0.17908187550424448,0.3563167400791949,0.6090909090909091
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,2,1.8947464100647566,1.3810492856425869,-0.4133190362208716,0.26728545790671954,0.6272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,5,1.8746418255107469,1.3635384631317644,-0.3834855506522188,0.2999046511894567,0.6181818181818182
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,10,1.9153005090588926,1.3984722162473358,-0.4441485581733198,0.24338690048052955,0.6545454545454545
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,2,1.9446897392175908,1.4363636363636363,-0.4888079125455489,0.2677083501997325,0.5727272727272728
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,5,1.9401069948626937,1.4090909090909092,-0.4817993015790383,0.23007529334770793,0.5818181818181818
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,10,1.9075061389152363,1.4089646464646461,-0.432418467171775,0.2425117124249399,0.6181818181818182
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,2,1.9886038958388508,1.4636363636363636,-0.5568063508589272,0.22267703241773493,0.5727272727272728
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,5,1.9323469270461364,1.4136363636363636,-0.4699691639192545,0.26634658730488237,0.5909090909090909
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,10,1.9193568066570916,1.374484126984127,-0.4502719830250188,0.24167808978579253,0.6454545454545455
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,2,1.9632996344280855,1.4,-0.5174388339406555,0.23962287700466237,0.6
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,5,1.8897985035019962,1.343939393939394,-0.40594724246630776,0.29794048051065714,0.6090909090909091
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,10,1.9032194941011364,1.403282828282828,-0.4259876938115459,0.254014449697707,0.6090909090909091
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,2,1.8193940464199345,1.4052959057661252,-0.3031414570339164,0.24759774551299663,0.6181818181818182
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,5,1.8524568041657052,1.41514439061461,-0.35093421905022715,0.19207911870754146,0.6
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,10,1.6566006009913117,1.2331942439870442,-0.08037282566299364,0.3487063964688491,0.6454545454545455
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,2,1.7939291563999449,1.309090909090909,-0.2669182717334717,0.2684673124909409,0.6454545454545455
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,5,1.765336835115084,1.3333333333333335,-0.22685486436462443,0.31726086499570266,0.6363636363636364
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,10,1.743974067516132,1.3240440115440115,-0.1973415907353595,0.27813509097531414,0.6272727272727273
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,2,1.7939291563999449,1.290909090909091,-0.2669182717334717,0.31485631203215314,0.6363636363636364
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,5,1.7352189626916967,1.2757575757575759,-0.18534996963387096,0.3152062651728959,0.6545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,10,1.752286637640911,1.3201010101010104,-0.20878293764654332,0.27617125271174825,0.6272727272727273
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,2,1.7399059535712633,1.3,-0.1917621030713168,0.31101298999978977,0.6363636363636364
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,5,1.6693917116329189,1.2651515151515154,-0.09712100179304728,0.3572717035004474,0.6818181818181818
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,10,1.7849149192879934,1.3396717171717172,-0.25421809461452516,0.24836614923913267,0.6090909090909091
PCA (n_components=50) + SMOTE,Decision Tree,10.0,2,1.8567922742178427,1.3580979655089926,-0.3572650426242945,0.31674505131091224,0.6090909090909091
PCA (n_components=50) + SMOTE,Decision Tree,10.0,5,1.763251319335789,1.3586030160140432,-0.22395783781841283,0.34415247395422943,0.5818181818181818
PCA (n_components=50) + SMOTE,Decision Tree,10.0,10,1.7581376274520468,1.3536632825448978,-0.21686881170154915,0.33693894996992807,0.6090909090909091
PCA (n_components=50) + SMOTE,Decision Tree,20.0,2,1.8708286933869707,1.4272727272727272,-0.3778630921395103,0.3142339056402088,0.5818181818181818
PCA (n_components=50) + SMOTE,Decision Tree,20.0,5,1.7920278001090375,1.3500000000000003,-0.26423412285268055,0.3393952223799788,0.6
PCA (n_components=50) + SMOTE,Decision Tree,20.0,10,1.7629269513472294,1.3508730158730158,-0.2235075602881269,0.3169373217508408,0.6090909090909091
PCA (n_components=50) + SMOTE,Decision Tree,30.0,2,2.0068065993694377,1.5363636363636364,-0.585437272254034,0.2353794862463064,0.5727272727272728
PCA (n_components=50) + SMOTE,Decision Tree,30.0,5,1.8470560797160875,1.3666666666666667,-0.34306856961073473,0.3255474007972611,0.6181818181818182
PCA (n_components=50) + SMOTE,Decision Tree,30.0,10,1.751386697697919,1.3647258297258296,-0.20754164220998095,0.33147338143816646,0.6
PCA (n_components=50) + SMOTE,Decision Tree,,2,1.8635254955935732,1.4,-0.3671264966163452,0.3301394511639384,0.5909090909090909
PCA (n_components=50) + SMOTE,Decision Tree,,5,1.8119273738427841,1.3454545454545457,-0.29246739256174425,0.3404852200478488,0.6090909090909091
PCA (n_components=50) + SMOTE,Decision Tree,,10,1.7605037793195895,1.3458730158730159,-0.22014640941184727,0.33164769445237224,0.6090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,2,1.8152145181283377,1.3551164054244755,-0.2971611574885833,0.36443437229333075,0.5818181818181818
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,5,1.797218483414558,1.3456467084547783,-0.27156854350715,0.3646449395462562,0.6
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,10,1.7648374147389096,1.315379753187823,-0.2261607989196397,0.3729558021387243,0.6363636363636364
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,2,1.7989896154129508,1.290909090909091,-0.2740760020822486,0.38803103905590497,0.6272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,5,1.8252231079896488,1.312121212121212,-0.3115049670310599,0.36351899853699954,0.6090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,10,1.7638857805084636,1.2908441558441555,-0.2248388165287416,0.3755003416812036,0.6363636363636364
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,2,1.8190906819317472,1.3454545454545455,-0.30270692347735517,0.35596349580835407,0.6272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,5,1.8172677626624318,1.3325757575757573,-0.3000973342876969,0.36644822865606974,0.5909090909090909
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,10,1.7638277980645973,1.2812987012987012,-0.2247582920623179,0.38178818415534727,0.6272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,2,1.7684096604782296,1.2545454545454546,-0.23112961998958848,0.3845635742054003,0.6363636363636364
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,5,1.7925561569327684,1.2666666666666664,-0.26497971976401136,0.38940928181102813,0.6090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,10,1.7664029580807192,1.2903896103896102,-0.22833715723670633,0.37409996786710753,0.6272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,2,1.7162548714825814,1.2445804195804195,-0.15958232967988883,0.35477711694989944,0.6545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,5,1.7394108136568456,1.3266988062442606,-0.1910838997222497,0.3301352482768688,0.6272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,10,1.6512914234844203,1.2434487734487734,-0.07345902914516378,0.38316089994226116,0.6727272727272727
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,2,1.7529196424044293,1.3272727272727274,-0.2096564289432583,0.3337453075870071,0.6454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,5,1.6840382562414813,1.2742424242424244,-0.11645681502689564,0.4028559637242676,0.6181818181818182
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,10,1.6832255027703997,1.2621356421356422,-0.11537942241793453,0.3753290747422359,0.6636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,2,1.676034280404464,1.209090909090909,-0.10586933888599659,0.39484055369149457,0.6818181818181818
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,5,1.7122184204101762,1.2878787878787878,-0.1541343122794836,0.3398199950355783,0.6636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,10,1.6839846398234783,1.277142857142857,-0.11638572464383956,0.401409592843532,0.6454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,2,1.7709781580707415,1.2818181818181817,-0.2347084851639767,0.3063776741048285,0.6363636363636364
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,5,1.7932603905408795,1.3893939393939392,-0.26597384897911924,0.3158204234951627,0.6
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,10,1.696301119234453,1.2944083694083695,-0.13277568955310692,0.3671743008380114,0.6818181818181818
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,2,1.8439811557820198,1.4442866726063246,-0.3264567349851495,0.32852110344329455,0.5779816513761468
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,5,1.8322464690268883,1.4974559803627885,-0.3096279009544882,0.3350438768968213,0.5229357798165137
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,10,1.7670737945749282,1.4239486263508474,-0.2181184042559725,0.335937226416385,0.5412844036697247
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,2,1.7868017658539281,1.4495412844036697,-0.245468873128448,0.3572585980551498,0.5229357798165137
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,5,1.8372906969216665,1.4678899082568808,-0.316848714356595,0.32491603767019134,0.5412844036697247
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,10,1.8536845954778443,1.4835699723314402,-0.3404536876536779,0.31412349878318047,0.5321100917431193
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,2,1.859762241882084,1.4770642201834863,-0.34925794588915204,0.35800553720403255,0.5137614678899083
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,5,1.8616454418804376,1.3944954128440368,-0.3519918534570825,0.3175102104697195,0.5963302752293578
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,10,1.7471854954339492,1.4403742536770061,-0.19085302285126704,0.3461873278425617,0.5321100917431193
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,2,1.8274160832400494,1.4495412844036697,-0.3027318098240088,0.3267397601395183,0.5229357798165137
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,5,1.9467621253458105,1.547400611620795,-0.47844750532644587,0.2819484853964267,0.5045871559633027
"Lasso (alpha=1.0, top-100) + SMOTE",Decision Tree,,10,1.7133514481904892,1.3589522353283823,-0.145178126187957,0.39236892612341173,0.5871559633027523
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,2,1.8549201473213865,1.3569542638091545,-0.3422412107192614,0.27493111696271844,0.6422018348623854
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,5,1.9428526077618995,1.436312061974292,-0.4725153858498685,0.2179567899917248,0.5871559633027523
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,10.0,10,2.02240206462182,1.5027821362425315,-0.5955673177249743,0.18805473518937177,0.5779816513761468
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,2,1.9676279203720206,1.4311926605504588,-0.5103099553454169,0.20887614401881793,0.5963302752293578
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,5,1.9894279703817905,1.4694189602446481,-0.5439618721361239,0.1947970708728273,0.6055045871559633
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,20.0,10,1.9436666028435596,1.4705657492354742,-0.4737495210275473,0.22846366644516874,0.6055045871559633
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,2,1.9535899675898958,1.3761467889908257,-0.4888363540845815,0.2585142587431588,0.6513761467889908
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,5,1.881728498129521,1.3562691131498472,-0.3813192255494271,0.27961054567423865,0.6238532110091743
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,30.0,10,1.901669805502128,1.4170489296636086,-0.41075095784253235,0.23651327523511298,0.6055045871559633
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,2,1.8696023224302802,1.348623853211009,-0.36357368006304225,0.30326078074531054,0.6238532110091743
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,5,1.926761740667671,1.408256880733945,-0.4482253998482333,0.265174016363544,0.6146788990825688
"Ridge (alpha=1.0, top-100) + SMOTE",Decision Tree,,10,1.9237705638137899,1.408311489733508,-0.4437323318123114,0.23381434019425065,0.6146788990825688
PCA (n_components=50) + SMOTE,Decision Tree,10.0,2,1.6874104626262327,1.2632287659070731,-0.11076351780632576,0.4015417420740755,0.6238532110091743
PCA (n_components=50) + SMOTE,Decision Tree,10.0,5,1.7885298202689208,1.3295896221761863,-0.2478790775102837,0.354127630670854,0.5963302752293578
PCA (n_components=50) + SMOTE,Decision Tree,10.0,10,1.7847923718535017,1.3403540242347518,-0.24266919996233405,0.3581217506506496,0.6146788990825688
PCA (n_components=50) + SMOTE,Decision Tree,20.0,2,1.8720542609559432,1.3761467889908257,-0.36715261360651485,0.315728756468286,0.6055045871559633
PCA (n_components=50) + SMOTE,Decision Tree,20.0,5,1.8740950925452369,1.374617737003058,-0.3701350582260752,0.332302294300438,0.6055045871559633
PCA (n_components=50) + SMOTE,Decision Tree,20.0,10,1.7416009305738787,1.2798856851609146,-0.1832524932409343,0.35062789447558285,0.6422018348623854
PCA (n_components=50) + SMOTE,Decision Tree,30.0,2,1.8988166281018195,1.4587155963302751,-0.40652088258471286,0.28098392926158494,0.5504587155963303
PCA (n_components=50) + SMOTE,Decision Tree,30.0,5,1.8607383198078185,1.3860856269113149,-0.3506746070834432,0.3196350668133011,0.5596330275229358
PCA (n_components=50) + SMOTE,Decision Tree,30.0,10,1.7714150451289863,1.2829437891364495,-0.224110970091967,0.3402014793912393,0.6238532110091743
PCA (n_components=50) + SMOTE,Decision Tree,,2,1.7478689514833865,1.2568807339449541,-0.1917848699763598,0.3606487474440299,0.6513761467889908
PCA (n_components=50) + SMOTE,Decision Tree,,5,1.7614486439230608,1.3272171253822629,-0.21037544143828657,0.3339307167048404,0.5871559633027523
PCA (n_components=50) + SMOTE,Decision Tree,,10,1.7884357823397434,1.321934614824523,-0.2477478581389294,0.351562981374036,0.6146788990825688
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,2,1.7695051416942111,1.371341315959941,-0.2214727703130952,0.3556250540542435,0.5688073394495413
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,5,1.8901446816130936,1.4640018664186565,-0.39370298220347255,0.2777200993520832,0.5688073394495413
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,10,1.8576975225207855,1.5047875078923714,-0.34626370015832597,0.2303242537591174,0.5596330275229358
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,2,2.025072203945494,1.5504587155963303,-0.5997832939322307,0.250742372950288,0.5229357798165137
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,5,1.9232701032117816,1.4701834862385321,-0.4429812680588394,0.29455674027747636,0.5504587155963303
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,10,1.9102135729649152,1.560845347313237,-0.4234557965801904,0.2070996866130209,0.5504587155963303
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,2,1.9228228484241647,1.4220183486238531,-0.4423102180194385,0.30711226519007256,0.5688073394495413
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,5,1.8838772184269474,1.454892966360856,-0.3844756461051284,0.30686371927106554,0.5596330275229358
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,10,1.891098640915032,1.5340869375273045,-0.3951101458417845,0.22298795370190372,0.5688073394495413
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,2,1.8449037169377274,1.4220183486238531,-0.3277843446283166,0.32984151988366567,0.5596330275229358
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,5,1.8457150696265898,1.4212538226299694,-0.32895246877097795,0.32299796693705696,0.5871559633027523
"Lasso->PCA (top-100, 95%var) + SMOTE",Decision Tree,,10,1.9032750320467549,1.542733362458133,-0.4131336329618145,0.22606354344282617,0.5504587155963303
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,2,1.7966047119949602,1.326630062425256,-0.25917241474591557,0.32832610566897186,0.5871559633027523
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,5,1.9674709865394222,1.44436706548336,-0.5100690467110209,0.27745063666222347,0.6238532110091743
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,10.0,10,1.9777579821852997,1.4737758320480898,-0.5259012333686766,0.24335908442486529,0.5963302752293578
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,2,1.9908045489935917,1.4678899082568808,-0.5460992907801423,0.257917396494294,0.5963302752293578
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,5,2.006202157012404,1.4281345565749235,-0.5701079699676039,0.25324888341152396,0.5963302752293578
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,20.0,10,1.9828357823552627,1.4574450269404398,-0.5337466504605357,0.24776996877810803,0.6055045871559633
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,2,1.87450299223285,1.311926605504587,-0.37073154714998724,0.3371185776764828,0.6422018348623854
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,5,1.9131066525994267,1.3463302752293578,-0.4277708004990812,0.3162344376159169,0.6330275229357798
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,30.0,10,1.9668342391503186,1.4085153633318772,-0.5090917749388357,0.2537350880891593,0.6238532110091743
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,2,1.852347877843268,1.3211009174311927,-0.33852114525873445,0.32285995386116806,0.6146788990825688
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,5,1.7876929477494818,1.2859327217125385,-0.2467115583865982,0.3481413640647411,0.6330275229357798
"Ridge->PCA (top-100, 95%var) + SMOTE",Decision Tree,,10,1.8204379862972528,1.287057667103539,-0.292801687761868,0.3588495013294607,0.6422018348623854
