feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,target
265.3127,100.2161,2.336,109.0264,206.6466,292.7944,152.6284,348.8355,13.9195,66.4356,33.4134,149.9773,448.9112,157.0898,22.2,16.7119,166.7894,117.8546,6.1199,173.9712,6.212,60.658,110.7761,122.4033,183.6875,4.3386,252.2978,156.1913,167.4883,70.505,98.6879,398.1036,139.7572,161.9233,311.0931,6.4054,442.6959,205.6033,69.3597,52.411,30.8378,177.1945,465.5214,291.906,99.7311,14.2293,330.4785,2.0982,442.6766,0.8084,3.9901,69.2078,170.1112,433.3385,198.6121,330.2576,29.4064,77.7381,321.5814,27.3653,185.8167,27.6767,102.4885,152.9717,3.0731,78.119,8.4386,40.0862,30.9847,11.447,460.4413,148.681,10.5359,84.1606,0.0134,71.5447,61.3213,133.9566,43.2366,19.8846,75.2747,32.5957,148.0893,8.2618,15.6946,134.4385,65.6661,1.2062,169.0172,56.1658,55.7274,81.4538,4.922,114.3858,4.7864,116.6058,58.5871,197.0904,32.4549,21.3791,5.0
75.131,137.7882,26.6537,269.6691,356.0736,584.1765,534.9142,254.0494,17.1132,82.2201,427.4603,229.603,1035.5766,91.0351,89.2184,27.0863,121.8709,417.8325,15.4569,308.179,34.0878,735.8309,287.3389,192.3223,125.6713,41.6456,367.8386,94.681,203.1584,123.0196,338.1598,352.7364,178.8206,176.0058,358.0583,27.1528,1184.826,492.9098,83.5127,26.2778,224.5326,428.5765,540.8614,33.8373,48.1288,12.8331,110.8827,177.3853,597.811,249.9888,30.7312,53.1339,201.2351,679.0535,65.7692,896.724,92.6696,17.9103,671.2378,298.8995,170.9214,28.0813,255.5771,172.8981,15.7689,51.3571,131.6332,19.152,113.1199,111.4826,221.2376,319.778,17.0403,183.9766,0.0302,196.0534,101.3244,165.3741,16.4834,21.8913,516.6467,173.9609,212.8216,5.6986,84.7593,184.3194,177.3054,0.5356,315.3352,384.2582,139.794,234.1063,51.0909,201.9879,4.3312,145.1356,159.9214,221.4883,70.1212,56.4405,5.0
123.6985,129.3902,75.9344,500.9314,216.9577,621.1529,371.5772,437.346,8.6653,117.7857,553.2335,326.1684,777.7362,448.5712,476.0983,79.0157,174.7783,275.9862,12.5668,290.7781,18.4174,516.1883,259.9032,217.8045,178.7737,50.1825,262.9635,423.0193,204.5104,144.8204,283.102,376.9383,130.2717,333.6956,332.9963,28.354,682.741,251.6636,78.1668,76.9044,185.8725,249.9213,543.6537,32.7045,152.8918,4.171,99.961,12.8121,326.7176,98.5555,15.9763,65.8092,112.3493,164.0998,122.1675,838.717,367.6357,26.6843,403.0692,261.6121,218.0469,42.664,145.8625,222.7468,2.975,99.0556,60.3929,89.0311,108.3992,2.7837,241.3013,441.8755,29.8404,124.5866,0.4448,146.8614,97.5426,149.4618,114.0734,240.3554,38.6759,83.9352,179.7333,33.5388,22.5551,187.7134,329.8254,0.1104,230.7664,139.5493,193.2992,299.7946,45.6622,199.6669,32.8033,96.1444,145.9031,203.1173,159.1318,22.8652,2.0
140.6603,161.4605,4.6592,192.5923,542.1453,279.0901,864.0819,558.2317,20.054,168.1801,288.2828,861.9726,1545.8296,781.535,113.4018,27.1928,263.0032,424.4679,28.1721,971.2872,9.4691,368.8441,352.8147,272.1035,251.3539,37.0797,423.4775,187.9756,386.7691,87.7084,610.3492,792.3525,165.6669,280.4933,427.3166,117.216,438.719,744.5646,66.409,93.4674,118.8688,177.0237,449.5351,56.2087,83.7584,5.2066,219.2922,21.2383,172.5887,185.1465,9.2756,28.2403,262.7744,163.5534,119.1803,1127.1523,27.7094,13.1167,1263.6229,83.8618,222.8395,11.2944,316.5751,145.708,23.5039,128.1199,44.129,105.4519,62.8891,83.7054,319.62,101.4118,47.1575,73.3236,0.9565,124.1111,74.4297,442.5331,16.6939,34.1135,343.4751,54.5238,351.8588,2.5522,11.6779,520.4858,99.3299,0.5057,479.1707,214.2961,48.1246,107.8967,28.9384,900.1223,7.1527,104.3298,207.194,136.4597,32.09,144.6736,3.0
132.8179,175.0605,7.5213,175.0559,245.5051,880.3942,296.8688,320.9595,42.2658,135.2652,265.1841,298.5549,1129.7962,557.3807,11.7544,25.911,129.775,321.2348,64.7523,284.044,16.9767,401.0774,262.6952,202.5522,122.6483,39.8454,334.0691,118.2425,231.1328,167.7468,184.995,360.8532,181.6077,241.4486,390.6526,13.9943,864.842,306.429,81.8892,70.1661,82.6661,299.1691,662.7454,19.2366,142.7078,10.3271,38.0112,13.5129,475.6033,21.2681,18.82,62.2259,128.6709,468.4152,125.9743,897.0256,103.9386,28.7448,521.8512,204.8532,242.0039,21.5224,198.2707,267.6989,41.3123,155.749,75.6514,186.964,66.7693,10.4189,182.9754,133.4968,39.5533,174.1999,0.3043,189.008,49.4385,146.0162,56.0277,18.0142,99.943,43.6536,202.9102,5.4419,18.4664,229.6022,17.9369,7.7968,208.9362,220.3894,45.2723,110.8058,16.0802,165.1605,38.2277,90.1446,108.3985,143.2094,14.2697,21.2741,4.0
47.8518,153.1973,20.2815,157.7269,391.1565,932.2236,436.5943,425.1916,91.9208,69.3909,557.3035,338.3211,1125.5259,79.8077,12.4316,24.0947,206.1572,389.8233,50.7323,407.9989,27.7104,701.2561,557.2428,292.1787,214.0075,44.5694,361.7856,7.8595,167.0114,153.4678,435.7937,499.0475,145.3633,116.381,463.5171,47.1628,612.514,476.0426,112.7095,86.9296,82.4275,363.6666,651.1636,46.4701,36.778,64.9659,314.145,44.3956,264.1751,4.2378,19.4555,43.0461,273.2511,337.8571,74.8012,1143.5301,88.0329,25.4053,598.1638,361.529,252.4688,16.0349,209.9078,338.3756,61.9505,50.912,129.2807,52.6516,104.4563,50.137,157.7352,179.0789,123.0507,90.9501,0.6381,171.1413,152.6712,174.4764,8.168,22.5603,175.3591,430.5704,227.4904,16.3016,21.3433,341.1595,60.3913,14.7178,274.9048,198.6811,85.0419,144.6831,59.4728,166.7487,0.8443,235.2879,119.9171,141.466,19.8269,25.1505,0.0
355.901,180.9227,3.8046,184.3019,286.7282,512.0135,213.787,315.6752,13.811,46.1147,63.9415,270.9793,850.6315,263.9047,7.7692,18.1156,158.513,295.1654,134.5389,262.6225,6.5646,139.9593,428.5659,265.7279,168.3451,12.0337,377.423,131.895,279.6754,118.2432,116.5165,811.2811,241.4265,481.3489,379.6332,48.1088,606.8853,385.446,55.8844,48.6205,49.6775,397.1785,547.7037,5.3406,126.0408,11.5387,104.1177,1.9187,313.7821,6.3353,9.6719,40.5288,187.0349,298.7842,150.0908,522.7254,35.0296,29.5089,493.3304,48.9888,290.7766,33.0717,163.8471,182.2352,7.3486,145.5597,33.3581,29.449,33.6882,67.5198,312.4542,89.3752,9.0705,200.8308,0.2743,231.2784,69.2601,178.0201,184.9538,12.1842,196.9604,42.3347,305.1429,1.1413,12.4886,103.571,92.1433,0.1956,232.5539,93.6746,80.716,58.4049,8.6405,184.381,8.9807,161.0838,122.9067,151.4831,13.398,33.273,5.0
188.8576,168.5678,3.8449,174.1033,384.8312,1044.1393,403.2833,241.8546,10.1911,115.6528,86.9427,632.3242,1915.6233,27.2075,1.4885,19.628,274.2316,269.9138,1.081,424.9934,102.2306,154.2787,520.8549,177.4779,44.9998,114.9131,432.2039,39.8697,207.5734,95.8019,58.9073,429.5885,202.3334,11.0207,452.7941,41.0558,751.0942,582.7829,118.923,114.6659,18.5968,440.7494,701.9998,13.0013,48.9042,13.9331,259.8911,0.7096,164.2933,1.9673,20.7358,65.6225,284.01,127.1508,160.9111,994.3253,44.7726,102.6017,881.5233,77.1224,209.0867,68.9575,322.7634,220.6734,0.6427,52.0644,49.8053,61.4365,49.5447,33.2613,197.7883,195.0164,55.8397,180.989,0.2371,126.4052,197.9173,145.4447,3.1687,10.5596,197.1424,66.0926,196.344,0.4906,86.8026,246.7154,103.0839,0.0435,337.9095,66.0014,69.1192,72.1895,16.2078,256.9319,0.4559,200.2081,226.3356,109.349,14.4445,27.3674,5.0
110.137,156.0754,57.3252,369.501,304.2036,379.3106,468.7859,207.6471,4.9594,122.3064,364.8682,407.7429,981.745,244.4107,220.1132,51.0424,266.9999,399.1458,0.0403,323.449,18.1097,489.5835,499.9981,534.3312,192.8773,59.7402,301.3709,318.634,245.2406,183.3488,337.8111,474.1549,127.2346,298.1844,374.2987,29.0916,597.1298,387.2196,99.256,111.014,109.7445,297.7085,489.1633,34.9022,53.5517,0.5407,271.2034,11.8218,324.922,260.9592,10.8329,51.5139,113.6281,274.7824,139.8512,807.0085,162.1842,12.2724,620.3578,159.2493,217.2401,27.1357,192.4742,191.1987,15.6732,105.0687,61.7521,78.7693,57.6934,4.3531,184.7988,414.1812,49.1168,163.6601,12.858,157.8062,84.6851,221.3381,27.9713,86.5111,46.9504,40.019,196.5477,0.3342,29.5387,328.7586,283.5843,0.0,317.8475,287.344,101.4459,344.7561,85.2857,294.6119,17.6662,101.1717,162.0032,151.5387,199.9128,12.441,1.0
285.2894,146.809,20.0937,330.409,434.9638,1047.6295,608.1786,291.3676,10.9167,134.3833,137.6917,434.4116,1223.9905,160.2161,30.9883,39.6302,277.3458,430.6049,117.5596,382.5443,151.1981,173.3016,444.7897,205.4593,280.0843,28.863,526.4917,167.4309,367.5528,125.9092,44.9723,462.6113,227.101,206.4832,467.6581,97.5915,877.8382,406.4638,94.5078,242.1465,29.128,447.5675,778.979,11.0141,104.7551,1.584,436.0347,6.6415,97.785,41.6817,7.6719,58.3023,171.6204,70.2329,155.9763,1239.5482,58.9564,194.0241,648.673,74.4357,450.7701,78.013,251.1292,247.4936,0.5776,130.7769,23.3229,95.0636,33.8594,1.4271,138.2206,113.4776,118.6346,304.1652,1.3879,145.9552,222.8871,176.1163,13.7555,20.4059,31.2043,77.7866,203.4298,5.321,6.3232,461.6607,97.4383,0.0415,255.1637,81.2397,77.0488,72.6798,15.7855,266.9066,0.0332,182.6427,134.0545,113.7264,58.7391,15.1777,2.0
97.1994,144.3486,7.5792,129.5921,278.1133,753.9876,250.4721,310.77,30.289,81.5275,277.8827,216.4268,962.032,241.5018,68.6464,21.0325,136.7517,369.0077,21.7376,345.677,13.8462,336.2175,381.5449,231.8324,58.1871,98.5986,334.752,588.3121,240.5085,103.3384,267.8247,385.8617,206.1295,213.6081,186.4258,22.5599,1007.2604,325.5892,94.1081,34.1734,53.8951,307.5307,608.1865,16.8249,89.2496,12.2326,62.1747,6.2662,294.8781,4.8093,35.0539,55.152,140.9496,279.7586,107.6508,795.471,159.7356,76.2353,519.9266,159.2591,317.6384,29.9977,193.4533,201.2978,15.6719,128.3748,52.6785,58.6353,69.9156,11.8594,261.739,389.8495,92.3794,192.6604,0.8112,139.0321,128.3655,142.5182,133.6909,19.3062,236.8561,116.1777,162.555,14.8206,31.4458,159.3811,122.8383,21.9326,215.041,181.1901,53.3381,142.315,10.8057,162.8892,1.7733,120.9289,150.8402,243.9439,73.9419,57.7405,5.0
216.0104,200.5749,18.4683,338.0048,321.7458,674.3731,490.224,366.6378,33.2791,98.9097,527.6872,258.2038,885.925,270.5527,49.2832,31.642,166.4579,370.7803,73.8741,335.3414,14.2143,576.7809,324.731,250.2897,141.0761,58.86,362.3045,335.8378,224.7372,139.9276,195.6657,432.3933,136.983,265.5364,373.2885,78.856,749.3191,357.3039,75.5503,45.1257,128.727,318.5321,430.4184,24.8597,106.006,36.5823,166.7201,6.8198,285.4648,65.3051,19.5881,62.4206,111.6693,226.8216,130.0373,907.6633,90.4036,113.4256,557.4759,236.6242,227.4544,49.5379,163.6191,151.923,118.7618,80.6911,80.1884,61.6777,75.7789,4.2958,208.1148,315.0833,66.179,161.6338,0.4465,152.3712,107.9597,189.2057,31.9027,18.3942,76.4377,32.8125,198.6289,64.78,20.9398,219.9979,66.1316,0.7153,281.5644,222.2353,122.0289,232.2618,22.9827,164.4911,9.7944,114.021,134.0332,120.9189,21.5196,33.4521,4.0
185.9307,249.5866,6.9621,212.1848,231.663,612.875,331.6761,302.4698,57.6001,117.3161,159.7927,297.6123,811.5685,320.9285,59.0634,35.615,159.132,322.338,62.7244,261.3031,31.3992,222.9327,275.2126,175.4658,210.8763,45.8947,285.8642,50.3483,252.1262,140.8898,303.2329,297.6734,145.446,384.0904,358.2533,30.7521,832.0558,337.326,81.4672,100.0604,195.4032,293.5931,579.717,15.042,146.1516,17.8452,193.6413,8.0924,661.5897,149.5673,7.4063,87.1115,129.6201,318.4957,97.6807,738.7894,86.901,76.9799,394.5597,107.778,290.3394,33.3083,148.2909,310.5353,4.1494,74.2338,41.2814,103.7031,77.4168,16.5799,213.0885,222.5045,58.6387,101.2923,0.4434,184.2319,116.877,155.0732,85.2962,28.5686,74.4983,86.1012,239.4944,29.7062,14.156,262.8171,102.7465,32.3842,287.3132,221.6355,197.2211,153.1238,17.8282,155.1756,3.8743,128.7315,141.6555,135.187,28.3313,34.766,2.0
189.4942,294.8484,8.7588,324.3779,270.8626,578.8042,236.4322,386.7882,46.5589,65.9944,136.9238,242.7917,547.8637,159.6842,22.2283,19.3968,148.2386,340.2355,102.3722,253.3426,129.5347,162.8382,225.4308,116.721,150.5613,55.7478,329.187,150.6482,193.4171,125.0499,65.2929,312.0489,180.1013,168.0377,323.8048,51.0149,622.5045,320.2351,83.9635,40.7769,67.2775,324.6892,421.093,7.2844,104.9419,17.9376,109.1165,3.2038,268.6001,7.104,6.0055,87.9264,130.2812,227.8404,103.1592,675.3273,314.0561,109.7577,473.629,75.4826,245.1543,180.0977,148.1749,176.5252,26.0957,81.3956,45.0693,26.3885,40.9669,10.9259,484.7809,360.6957,87.4547,117.2546,0.3049,154.2227,130.0315,98.8262,27.2121,161.6736,54.1948,53.8676,185.5559,19.1471,22.8379,155.8303,169.8446,0.2461,223.7015,150.9401,47.7678,249.1274,11.3092,203.5926,3.8554,152.0766,143.5726,187.9443,101.939,15.2381,2.0
162.0076,98.0029,42.9693,561.447,228.5963,759.0216,304.9597,438.2347,15.7381,95.8306,231.4834,260.1487,883.2186,143.8987,45.3183,21.8272,138.5828,252.2333,17.7653,228.6195,19.2687,260.0718,302.8755,137.9183,97.6389,84.0875,248.2935,333.2025,253.9207,91.4458,80.1512,251.4051,151.5345,273.3298,245.2057,39.504,554.8214,241.6027,77.3139,103.4604,62.9069,256.6722,439.7212,17.5397,80.6553,23.0917,133.3776,76.1308,384.8887,11.9639,47.3127,56.9367,129.5131,375.8129,125.561,724.478,433.937,44.931,331.9189,124.7784,285.9453,159.2241,145.1664,181.3044,412.459,82.4752,69.542,41.5168,54.6737,6.0424,391.0961,546.3153,142.2701,120.821,2.9477,125.8905,113.5781,87.0098,18.1527,225.9548,104.2314,76.7831,109.2587,21.2386,14.1595,321.2426,259.4789,0.6658,160.7555,151.897,92.8837,316.1953,23.6226,149.6046,3.2427,110.5806,108.971,115.4274,151.5082,28.0268,1.0
189.1693,194.2088,10.5298,191.8067,177.8957,434.519,292.4813,367.48,139.0304,119.3701,213.2985,280.5384,521.0515,588.8012,215.6516,27.0772,157.2129,208.1556,43.685,204.8922,11.7649,264.6253,244.8436,226.9458,292.0419,16.7853,205.7726,5.1948,203.2891,155.1558,257.6401,579.9718,120.049,479.4442,396.4013,18.4681,535.5327,197.074,68.1156,43.1804,284.4755,187.9201,469.538,19.6309,125.4737,9.6082,186.9102,11.0588,879.2089,406.1356,9.3912,63.2502,104.031,923.4086,113.5538,554.4111,70.5472,33.4801,296.0979,141.8464,225.4993,19.107,100.0813,191.1655,6.0339,95.4058,54.2029,111.2539,61.1197,1.8021,303.5751,222.0965,70.8056,105.566,0.1038,140.2868,149.8485,149.4724,99.8743,19.5939,28.5448,23.2207,269.2384,37.6021,17.3833,146.8864,40.1876,19.2947,220.6397,131.2998,143.3913,161.9452,11.0543,159.1617,39.1795,102.7591,129.2747,143.8282,22.449,8.6825,4.0
