dimension_reduction_type,model,n_estimators,max_depth,learning_rate,rmse,mae,r2,spearman_r,within_1_acc
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.1,1.2361260138620669,0.9828119536324279,0.41618330171546536,0.6300860730878719,0.7090909090909091
PCA (n_components=50) + SMOTE,Gradient Boosting,50,2,0.05,1.289771787289009,1.0442588368601988,0.3644104238918535,0.5996820844077577,0.7454545454545455
PCA (n_components=50) + SMOTE,Gradient Boosting,50,2,0.1,1.242351633435041,0.9751920705695515,0.41028782938222097,0.6173697293251935,0.7818181818181819
PCA (n_components=50) + SMOTE,Gradient Boosting,50,3,0.05,1.2899144862132446,1.0176606533745245,0.36426977425597196,0.5862935302822446,0.7636363636363637
PCA (n_components=50) + SMOTE,Gradient Boosting,50,3,0.1,1.2939176511659007,1.001038306687041,0.36031775727733595,0.5700730453811922,0.7545454545454545
PCA (n_components=50) + SMOTE,Gradient Boosting,50,5,0.05,1.2720023073802667,1.0177665752861431,0.3818031062942706,0.5663890864738753,0.7818181818181819
PCA (n_components=50) + SMOTE,Gradient Boosting,50,5,0.1,1.253456137763574,0.9859800669150283,0.3996986737662752,0.5872802226554185,0.7545454545454545
PCA (n_components=50) + SMOTE,Gradient Boosting,100,2,0.05,1.2296241736371123,0.9727501911497772,0.4223087289920019,0.6339037426438899,0.8
PCA (n_components=50) + SMOTE,Gradient Boosting,100,2,0.1,1.2184982185708553,0.9467116037536345,0.4327156305917391,0.6489300531306809,0.8181818181818182
PCA (n_components=50) + SMOTE,Gradient Boosting,100,3,0.05,1.2698666260698797,0.9773344386982405,0.3838772584902016,0.6042706964645084,0.7909090909090909
PCA (n_components=50) + SMOTE,Gradient Boosting,100,3,0.1,1.2783041424208381,0.9789051730172647,0.37566251178072185,0.5719496051750319,0.7818181818181819
PCA (n_components=50) + SMOTE,Gradient Boosting,100,5,0.05,1.2374944815278068,0.9693916891138487,0.41488994408025237,0.5933940267994764,0.7818181818181819
PCA (n_components=50) + SMOTE,Gradient Boosting,100,5,0.1,1.2371131951281522,0.9718735366293207,0.4152504469203875,0.6009233195349564,0.7727272727272727
PCA (n_components=50) + SMOTE,Gradient Boosting,200,2,0.05,1.220953592503857,0.9517143826656488,0.4304270779600965,0.6392706114400313,0.7818181818181819
PCA (n_components=50) + SMOTE,Gradient Boosting,200,2,0.1,1.1988598352410007,0.9304499324726347,0.4508539788087921,0.6664830338067204,0.8090909090909091
PCA (n_components=50) + SMOTE,Gradient Boosting,200,3,0.05,1.2509945490388257,0.9540345490051833,0.40205415147713086,0.6101493542953332,0.7727272727272727
PCA (n_components=50) + SMOTE,Gradient Boosting,200,3,0.1,1.2639310090684668,0.9728649161125831,0.3896235653861354,0.6019515083163476,0.7818181818181819
PCA (n_components=50) + SMOTE,Gradient Boosting,200,5,0.05,1.2319799038969552,0.9667410155799061,0.42009311150866746,0.6010247551994882,0.7727272727272727
PCA (n_components=50) + SMOTE,Gradient Boosting,200,5,0.1,1.2350984028099308,0.9705102221467768,0.4171535703070489,0.5993925631429299,0.7727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.3885560382551716,1.130125484335587,0.263321758071418,0.529965739975112,0.7272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.3435512997165449,1.067830596054308,0.3103011099454607,0.57733491681927,0.7636363636363637
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.4138309430363336,1.1522591256549184,0.23625921186672139,0.5092808073424265,0.7090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.3585502888071144,1.0919258907915543,0.2948159861272375,0.5466275747382552,0.7636363636363637
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.3902194311342722,1.11901975766167,0.261555723037989,0.5114801169779587,0.7454545454545455
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.3657056448007925,1.0648171363858436,0.2873681489875569,0.5212548264692126,0.7545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.3362737555303348,1.0690129137901727,0.31775258607465795,0.562903388183598,0.7636363636363637
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.3378175714215237,1.047245792741568,0.31617525535095437,0.5646277944806398,0.7727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.3806577311707444,1.1102567915099477,0.2716785871116003,0.5430404407834459,0.7636363636363637
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.361704465077436,1.0695266394080625,0.2915377022462631,0.5337544667667548,0.7818181818181819
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.3644694081832518,1.076755724571672,0.28865771363155635,0.5329568135865722,0.7636363636363637
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.3581780224931816,1.0545333032965318,0.29520239845021234,0.5264879846166528,0.7454545454545455
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.3279407779962868,1.0438834656905567,0.32623501880794636,0.5602845037538656,0.8
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.3372559736844867,1.0455170082965388,0.31674925561989264,0.5533177178853352,0.7727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.3647863140870173,1.0758153297741235,0.28832724854770775,0.540453831337883,0.7727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.3702793876798558,1.0706334946059817,0.2825869536886736,0.524426996341846,0.7727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.3605092062759276,1.0720013258306849,0.2927808855860681,0.5303240970207675,0.7818181818181819
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.357352115046639,1.0546643086539502,0.2960593120376024,0.5267139095058375,0.7545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.403335399542491,1.1687987345249105,0.24755635013199329,0.48904439226831636,0.7181818181818181
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.3650748253434928,1.1242244233543348,0.28802632627119673,0.5136609837653942,0.7090909090909091
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.3368245200995252,1.1213509405690638,0.3171900738821609,0.5512382867624316,0.7181818181818181
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.299766540540107,1.0600176073258532,0.35452158183454063,0.5830752532893696,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.2939548807172656,1.0257721978010828,0.3602809459307966,0.5807099580209669,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.2395839973230938,0.9825959508199718,0.41291235322631137,0.6309021691161512,0.7818181818181819
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.3638613194848332,1.129123397347019,0.2892916051873562,0.51329212680346,0.7090909090909091
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.348466534450871,1.1058154955730277,0.305245503998841,0.5411731024136546,0.7454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.2938108220321378,1.060314030778586,0.36042338050426403,0.5884329006614625,0.7545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.2854785450642854,1.0331934831474454,0.3686347346986275,0.6013336729051081,0.7545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.2783492101278373,0.9916062171905687,0.3756184878993011,0.5910471743791705,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.2310241796688826,0.9696231996507667,0.42099250294463697,0.6431113345561702,0.7909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.341288184242114,1.1037281978268516,0.312622649355242,0.5390152891863401,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.3589228002223628,1.1000241811747242,0.29442921338638195,0.5548945813976035,0.7545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.280346698701637,1.0330065538158175,0.37366570484063966,0.6088122478083221,0.7818181818181819
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.2888150738956803,1.0173292220724544,0.3653529961199026,0.5988899955322946,0.7545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.267131989704744,0.977646332347858,0.38652802109537554,0.5977280961022021,0.7727272727272727
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.2319095376127873,0.9700554791557876,0.4201593540300498,0.6393951006646841,0.7909090909090909
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,2,0.05,1.2292224630153195,1.01798844110431,0.42268612367502834,0.658266744979638,0.7363636363636363
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,2,0.1,1.1568070449848729,0.9296602548751121,0.4887034410353257,0.691044296759508,0.8181818181818182
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,3,0.05,1.2203825214507373,0.999742698969592,0.4309597608444926,0.6506913451239161,0.7818181818181819
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,3,0.1,1.2189518855245856,0.974991595111158,0.4322931333288168,0.6481646749346676,0.8
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,5,0.05,1.211014641925963,0.9978090048907615,0.4396623448228635,0.6630111676525156,0.7636363636363637
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,5,0.1,1.1923857580944695,0.9609200317699708,0.4567689559856981,0.6728642592481804,0.7909090909090909
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,2,0.05,1.1719092956091082,0.9537397112283712,0.4752662254781037,0.6837870360334544,0.7818181818181819
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,2,0.1,1.155131036388998,0.918848074273083,0.49018392415698764,0.6956550087836842,0.8
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,3,0.05,1.209251390540903,0.9729405855634489,0.4412928731929078,0.6571740062299082,0.7545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,3,0.1,1.219317994078012,0.9696232612379208,0.4319520639976835,0.6502348846335227,0.8
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,5,0.05,1.1841124668971081,0.9563135490865189,0.4642811505080686,0.6778530496583393,0.7454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,5,0.1,1.1836033517824225,0.952871410055567,0.4647417215055075,0.6777931104020251,0.7818181818181819
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,2,0.05,1.175478067800782,0.946922150976237,0.472065454439484,0.6851103103843929,0.8090909090909091
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,2,0.1,1.181492463926778,0.9237232404362815,0.4666492231513214,0.6884438551778724,0.8090909090909091
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,3,0.05,1.1990760839725798,0.9607254506067994,0.45065585249374107,0.6568005385559499,0.7636363636363637
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,3,0.1,1.2248223254507955,0.9711531617454411,0.4268118437599986,0.650082731136725,0.7909090909090909
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,5,0.05,1.1827374698986208,0.9514702561012253,0.46552458667161845,0.6797296094521791,0.7636363636363637
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,5,0.1,1.184788252788865,0.9524587582119556,0.4636694948450363,0.6750312938995433,0.7818181818181819
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.3053125651342348,1.0702859567694027,0.34900139563492616,0.5987945203424161,0.7090909090909091
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.2616050589751868,1.0210443782559375,0.3918679898176578,0.6202883100364972,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.2907471683789833,1.0522807747271368,0.36344873985890935,0.5923612273060607,0.7363636363636363
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.2884475965607494,1.0276147045723911,0.365714855855683,0.5918863239675707,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.3070046390632257,1.051295700010568,0.34731252546506686,0.5810142650145627,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.3383449994836214,1.0750854162288384,0.3156359599141729,0.5512797831706492,0.7363636363636363
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.2597517361567352,1.0276353543885528,0.3936533933918376,0.6271674923765683,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.251842686371422,1.0117891483471617,0.4012430974075094,0.6204542956693675,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.2942634210129946,1.0470039398360838,0.3599758307504388,0.5966860751847383,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.3024056461089617,1.026824518882451,0.3518977027724376,0.5896086322276276,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.3002093666052408,1.0378178152336646,0.3540816822824585,0.5798892512806636,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.344284826102028,1.0762018158606979,0.3095478072049407,0.5481214454340884,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.2520838406151749,1.0125977850258847,0.401012386827853,0.6182642074578838,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.266106345465492,1.012408829062521,0.3875207343415137,0.6253093754308252,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.3016760770858566,1.0511516137747723,0.352623594781734,0.5940164729227402,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.3043882319585922,1.0221354357374564,0.34992305465812135,0.5845368490010335,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.2927825911076831,1.0320178989936348,0.36143955864598654,0.5863857445227281,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.3465752794216508,1.0794317135142741,0.3071929553787959,0.5481306668581367,0.7545454545454545
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.05,1.2984322366476124,1.069425700999137,0.35584616169423633,0.5871926191269591,0.7545454545454545
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.1,1.2512291862446956,0.9922588047361914,0.40182982835650605,0.6187114465242288,0.7909090909090909
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.05,1.2354804640853159,1.0195332669788117,0.41679292294195414,0.6400313789240204,0.7909090909090909
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.1,1.2586377636017887,0.9977815333215331,0.39472527892984965,0.6221187627100951,0.7454545454545455
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.05,1.2713600795001956,1.0411557486744616,0.3824271980127064,0.5898622213889572,0.7454545454545455
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.1,1.2562270620849543,1.0111569117412333,0.3970416552045659,0.5947634082706568,0.7818181818181819
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.05,1.2562876706993533,0.9952511018794801,0.3969834724882504,0.6186699501160111,0.7818181818181819
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.1,1.2398639464721,0.9684482280072607,0.4126471461140996,0.6375462051429893,0.8
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.05,1.217125704901841,0.9794178324654821,0.4339928865279322,0.6463434436851179,0.7727272727272727
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.1,1.2481055863121469,0.9878223752011924,0.40481267452520087,0.6358356309820198,0.7636363636363637
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.05,1.2631905570464697,1.0141855989534698,0.39033851276397813,0.5919462632238849,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.1,1.2523767425514634,1.0030358146629674,0.40073210982556595,0.6051882281573195,0.7818181818181819
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.05,1.2507242009095618,0.9725114594670784,0.4023125635932796,0.6314554545590524,0.7727272727272727
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.1,1.2205421002234487,0.9563781903715067,0.4308109342620168,0.6591658338243523,0.8090909090909091
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.05,1.2087091876492857,0.97331142365763,0.4417937859192165,0.6547672145532881,0.7909090909090909
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.1,1.2507863746017074,0.9944538317077483,0.40225313984779076,0.6391415115033543,0.7818181818181819
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.05,1.2553383352226117,1.0077627392120676,0.39789448785431536,0.6008772124147146,0.7545454545454545
"Lasso (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.1,1.2480732305453461,0.9978838635320771,0.40484353328090106,0.6102554006718893,0.8
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.05,1.3407535424826678,1.0709097523893736,0.3131705217617907,0.5231636612472217,0.7
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,2,0.1,1.2867018235785719,0.9936479408753838,0.3674325317539201,0.5542859674104121,0.7636363636363637
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.05,1.317166646830809,1.0573377469067302,0.33712373286701336,0.530596129030194,0.7454545454545455
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,3,0.1,1.2753097544142176,1.0032269019193725,0.378584068539612,0.5771735418984237,0.7727272727272727
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.05,1.3302041604501422,1.054513086683361,0.3239362906124508,0.5316980892039721,0.7454545454545455
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,50,5,0.1,1.2896190530626224,1.0216055620106055,0.3645609474733075,0.5547931457330716,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.05,1.2900126286833216,1.009389765696632,0.3641730321713448,0.559090329339604,0.7636363636363637
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,2,0.1,1.2579616601783792,0.9666356209871868,0.39537537605883355,0.5849933094914269,0.7909090909090909
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.05,1.2856103461478472,1.011397214531624,0.368505259348862,0.5588782365864918,0.7636363636363637
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,3,0.1,1.2614431170024,0.9935209134684013,0.3920241017103149,0.5847812167383147,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.05,1.2991631069323775,1.0225514120235715,0.35512078629537813,0.5480568954657499,0.7727272727272727
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,100,5,0.1,1.2864838311010593,1.0218360874515602,0.367646852221985,0.5609023391651052,0.7909090909090909
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.05,1.2607066791190273,0.9843655768444449,0.3927337742782706,0.5965339216879404,0.7727272727272727
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,2,0.1,1.2533282243686505,0.9769551702142855,0.3998211872876063,0.5973684605643164,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.05,1.2716465854548624,0.9994739185905833,0.3821488217683531,0.5800229619293649,0.7727272727272727
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,3,0.1,1.2586332888916807,0.9977390463819021,0.39472958266866365,0.5854543806938446,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.05,1.2925311598232765,1.0193321022427013,0.3616879197549445,0.5564944984699927,0.7727272727272727
"Ridge (alpha=1.0, top-100) + SMOTE",Gradient Boosting,200,5,0.1,1.2869179616567703,1.0226518972836844,0.36721999859732624,0.5629218310316946,0.7818181818181819
PCA (n_components=50) + SMOTE,Gradient Boosting,50,2,0.05,1.3095420176620558,1.0944924231630355,0.3447758507729598,0.5929112385378661,0.7090909090909091
PCA (n_components=50) + SMOTE,Gradient Boosting,50,2,0.1,1.2696596390523374,1.0476524839813912,0.3840780969286687,0.5889907968163878,0.7727272727272727
PCA (n_components=50) + SMOTE,Gradient Boosting,50,3,0.05,1.238613494578661,1.0200837366207065,0.4138312859160823,0.625539911032034,0.7636363636363637
PCA (n_components=50) + SMOTE,Gradient Boosting,50,3,0.1,1.2197221090370698,0.9742460295824248,0.431575468703987,0.6291224342748192,0.7909090909090909
PCA (n_components=50) + SMOTE,Gradient Boosting,50,5,0.05,1.2346080662446188,0.9926396689441317,0.4176162608683901,0.6372096231652244,0.7909090909090909
PCA (n_components=50) + SMOTE,Gradient Boosting,50,5,0.1,1.2539151901221888,0.9980241937836472,0.39925889738760634,0.6118968141524961,0.7545454545454545
PCA (n_components=50) + SMOTE,Gradient Boosting,100,2,0.05,1.2675877246940859,1.044827072649038,0.38608666072433406,0.5936706695209268,0.7727272727272727
PCA (n_components=50) + SMOTE,Gradient Boosting,100,2,0.1,1.236745510489652,1.0038526540748658,0.41559798420008986,0.6134183491204743,0.7727272727272727
PCA (n_components=50) + SMOTE,Gradient Boosting,100,3,0.05,1.2209069097645358,0.9707755196755381,0.4304706319757323,0.6341250568210505,0.7818181818181819
PCA (n_components=50) + SMOTE,Gradient Boosting,100,3,0.1,1.211219651613682,0.9740890676663868,0.43947261239990076,0.6249082434847218,0.8090909090909091
PCA (n_components=50) + SMOTE,Gradient Boosting,100,5,0.05,1.2142969864072684,0.9566293179934181,0.43662074042460897,0.6373894409341674,0.7909090909090909
PCA (n_components=50) + SMOTE,Gradient Boosting,100,5,0.1,1.2481891192296297,0.9884271031997905,0.40473300274416024,0.6192047927108157,0.7545454545454545
PCA (n_components=50) + SMOTE,Gradient Boosting,200,2,0.05,1.248880393678144,1.0153084562131176,0.40407347638588287,0.6024171902307895,0.7727272727272727
PCA (n_components=50) + SMOTE,Gradient Boosting,200,2,0.1,1.2403272843744975,1.0027506776280612,0.41220807585960506,0.611108382396362,0.7818181818181819
PCA (n_components=50) + SMOTE,Gradient Boosting,200,3,0.05,1.203858390677003,0.9517653950697433,0.4462651867718771,0.6396947969462555,0.8
PCA (n_components=50) + SMOTE,Gradient Boosting,200,3,0.1,1.222596840014857,0.9909920154110664,0.42889290151589265,0.6192739533911783,0.7818181818181819
PCA (n_components=50) + SMOTE,Gradient Boosting,200,5,0.05,1.2055848441780108,0.9454652988428697,0.4446758255773219,0.6484367069440939,0.8
PCA (n_components=50) + SMOTE,Gradient Boosting,200,5,0.1,1.2500610018499858,0.9890143344306621,0.4029462455085763,0.6199793923308773,0.7727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.3764135963366912,1.142150593948391,0.27614941750658073,0.48289018021484503,0.7181818181818181
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.342755474487228,1.0919519269722695,0.3111179261229723,0.5270965986038441,0.7545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.3562597692060685,1.1076497073294955,0.29719186602167846,0.5074734082289494,0.7272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.3133171058910071,1.0593199905504982,0.3409927048667858,0.5655453261734509,0.7272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.3680402016106794,1.1198474419866338,0.28492970040108134,0.4789653757834668,0.7181818181818181
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.3190954444866678,1.0609670527617365,0.33518094101006346,0.5381484753257948,0.7545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.3345655003417567,1.0939222014664722,0.31949580334397787,0.5359491656902627,0.7545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.3295785373177462,1.0778203727840796,0.32457207516999054,0.5554109811443113,0.7727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.3256918847711685,1.0699769969738961,0.32851515433034173,0.5490574199749962,0.7636363636363637
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.3115246978775374,1.0496959484438464,0.3427902964720241,0.5695243706503151,0.7727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.3527001788380333,1.0953794080737354,0.3008761544941675,0.5065512658241141,0.7545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.3231762830473441,1.054916322455021,0.33106112413307276,0.5281201766732112,0.7454545454545455
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.314304859725939,1.0631916993348784,0.34000104524864805,0.558905900858637,0.7727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.3303474290673665,1.0580207465234812,0.32379065292505504,0.5608009035005734,0.7545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.316559207461274,1.0559649642961535,0.3377349908210616,0.5654392797968949,0.7727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.3046827577284295,1.0464806874583954,0.34962945184256844,0.5880317687153591,0.7909090909090909
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.3490738111669278,1.0899742004389803,0.3046196030656112,0.513135362594638,0.7636363636363637
"Lasso->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.3235722973823976,1.0546459459293152,0.33066064986525545,0.5296417116411893,0.7454545454545455
