dimension_reduction_type,model,alpha,rmse,mae,r2,spearman_r,within_1_acc
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,5.0,1.2786300784165465,1.0247776022869581,0.3753440899011272,0.6304318764896851,0.7727272727272727
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,10.0,1.3002240408897667,1.0469314807052978,0.3540671024110853,0.6097528330612542,0.7636363636363637
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.1,1.9130722459889282,1.4048017532436128,-0.39834316089282207,0.6359140130864308,0.6727272727272727
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.5,1.4556655877347822,1.1306775423478148,0.19039300672220427,0.6638457065288913,0.7454545454545455
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,1.0,1.3137814505337346,1.0246605104039719,0.34052661697006714,0.6840037394985906,0.7818181818181819
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,5.0,1.2202993797258124,0.9561994987240365,0.4310372928881129,0.6839945180745421,0.8
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,10.0,1.2564821564783102,0.9961353532993187,0.39679675216977295,0.6670547620977182,0.7181818181818181
PCA (n_components=50) + SMOTE,Poisson Regression,0.1,1.1417044776545315,0.8414838713115539,0.5019666461528145,0.7206589000907928,0.8181818181818182
PCA (n_components=50) + SMOTE,Poisson Regression,0.5,1.1314461196342467,0.8592788845856253,0.5108762230639342,0.7229365918307359,0.8363636363636363
PCA (n_components=50) + SMOTE,Poisson Regression,1.0,1.1492404786717998,0.9003138300204061,0.4953702516152949,0.725371047779501,0.8272727272727273
PCA (n_components=50) + SMOTE,Poisson Regression,5.0,1.3538525847730543,1.1312314407863227,0.29968443785121635,0.7192203579392498,0.6181818181818182
PCA (n_components=50) + SMOTE,Poisson Regression,10.0,1.466584402516455,1.2342902858344524,0.17820187889023897,0.7119123793809303,0.6
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.1,1.3628783800452502,1.0813167018985188,0.29031565589640784,0.6148937769682109,0.7272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.5,1.3284345046884731,1.0562405781190387,0.3257339157444946,0.6100340864947289,0.7272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,1.0,1.3213047781074976,1.0499397606139507,0.33295208464235015,0.6107118611622827,0.7090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,5.0,1.430557675516868,1.1792246830439699,0.2180810040714667,0.6046902712587083,0.6272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,10.0,1.5108991511557148,1.2583970783096243,0.12778816621765698,0.5974837283649207,0.5909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.1,1.4366310813292351,1.112231079906504,0.21142766577793382,0.6444253874830604,0.7
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.5,1.3275570904913805,1.0534283831261397,0.32662431005024883,0.653171908192923,0.7272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,1.0,1.2705021790434976,1.0295676263493796,0.3832603801147262,0.6529690368638593,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,5.0,1.3469763595545627,1.1275672901484945,0.3067801859955718,0.6419586565501262,0.6545454545454545
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,10.0,1.4519988594338966,1.2210380432749148,0.1944665659683672,0.637352555237974,0.6
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,0.1,1.8198562962029308,1.2875158693976567,-0.2653923698202134,0.5708937521214955,0.6909090909090909
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,0.5,1.440238457352089,1.067945052662976,0.20746248855869465,0.650161113241136,0.7727272727272727
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,1.0,1.334023869225822,1.009576134094035,0.32004805417483273,0.6697013107995954,0.7636363636363637
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,5.0,1.2296210334574076,0.9557997384044389,0.42231167957174387,0.6851471960805863,0.7727272727272727
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,10.0,1.2350455695454154,0.973680294166397,0.4172034335744579,0.6725968379507783,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,0.1,1.3419228103221303,1.070956968718331,0.311972034821421,0.6484505390801665,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,0.5,1.2946842443191322,1.035183960690241,0.35955956174469506,0.6476528858999839,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,1.0,1.2883222054620582,1.039457040707886,0.3658383064969488,0.6454074691442101,0.7
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,5.0,1.4205234640681805,1.1927823969012312,0.22901160015106292,0.6324375362202019,0.6181818181818182
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,10.0,1.5065830513718526,1.2648772912496313,0.13276424461652836,0.6234558691971064,0.5909090909090909
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.1,1.2803836958842074,1.0294097831130404,0.3736295069278526,0.6293160841798344,0.7636363636363637
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.5,1.2632025628949182,1.0037667234788707,0.39032692379481826,0.6367393305387585,0.7818181818181819
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,1.0,1.268083974549522,1.0012770782794584,0.38560588288980757,0.6232760514281634,0.7818181818181819
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,5.0,1.3043065960142468,1.0424230823380576,0.35000442304727386,0.5767493563921996,0.7363636363636363
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,10.0,1.3482306017466634,1.0952836671757415,0.3054885963755517,0.5397760566703291,0.7
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.1,1.9015034841022824,1.4487037856071536,-0.3814821292318271,0.4123267548980456,0.6
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.5,1.613337111998409,1.2861128884214996,0.005508058129036542,0.4601813349969723,0.6545454545454545
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,1.0,1.4914520408081546,1.2070804445428964,0.15009652343386926,0.49774480585793723,0.7
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,5.0,1.365869603000486,1.129910875837805,0.2871970303436,0.523855268050848,0.7272727272727273
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,10.0,1.3872212660888161,1.1489652991695123,0.2647373653358932,0.49980579413274406,0.6727272727272727
PCA (n_components=50) + SMOTE,Poisson Regression,0.1,1.240336730001847,0.9836404315947874,0.4121991232473631,0.6465232614540607,0.7818181818181819
PCA (n_components=50) + SMOTE,Poisson Regression,0.5,1.2030378812097298,0.9520174047296145,0.44701974366510755,0.650944934285246,0.8272727272727273
PCA (n_components=50) + SMOTE,Poisson Regression,1.0,1.2010373088801067,0.9551625864494263,0.44885735357618417,0.6582851878277346,0.8363636363636363
PCA (n_components=50) + SMOTE,Poisson Regression,5.0,1.3614978839563145,1.1401137938962502,0.2917526443837186,0.6567636528597565,0.6454545454545455
PCA (n_components=50) + SMOTE,Poisson Regression,10.0,1.4678704357551904,1.239686909504226,0.17675999382405494,0.6544536861356441,0.5818181818181818
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.1,1.3702494268169239,1.1008996264337851,0.28261832550839905,0.5823698143496706,0.7545454545454545
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.5,1.3113119395609092,1.0587671249371446,0.34300350707937055,0.5874323761522161,0.7636363636363637
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,1.0,1.2954314586857885,1.0449571701218852,0.35882010053210545,0.5927162521319224,0.7454545454545455
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,5.0,1.412742251831181,1.1807847961090532,0.23743496452937163,0.597857196038879,0.6272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,10.0,1.5008667930484516,1.2663720784153052,0.13933266984261983,0.5973269641560989,0.6
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.1,1.687285980406447,1.285317834847305,-0.08774830762200758,0.47532752399639167,0.6909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.5,1.5250544140699391,1.2142299628422757,0.11136850904424267,0.4935767221880818,0.7090909090909091
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,1.0,1.4302288113136685,1.1619841107666045,0.21844046614002088,0.49969513704416385,0.7181818181818181
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,5.0,1.4047889454472817,1.1743776634696386,0.24599681160959552,0.5128587198731874,0.6454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,10.0,1.4823660751354149,1.253057809751232,0.1604202505093395,0.5107331816300421,0.5818181818181818
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,0.1,1.5355813724724645,1.1555732839609416,0.09905829571626967,0.5978525853268547,0.7272727272727273
