dimension_reduction_type,model,C,gamma,rmse,mae,r2,spearman_r,within_1_acc
"Ridge (alpha=1.0, top-100) + SMOTE",SVR (rbf),10.0,auto,1.2852947906963545,1.018759857387488,0.34965543148772316,0.579787645302657,0.7727272727272727
PCA (n_components=50) + SMOTE,SVR (rbf),0.1,scale,1.4664127853621163,1.2065781939150502,0.1534541212067576,0.5392723418362162,0.5818181818181818
PCA (n_components=50) + SMOTE,SVR (rbf),0.1,auto,1.4664127853621163,1.2065781939150502,0.1534541212067576,0.5392723418362162,0.5818181818181818
PCA (n_components=50) + SMOTE,SVR (rbf),1.0,scale,1.2157780787725498,1.0028297562799509,0.4181023010291238,0.630551696982034,0.7909090909090909
PCA (n_components=50) + SMOTE,SVR (rbf),1.0,auto,1.2157780787725498,1.0028297562799509,0.4181023010291238,0.630551696982034,0.7909090909090909
PCA (n_components=50) + SMOTE,SVR (rbf),10.0,scale,1.2812372784596362,1.0332615419351638,0.3537550604845353,0.580050551984987,0.7727272727272727
PCA (n_components=50) + SMOTE,SVR (rbf),10.0,auto,1.2812372784596362,1.0332615419351638,0.3537550604845353,0.580050551984987,0.7727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.4977977704369725,1.2293029766658297,0.11682984937453866,0.4558248383850725,0.5727272727272728
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.4977977704369725,1.2293029766658297,0.11682984937453866,0.4558248383850725,0.5727272727272728
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.3134812484701475,1.10485767561222,0.32081861074958895,0.57785966296557,0.6727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.3134812484701475,1.10485767561222,0.32081861074958895,0.57785966296557,0.6727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.3660867044935368,1.1289855195682066,0.2653262005873396,0.5329671938582308,0.7
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.3660867044935368,1.1289855195682066,0.2653262005873396,0.5329671938582308,0.7
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.445414575268945,1.211129050218012,0.17752466611664375,0.49139565126453416,0.5909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.445414575268945,1.211129050218012,0.17752466611664375,0.49139565126453416,0.5909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.30600410223254,1.0843103418327507,0.32852924088744506,0.5471779918978601,0.7272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.30600410223254,1.0843103418327507,0.32852924088744506,0.5471779918978601,0.7272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.3290092506140294,1.0720404040504599,0.30466509573679956,0.5476807432728422,0.7454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.3290092506140294,1.0720404040504599,0.30466509573679956,0.5476807432728422,0.7454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),0.1,scale,1.3706062974872233,1.14234739203207,0.2604569353588374,0.5724769945747074,0.6818181818181818
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),0.1,auto,1.370606297487223,1.1423473920320697,0.2604569353588375,0.5724769945747074,0.6818181818181818
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),1.0,scale,1.2119540075826252,0.9947955048896305,0.42175711056752396,0.6255656948136344,0.7636363636363637
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),1.0,auto,1.2119540075826247,0.9947955048896298,0.4217571105675243,0.6255656948136344,0.7636363636363637
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),10.0,scale,1.299101700096402,1.0288146883090727,0.33560810616086434,0.5690776572961593,0.7363636363636363
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),10.0,auto,1.2991017000964025,1.0288146883090732,0.3356081061608638,0.5690776572961593,0.7363636363636363
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.5306620509619209,1.2731531078749365,0.0776480868530407,0.4310747110625633,0.5727272727272728
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.5306620509619209,1.2731531078749365,0.0776480868530407,0.4310747110625633,0.5727272727272728
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.338160455433675,1.1314851334393385,0.2950563445378005,0.5400287750976571,0.6727272727272727
