feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,target
-5.244446866017762,2.2457012241963317,-0.885982097241483,3.783515157556844,-5.130399768202992,2.0459620210879086,1.589841025862336,0.7432919989668982,1.6982763932921647,-2.211633256808713,2.508697416648877,-1.8164387367309756,1.125099145271034,-1.0107094869613904,-0.20289655910306179,-2.098792819401267,0.17723554242495485,0.4359618271038281,1.06760222683397,0.8120932682063877,1.1829689837675645,-2.8478320710065357,0.37227008830231,-1.286325897875678,1.0346182413902842,-0.7263339260031533,-0.012174970346969113,0.6717063615668765,-0.2311454877466227,-0.29629309961229494,1.848414898888433,-0.5293626602950383,0.6640798494225789,0.7529498243466961,-0.9878148849843125,1.6346364319491786,1.5440726700366714,-0.30633420658103105,0.027010711992077396,0.4785083889793857,-0.14252811158010298,0.578132677873417,0.7709232405557745,-0.0382773707239134,0.29945227613886694,-0.4870741429510598,0.2994827054709307,0.5328809091943171,-0.33569334355514785,0.18814362170079596,0.5567440188471949,-0.085420633537104,-0.15146728045246632,-0.3491301288545896,0.11737070209509473,-0.6182979810497519,-1.0310548744002892,0.43012897716329374,0.3472155047551245,-0.7728361213138305,-0.5578172530919229,-0.242155982680086,0.22570343359246473,-0.1354526148637666,-0.047395279963076284,0.3981863005997376,0.28633471620354195,0.9083208614210284,-0.0916602825835814,0.7149146485285663,0.2567657336783345,-0.4532823483277462,5.0
4.127692301955313,-4.055494279060831,-1.173463289914693,-5.326955466095048,-0.8022167367899342,-1.0568478401758357,-0.07005281818189509,-2.234728649781301,0.5141940025185957,-0.13480348820267243,0.010401794565667732,-0.18009957511816163,-1.5801621911147037,-1.5990902083409824,0.48682073651171776,-1.2497838309708698,-1.0445158585240744,-0.12177935301974552,-0.911020654211435,0.23309938124456497,0.36849063921990033,-0.7466321438320324,-0.06719093664989287,0.04852429896280695,-0.31597863881973093,0.038441690210455466,0.9124242884477064,1.6223372885717948,-0.0656956551755862,-0.1477071950235658,0.11822117433882384,0.49229147822085334,-0.3207719695433487,-0.9016696823793557,0.12628112608412936,0.5181272505382244,-0.5891780498259208,-0.22282474027061547,-0.3417576877679572,0.5299459259499638,-0.14212505504183992,0.08256987885133973,0.20675365961545908,0.20897326211864614,0.4563639455423116,-0.6227077664326818,-0.2976728930245316,-0.20683344502997367,-0.568058083566288,0.6403704186733323,0.4231000950170073,-0.4208296566452312,0.03660332939652218,0.07451082675474967,-0.4846940105462417,0.07962775840861427,0.1654909980638259,-0.29007825894069383,-0.1559639816519505,-0.09359172060885657,-0.2784306284662617,0.2410120083230251,0.12403900237027803,0.5897633553109299,0.2727668296528983,-0.17591148496765013,0.19094074310288336,-0.15560604686050922,0.11429163547565988,-0.2772394558653891,0.5682401434934786,-0.2508703110335548,4.0
0.12782528336228094,-0.44104432115301784,-1.9907041908972027,-0.23632715405823304,-2.0119552130977,0.18042386995401938,0.7958098898258451,1.1086261691400554,1.0197685749274634,2.4811922478937305,-2.1895424089470694,-1.0336222281244833,-1.6916138674429835,-1.2721443428158186,-0.5151691173327339,0.03936936424657254,0.3489270295524223,1.7212130587504666,-1.436106358754195,0.8474886835008474,-0.8284399654003916,0.712483992319783,1.2110541095291427,-0.7931644244101272,0.6673797501388955,0.9295625970320462,-0.2875744384485734,0.16512004281271184,1.5623973939249405,-0.1899830569284287,-0.6756106109926024,-0.10589804413534333,-0.7778135169258651,-0.6588702476064371,0.8614446681861241,0.45105017483223614,-0.3626635047618112,0.4685391750613526,0.675809284153573,2.234955639493273,0.3350917632836809,0.35883104921153014,-0.3388631831102013,-0.025293791441792602,-0.4445213821901833,0.01897608787526655,0.31542468637704,-0.2184242027359013,0.17967634706278435,-0.7476444525641881,0.09146332550225064,0.05772148199705567,0.4489474295741381,-0.7373494526352409,-0.13086150170053923,0.717379697752401,0.733375243638786,-0.23595523050682365,-0.2997840969012739,-0.5329986229824507,-0.12773836862559756,0.9320697982190758,-0.054544857683095964,-0.7357326075608756,-0.1082934573816192,-0.27922454954630255,1.2338693660294813,-0.38965157183268123,-0.11033408282878972,0.178613260945929,0.39388030411483965,-0.3653678379347357,2.0
-2.7338470352977295,0.008504499642004937,-4.206581878999749,1.1104932394800435,-2.123839503032839,1.3304723797752231,-0.67954359347357,0.853469179274257,2.899930461154544,1.0988595420616836,-1.1287411057662937,0.5074640443109716,-1.5134596784083991,0.04163175301197656,-0.0601010923103905,1.3526651888339591,-1.1210462472456189,2.8160141690405522,2.2522889451649473,1.6023804745397014,0.08369666107416916,0.4655074156132153,0.2664714891383189,1.4565600008417998,-0.12252765052498883,1.0965714111267886,-1.0647663540868584,0.33374488084326576,2.412656855638615,0.913176042738575,1.0494022310172813,1.0871208990329755,1.2629524693359961,-0.45705744187956315,-0.8810328581970739,0.9652258567291161,0.39885677385379953,-1.3970561783807338,0.30072567238064146,-0.13677498849923336,0.2919470025000339,0.1094199733997874,-0.2901450523984083,-0.4817042819753225,-0.15052561577305,0.23027774891860717,-0.6419118120386661,0.08060189192700788,0.25461484201233864,-0.1290349499197735,-0.5637457233623819,-1.48880878445692,-0.07344703098935572,-0.4605218449104258,0.4602550799066832,0.7126344440010367,-0.33527143181304586,0.12252334285325063,-1.5837027210687826,0.46276446335847915,-0.008522066423471657,1.281635649261699,-0.42610911296734444,-0.8827262359784634,0.012691823054560843,0.09538033856972501,-0.4311209940442405,0.36658778211673143,-0.3786820507856483,0.3329239215733358,0.2838233002987692,-0.43242013747479574,4.0
8.052881684461555,-3.909163183373341,-4.398748295402377,-1.0846808643389685,-1.271229817769362,-0.44825727276326927,-1.5742758385224782,-1.2956043491336118,1.514614588964231,2.526415735130793,-2.0368236229826904,1.5358416215873636,1.186661426355703,0.8872452174499134,1.1727697780678137,-0.061473746375177114,0.45378965157601403,-0.8113707596485887,1.6574695344504058,0.5772154288159469,0.0710965136263483,0.25953942234189326,-0.6399272205266444,-0.12022683209233628,-0.9502975671532085,1.2078968063897022,-0.32048413866228714,0.3638461618654709,1.0356127751178739,-1.947321608950909,-0.5472638440454113,1.2696290067725982,0.1813191805711181,0.6135217713105089,0.04750422291801745,1.4966869707078838,-0.20160549557808863,0.49887068977510435,-0.9890586580496146,-1.089741364066082,0.9004570989938498,0.46998886395552125,-0.18079665319087843,0.09420882227442791,-0.669890290147668,1.3780777083041114,-0.1068427435559075,-0.49384221127804406,0.05421847281017567,0.2779346493075651,1.2310316528699838,-0.5222704829164366,1.1715537058137337,-0.4401440982182138,0.26975320647384626,0.21018125709995228,0.0754848338817397,0.32328439691973165,-0.4525903752509757,-0.1862903364223612,-0.19372906058246092,-0.37062029427705084,-0.716523155109022,0.3079908186036784,-0.521815834576753,0.3533021848869443,0.39372955335968535,0.07047155423608123,-0.06387629719577549,-0.009939246645116522,1.1083438500513287,-0.005059972993970206,0.0
5.4980944536112135,1.0079311468033794,1.270461331642706,5.341658496744052,-3.580230296148742,-1.009721893716267,1.0090504252611308,-0.5754747539206485,0.9868643366181142,-0.835728476331275,-0.5285172165038255,-0.5363648139168032,0.6365884015851879,2.006853102240398,-1.920174285485799,-0.6206885372956324,0.1820359636604498,0.019570416274186236,0.49267145113467375,0.33646224610726105,0.89822302230503,-1.2782304466600531,1.1515895598429802,0.11658275355763144,0.49728259328149726,0.502016126910712,1.7096672296394098,0.6627648414756961,0.07718516507859084,-1.039711926438926,-0.08378242561977617,-0.10391184669877308,0.3576145334412599,0.10173587974390721,0.7060222993997719,0.6611284109529154,-0.6560128372099217,1.2290240805240773,-0.8293498713924736,-0.19055535397368223,0.30208071149986954,-0.2562699173248357,-0.1985205804530853,-0.4913107368379474,0.5119243931850046,-0.3663803876630898,-0.8957357997773627,0.08574872130923548,0.20567461487784286,0.6494450070678237,0.518640341118203,-0.3263520376287322,0.7687197399528547,-0.35092497197842526,-0.6214409278503072,-0.20082422992356236,0.6925957363429611,-0.6911631692165916,-0.8043517483807969,0.27085117055387736,0.5698645834271809,0.02010454656681964,0.3883631013568234,0.0683477078618944,0.2643728821940041,0.21459851878855898,0.3201017146659737,-0.5061603964449166,-0.25095381345806766,-0.10812887081805703,-0.37188575818338804,-0.8383829421011774,5.0
4.707615476897901,-1.5586550977632088,-1.1751136997268496,3.8373520113387847,2.632775258068596,-0.870690167144876,1.6430931012197727,-1.0393118984506622,0.5035522790943912,1.1712172388893436,-1.0921566025935627,-3.3644401252082337,-1.750422334151319,0.6100013787912091,-0.20935198743644146,0.6724646027948825,0.7629016739165049,-0.5268025745630891,-0.14879547575126478,0.5882872397845971,0.9281768467642418,-0.19434727927663628,1.444120547381648,-0.17922401283705286,0.6065986222948676,-0.7612369575941036,0.39024854638472023,-0.8035406669063219,-0.5172237550182489,0.12781764272076748,-0.0015332832642664651,0.9996549769379636,0.15388242961156673,0.12471643826105255,0.34436686265351635,0.15894857850741825,0.17142404997691627,0.1786453829361786,0.8164251206304376,0.17896439525982852,-0.31306929109674614,-0.0719853154575703,0.179457597988296,-0.38810456235657326,0.7940923162413036,0.48698980155651916,-0.5526364157096199,-0.3103209239039347,0.1976680224986992,-0.11845251167291,-0.5720278801596936,-0.05467081615658698,-0.5769323456189687,-0.07815584802769494,0.1903915006327506,-0.10662618508665551,-0.25652290011899925,-0.6369900988429856,-0.19030441937496667,0.34372085918663897,0.2746125036432631,-0.08599640863062327,0.2688353328953216,-0.4737942502115747,-0.3143453466913242,-0.06669353069535898,0.24338305595632398,-0.1576135848002853,0.24449498453165408,-0.37663909156133185,-0.3542129266563062,-0.20318700698212538,5.0
5.713085392328611,1.6451302889716604,-4.678162535831563,1.3271295413638917,1.994895980405589,0.7402691162549785,-0.500200128053471,-0.5293135234447826,0.4653761410356805,-0.13035991771405395,1.229220009296754,-1.2036568801359862,-1.5633309693727613,0.42832692498201175,1.1929728783037779,-0.029904466099284113,0.15950273168726814,0.6885661392963395,-0.975677747073306,0.6111314268370951,0.5063340670459591,0.29127966270186156,-0.8505470270520386,-0.6392944303161685,0.16080557579573443,-0.29092147894171705,-0.036244731280524856,-0.35766527139972665,-0.6499944446440888,0.39012852230897915,-0.6301971641267111,-0.7042069881534645,0.47533847465807816,-0.796269219432612,0.26362704690154576,0.09531739113567088,-0.3409737369112986,-0.6365649650136038,-0.6319788700510366,-0.8981236544486795,1.3337686221932277,0.3135445103334622,-0.15863621953941032,0.28676046144754147,-0.25764615413930164,0.2908245457383566,0.1183142392675874,0.016205314992260987,0.1744659127131825,-0.23035916421393365,-0.05961497478714794,0.8496131291451435,-0.6088945191285549,-0.1021380798675222,0.19730909881316405,-0.32007581365602805,0.09994324455195364,0.3115123186069675,0.16130257755350633,0.1324437558254215,0.1291440645565924,0.11876841286603514,0.23405415709940267,-0.23501112569642446,0.11421060815885116,0.019883161306297144,0.22435089568250643,-0.27248225419074035,0.4332673576706589,-0.2681695613906327,0.12062413864658346,-0.07328752208331017,3.0
-1.056427013250233,-0.36267798857837297,1.0932113183665406,1.7047051143094214,-4.789612303163766,0.004589848317174539,3.4630063038840952,-0.7262217578545804,-0.6362706629702305,0.2701617987450515,-0.5311618618161276,0.8238593327121192,-1.6394794175381715,1.779101166011654,2.2211796663600967,0.20349896324666297,-2.5488524300201103,1.586424944724057,-0.8356484035773107,-0.22706616100072108,0.5762847595003877,1.222279101139593,-0.46237505234833776,1.70207801007783,-0.2778781488998626,-1.069844897806331,-1.638969900482454,-0.7273611308925925,-0.2627904314221285,-0.013290260418418307,-0.30410065235116546,0.5304302472470516,-0.2672008954525441,-0.034491344424820686,-0.5673461892029706,-0.40040320176131966,0.8318852005793718,1.141023931551972,-0.5996848987613729,-0.08194219052443205,0.4138861288866677,0.4643483974221845,0.5332507695157124,0.23484075189771347,-0.19333383547457256,0.2527526621787131,0.34729955376063915,-0.4476585149220225,0.3491439003986854,0.377408177557485,-0.7981467663397672,-0.0525072774586822,0.19419109756138042,-0.30893663678533745,0.029880751980790946,-0.21672881426280036,-0.5813813259353877,-0.116324762517208,-0.03462225645816827,0.0437353786783292,0.15326492592154436,0.08857059069039441,-0.6812246020660393,0.023527002594967306,0.7384153204065927,0.27320755442528083,-0.10977505627284509,0.3323709984338943,0.11331187539866004,-0.24630986186514908,0.24377143721584,-0.7596488562271918,3.0
0.3507479733880605,-2.280760784852743,-3.8987278811854162,-4.643611598627626,-0.19989542189419732,0.9259908320217771,-0.6327726586845629,-0.44855279750568233,1.2453847068029458,0.6422685990781256,-2.172456170382599,0.04347873565561426,-0.11855341357311006,-1.3369652567654144,0.3468865596272155,0.9772548862036986,-0.2704780740528432,-0.5190575857194405,-0.7614533958899817,-0.15363524096269163,1.1807031897774691,0.27950354161719054,0.6998126416809256,-1.5291213624197568,0.09118579792067669,1.6953174520959198,-0.4087507815978832,0.5676304780735775,-0.1447218913644846,-0.014620553780882329,0.018765924459139497,0.15916795782538048,-0.20342333494342954,-0.1851011890771693,-0.3264607995692586,-0.5259089718022598,-0.6096122024033258,-0.9854395664057679,0.7607867878779458,-0.08192572778326192,0.7747647204379344,-0.22571326934816244,-0.04390592217528433,0.39332267772427204,-0.11736046997930802,-0.06088607323502955,0.26217832735958796,0.33047564256712114,-0.09172182533957918,1.1744709498592119,-0.35052358023993124,0.5429629538509884,-0.4964168376911632,-0.17819186705467416,-0.39399617393113545,0.4164600875219373,0.6672680625522756,-0.5225298334755712,0.2556026981028123,0.05140701295008956,-0.142883523821345,0.4050504141688679,-0.47461669251438854,0.11278043846813876,0.4794861028057538,-0.2462964970278274,0.3034972796623768,0.22767334127692973,0.18216353893245196,0.08686589300856715,0.394020621679373,-0.3453831598005425,3.0
