feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,target
0.8917,95.3915,18.1581,40.1571,48.4688,47.7797,26.8883,0.2153,0.9446,113.0821,29.1361,0.2712,45.0027,165.7294,51.0182,36.7169,0.3004,16.7627,30.5376,117.0178,9.1104,27.3329,0.0103,14.1055,136.4287,8.1531,78.8909,44.6581,141.0491,639.6513,24.1396,83.2023,24.7043,44.7301,120.9291,28.3669,16.6787,262.7699,119.0646,264.2852,217.6833,283.7395,373.7479,47.2443,50.1063,13.5352,61.9393,89.5153,228.8321,6.2819,100.9857,174.5159,7.2096,205.7571,309.926,5.4962,65.1411,17.2225,140.0603,276.2843,24.63,31.1614,162.4789,26.2562,173.6303,112.2394,59.4001,330.3217,36.3152,188.5153,32.5034,0.5748,159.3692,49.8111,192.2888,355.6314,54.097,0.156,2.6725,170.6274,7.9658,77.0406,197.2694,43.7158,276.2849,8.9617,6.0791,39.9053,343.7416,241.3685,21.6641,101.5397,106.9303,71.9078,177.588,41.73,5.702,55.5369,1.4999,123.3189,1.0
2.2952,42.9752,51.4333,80.4026,18.2041,54.9324,13.4141,1.879,16.0369,88.1477,79.9307,1.7913,28.8168,164.6072,105.2475,1.9082,13.3789,135.2243,133.7645,128.6698,18.7111,26.7915,81.3628,6.945,18.3938,32.958,37.2184,50.9613,166.6306,739.3742,37.8221,88.8554,18.6684,88.7252,150.9881,4.371,20.6176,141.3,101.5965,219.8825,216.827,191.47,207.9783,46.0628,38.738,7.5472,48.3682,117.9494,359.1062,43.9718,67.7105,137.9511,8.1812,354.7166,192.0436,16.2987,10.0481,130.6878,120.79,203.2569,6.0483,62.0293,145.07,38.9828,172.4181,90.6664,152.3357,344.0021,87.1845,177.647,191.5871,35.9518,178.1378,197.0536,174.0095,153.2429,63.974,0.7153,0.6212,141.263,31.5704,24.6735,178.2772,80.2719,211.3233,105.858,46.1949,82.8657,250.0798,217.8347,25.4445,70.9619,166.4546,127.8153,69.4436,151.9038,6.8624,74.0687,0.0384,162.1682,5.0
17.5171,115.0611,85.6851,220.121,91.6013,49.8931,28.268,3.3731,57.6901,66.6857,42.5861,17.2462,31.2924,171.7425,71.934,9.2484,6.3274,113.1566,146.982,84.464,21.195,2.1686,9.1214,18.1199,69.5218,31.4341,96.1686,45.5156,168.5592,495.1028,71.0906,80.8976,13.4372,68.6791,296.5282,10.7257,25.7493,130.0846,79.1564,422.35,386.3647,374.9956,290.9969,9.9033,64.3805,97.4993,51.6495,178.4255,198.873,37.7032,110.8672,198.467,154.0286,494.6473,208.2108,126.3856,9.6155,43.6632,146.9051,386.4843,27.5413,41.1296,121.9456,23.177,75.9765,195.5791,125.1688,315.3765,82.3423,247.2318,119.4386,19.0616,289.691,330.9141,105.4115,228.179,112.256,1.4095,7.7772,192.1935,15.8948,32.4951,275.8609,108.4402,104.0501,47.004,68.6749,159.003,181.0494,300.5292,42.3406,119.7543,144.5022,48.6885,152.9291,102.9012,15.9109,176.1303,4.332,148.1848,1.0
12.8998,56.7638,48.8277,183.437,26.8231,54.647,26.5107,1.6466,42.2864,82.8935,65.6304,3.3116,36.684,118.9896,26.8134,4.3749,6.3163,67.3774,65.1656,91.5668,13.6312,4.3157,2.489,3.3642,41.4329,15.1965,28.4532,42.0657,128.4663,630.7052,85.8426,114.4949,24.195,39.8479,114.7021,1.6751,20.8729,156.9208,97.198,266.573,154.7008,133.6014,279.5605,34.2889,24.3828,37.5738,35.8837,84.2367,220.6643,20.4028,63.6911,76.7991,24.842,207.484,156.4368,24.3663,5.8674,33.2078,76.1454,151.2565,14.182,76.2647,166.0112,37.0968,108.9534,85.8819,74.2025,220.4779,37.3951,166.0914,105.6162,14.4887,155.0528,102.9438,101.6295,144.4087,64.3766,1.528,12.1648,137.1756,46.6542,20.8818,142.0876,52.6126,260.1973,18.6123,66.8646,66.062,277.6637,223.3099,30.7999,59.1934,115.2829,86.5851,97.6474,95.117,1.1147,62.4264,0.2473,150.8462,2.0
1.8946,100.302,60.5121,200.4247,68.6501,64.4513,3.4652,0.6155,17.2205,112.4981,19.6289,1.8474,56.2127,191.2731,23.7986,6.8881,1.2296,22.7785,26.5764,125.5888,5.7365,3.118,0.501,12.3421,4.9697,27.6483,94.0194,81.8034,75.6203,959.3357,29.5084,108.6147,33.4396,47.9593,282.114,22.9471,42.5313,247.236,117.4766,527.3349,278.539,296.6187,542.4243,14.4661,77.6284,14.2561,87.4859,221.5949,309.1445,30.657,138.9989,187.2395,11.5237,354.5125,214.4595,26.5211,32.2769,14.1599,167.8371,366.9402,4.3848,1.2422,151.1865,18.3424,77.4368,173.5531,66.9105,360.68,75.9514,278.9095,33.9047,8.251,283.4061,143.913,137.399,157.0589,96.0264,1.22,0.2562,184.5427,19.4302,40.9829,318.3982,159.0427,299.117,24.6927,92.3471,228.0041,536.5854,334.5711,52.5261,126.0693,178.9155,94.6608,203.5364,39.6913,151.4389,108.7085,0.0588,131.7966,5.0
11.2639,35.326,152.9855,306.4817,51.7077,57.4214,7.1128,987.2813,77.8241,47.7262,38.3824,12.5705,67.9545,108.6176,35.6487,0.7339,154.6461,124.7075,137.1578,105.3336,17.6957,2.1799,3.8029,79.7322,13.2897,126.2435,23.2454,23.8356,287.3087,631.1993,57.2368,81.9438,7.1079,131.9598,162.7016,14.5352,136.273,55.2674,65.6065,287.1881,225.8517,195.177,138.9929,11.7066,36.8656,40.394,40.5686,110.6255,581.99,27.8746,83.2682,131.4697,284.0266,301.3382,115.5713,690.3286,32.4422,15.8276,86.971,208.0904,21.9487,14.1199,92.8582,24.8815,63.2164,67.9072,65.4338,217.7576,27.9008,218.0202,143.0651,23.2244,168.8302,328.2538,148.7764,87.4264,79.7793,2.217,0.2299,123.277,14.0696,8.9501,179.115,120.7748,36.9393,62.8489,34.8937,112.6266,205.0217,239.9167,14.5239,48.4407,123.6761,305.6702,44.2766,25.6218,3.492,103.3684,0.7497,548.5354,0.0
2.5511,94.5297,15.3689,161.0364,185.2873,51.023,2.2471,1.4497,29.25,179.4131,50.9294,5.1431,46.7298,162.3792,57.0326,33.4673,0.3728,23.6552,47.9482,126.6237,4.2723,4.835,0.1519,32.8853,5.885,23.9606,70.7237,71.2626,100.4988,730.3722,16.8888,110.2523,24.3145,125.2502,250.6234,2.8446,24.7545,208.9904,94.9204,289.6787,227.2526,282.9264,349.052,40.4684,72.7389,6.5558,84.0423,169.0521,275.3719,13.2338,99.865,121.6329,37.2912,258.9498,250.8495,86.819,111.4399,35.7691,133.2058,213.4804,3.7676,45.3297,191.3948,139.4929,85.1473,74.4157,110.8554,206.7202,144.839,162.6919,45.4825,84.5523,224.818,156.0242,135.1353,159.2758,62.7558,2.0117,2.7076,187.86,40.5725,24.5853,210.2479,101.3345,164.2857,20.241,44.4177,131.4026,249.2913,266.3848,20.3863,97.3028,212.239,84.6021,165.8172,18.0493,0.4142,77.4377,1.1134,112.3482,5.0
6.3433,81.0656,48.071,176.2321,212.6959,59.8082,15.3076,0.8556,13.0368,91.3677,24.0536,0.4008,32.625,144.1658,61.9637,12.367,0.541,60.3355,126.7108,118.0081,10.4265,27.8326,0.2057,13.4958,8.0179,53.3251,52.3061,50.9394,144.8482,678.5624,32.2467,96.812,22.5224,72.4362,217.2524,5.9263,81.9887,231.2374,100.9789,445.7253,319.9333,284.3445,370.7964,110.8538,27.6792,15.4069,50.9318,135.4038,249.9404,24.1469,102.5169,163.8742,49.4384,491.1958,278.6335,179.7821,44.7991,68.2295,188.2015,352.8521,18.1971,27.5549,185.1192,7.1048,74.1852,102.0075,124.0532,414.7158,95.2436,220.8637,134.3145,16.0928,309.639,274.9501,412.5185,231.8015,66.8492,0.3283,20.8691,195.5667,37.0384,75.4052,211.4758,173.827,64.6642,26.7416,99.5696,205.6018,350.8833,471.8655,57.4027,90.4299,168.5679,140.8033,272.3009,93.2456,7.8266,141.0093,2.792,204.9653,5.0
187.7451,50.6972,37.0057,61.8116,34.343,48.548,2.1188,0.0428,9.1055,89.0805,105.3128,6.6034,98.0883,138.0411,64.5648,37.6534,0.3775,33.7927,56.8042,132.6965,5.5873,44.2885,0.0115,23.9918,71.4358,12.2836,73.122,23.4326,82.2996,1108.655,36.0656,103.8255,26.1889,47.5498,149.6631,0.9883,12.2099,92.4488,77.0842,249.9318,360.8899,173.4474,107.514,42.1479,17.5883,2.8031,49.4644,107.8663,196.1554,11.1604,92.5133,120.663,5.2284,317.0178,141.2369,15.5737,1.5952,45.6434,236.1036,172.1017,16.8729,8.8773,123.3781,53.5638,116.231,43.1993,256.3444,202.7955,34.3482,190.4811,56.5589,67.7736,216.631,65.2454,149.7565,159.8789,69.4675,0.6227,1.8834,75.6723,60.3641,59.5858,156.8846,79.6009,232.9358,9.5477,18.7452,108.1947,152.814,264.5888,29.4428,78.5853,140.5509,113.2616,74.3394,223.254,0.1396,77.0917,3.3461,132.9912,5.0
11.2044,38.7701,189.1931,132.7702,45.674,53.0761,15.8943,319.0421,72.3637,44.2409,47.4429,30.3888,58.6182,88.049,26.4683,2.3889,237.967,246.9812,173.2021,104.7342,47.5039,9.1773,0.6232,42.7404,34.6931,53.2956,19.1437,28.0025,230.4747,329.5269,64.0259,89.5128,8.6588,93.555,92.7962,17.2262,86.474,68.869,40.7828,183.6878,159.2423,127.0481,119.6024,49.9785,37.7054,67.4654,54.229,69.6914,143.8906,60.614,68.2198,102.3305,104.8211,157.1904,97.0765,307.745,18.7465,77.7588,51.871,132.4001,6.921,7.5818,80.6033,31.504,69.7196,88.7168,46.3167,138.4476,34.8328,191.1518,167.2501,19.0322,95.4875,297.7132,82.1983,106.2476,65.6325,3.9871,2.439,117.8575,13.2463,10.1278,169.8145,56.1064,93.1751,67.9602,124.6126,48.6598,144.8487,156.1032,44.3187,46.8891,76.7238,224.009,33.3608,44.379,1.3172,96.8093,0.4568,197.8825,2.0
17.9562,57.4777,83.5745,108.3694,38.9153,49.6574,32.4584,7.219,25.9533,106.4322,42.6074,5.7859,40.8758,186.5915,79.4989,26.6559,41.1339,58.3132,120.7562,145.4137,13.0488,4.9472,6.8901,10.8674,23.6486,25.7971,51.4183,35.6424,177.4719,585.473,71.4086,89.4365,27.2111,38.1562,165.3049,17.0517,17.8533,149.2464,77.747,307.0759,258.0269,210.6776,294.4071,140.534,68.5905,21.7175,49.2766,128.3832,225.2288,26.7352,86.5116,142.3,79.0843,304.7304,240.0869,42.1896,8.5467,48.7731,101.3828,233.959,29.9518,62.1598,164.6058,42.1736,122.3994,94.1707,79.8369,298.641,89.3634,222.4033,119.0762,30.7115,223.3363,122.4147,123.1894,166.0026,88.9454,2.012,13.4416,137.3039,18.0908,22.7227,247.1503,112.2403,152.8876,30.6479,48.5925,115.7154,275.9322,275.2897,48.6874,79.0527,170.8453,85.6197,99.7061,81.6658,3.8934,117.4329,0.2335,155.8813,3.0
774.0375,70.511,19.0927,173.6806,52.0616,74.507,3.111,0.0137,1.711,93.2225,12.1934,357.0433,40.6791,117.5416,35.678,5.0182,0.1989,33.5219,48.8802,47.2416,46.6959,42.8846,0.1027,3.9499,3.5359,22.4691,53.9777,42.8773,60.5276,706.9687,14.763,87.7879,21.8874,40.1325,136.3022,5.2645,24.0378,89.903,111.3443,374.1019,219.301,164.4689,211.2986,45.5648,37.6701,4.1855,51.6972,110.6134,299.5458,14.7433,68.5456,89.2559,6.7923,307.0883,129.5231,15.6745,5.2408,34.5344,144.3506,167.4127,6.6121,0.3547,167.7585,63.298,22.9719,23.9485,76.4752,279.0416,23.1985,164.6124,66.4511,5.155,122.4565,65.694,216.3299,67.1901,56.2564,95.1596,1.0124,201.0924,86.0861,23.0974,110.0044,127.7703,125.8101,25.804,26.7801,184.9863,209.5318,286.0158,16.4445,99.3709,161.4635,61.7079,95.0496,8.7305,1.4517,70.9653,6.456,124.8484,5.0
5.9286,60.2895,162.8644,75.1154,55.2281,58.9567,21.1755,12.4022,19.7703,68.3238,25.4946,28.2846,26.5237,159.7811,65.5121,5.331,15.9788,78.4683,176.7592,127.4553,27.6028,63.9729,1.4628,8.9259,31.6148,28.3058,46.97,38.339,343.7106,572.9214,77.7533,83.4252,17.1388,74.0104,186.5221,5.6832,21.776,103.6576,82.5371,453.1897,373.6103,263.3585,204.992,90.4356,52.1991,37.2789,51.6618,144.228,225.3196,66.6814,122.8029,135.9692,72.4138,484.3778,145.2996,65.2611,32.7663,80.389,135.8331,336.99,63.5292,8.2835,119.3235,11.2784,87.2138,89.2531,78.3464,369.4267,27.1569,240.1512,169.9378,5.9278,291.0931,139.7621,162.3385,129.5907,75.6271,2.8922,126.9115,211.6838,38.465,27.006,265.0966,149.1689,78.1213,30.9879,24.8552,159.7858,211.0659,417.597,18.8591,93.3574,103.7987,79.6774,105.9081,22.5057,9.7346,120.6129,0.2271,111.0932,4.0
6.1263,90.4583,97.5686,134.979,62.1244,56.4706,6.0561,1.9227,23.8332,126.4043,20.4684,11.1199,37.0006,211.057,69.2645,31.6165,1.4828,55.627,317.7774,99.8083,37.0041,79.6602,2.1257,6.0159,39.5274,59.1377,72.5905,73.735,209.1156,838.4144,89.6609,92.209,18.0637,87.6795,321.4315,8.7541,31.1222,111.8762,129.8479,781.5386,661.311,806.8568,220.0286,61.4789,56.4289,25.4934,69.6721,227.6326,243.107,71.476,135.0741,231.08,9.2565,891.5471,270.8716,10.6719,21.6743,110.8592,341.212,788.0708,17.4671,18.0412,149.7559,30.2309,39.7315,154.2606,46.6493,720.2533,143.2383,266.6146,137.1405,4.2721,511.2946,234.402,137.7171,242.786,87.3332,2.0621,30.2803,317.3651,46.0225,156.2063,334.0593,122.1345,155.1984,38.4511,54.5891,196.1993,213.2766,379.7706,27.2872,188.8269,105.7063,110.1014,182.7362,73.2355,8.5217,141.5226,2.6924,205.5803,3.0
144.9215,50.662,52.6469,198.7281,44.2361,59.6114,59.9222,8.0746,23.9481,74.5361,76.6294,8.7728,44.8897,130.2285,51.9956,5.1824,0.9567,77.586,80.4284,109.851,15.5284,3.774,2.5527,7.9063,20.5077,28.7234,45.4753,32.6246,133.7862,523.4129,76.2799,111.0826,15.5892,44.4412,117.7588,14.3989,25.1452,156.8055,85.6118,304.4721,242.2633,160.795,271.0145,81.7819,50.1717,17.9715,37.0193,83.145,193.4127,29.1134,64.7738,102.2027,69.2506,265.144,157.0568,51.0994,2.9209,56.1297,85.8391,219.283,59.9424,94.1585,140.0609,47.8127,229.1173,89.9985,127.3517,261.3003,82.1976,169.9909,142.0763,43.6636,170.7642,159.8314,103.765,169.9261,95.4137,4.2054,6.3771,110.847,19.6603,27.8248,190.9043,76.5827,174.6667,23.874,165.9675,72.6738,223.1617,297.9989,48.0722,63.3081,112.6882,93.3532,72.8829,126.042,1.4353,72.2883,0.6838,149.1743,2.0
6.0633,56.2239,3.5029,33.2832,242.7582,49.0551,4.3884,0.0063,0.1142,134.5176,55.307,0.0182,110.1976,165.3283,58.4442,29.0429,0.0229,4.869,21.384,48.1606,0.7177,0.0465,0.0236,17.3838,4.408,8.073,34.4823,29.7136,28.3721,636.5432,11.0256,42.7756,5.1485,94.0059,141.5731,0.3439,7.4046,81.9598,196.372,411.0356,307.0068,242.79,338.5174,18.6251,17.156,0.3339,21.0251,154.9733,448.7915,11.3519,116.4444,120.2696,0.0178,233.9707,229.3855,0.1226,6.6213,2.1313,341.2743,255.3223,93.6926,59.9683,213.3187,126.6151,19.1271,25.3103,179.8706,193.3743,25.7191,156.5382,10.3559,89.9293,234.6556,87.4724,196.5019,125.3687,63.9534,0.057,2.3793,215.2144,210.8483,74.7199,175.5436,118.6371,54.8322,22.1941,5.6952,229.4657,305.6033,502.7776,1.1094,108.6169,104.2531,116.4773,175.812,13.1604,0.0,75.7464,9.1757,129.531,4.0
9.4324,54.8653,74.2287,88.7575,33.9002,48.6617,31.7487,6.5919,25.3483,72.7685,56.2871,3.406,50.0002,166.7901,60.7384,2.7963,2.7071,111.9373,160.0219,144.1208,16.5358,5.6868,2.0845,15.3023,21.2924,31.3903,51.5082,39.5988,153.5728,492.0113,71.6244,95.56,18.8624,63.4923,176.0911,102.8693,21.508,100.3558,80.012,378.9813,261.6083,338.9384,182.2453,53.0971,56.0045,63.5486,54.2531,102.3941,178.2158,41.2682,99.8852,196.6349,131.4294,353.1284,177.9164,43.8916,14.4383,63.4677,125.4314,365.5517,17.9588,34.5232,129.5764,30.972,122.4995,127.8171,156.1465,353.5036,56.1947,211.5952,161.4409,29.7845,208.5486,289.2632,148.4827,205.7291,110.4766,0.9038,7.9459,112.2413,16.9709,53.7575,198.9176,99.7566,173.2602,26.7772,40.7801,112.2175,179.3899,259.5362,55.364,79.5278,85.4702,49.2957,79.8021,106.9431,9.0894,134.0663,0.751,126.2342,2.0
6.3079,142.9277,62.2007,104.4987,156.5582,47.4031,143.9866,2.4011,43.7626,95.0484,33.4583,4.2921,30.6093,283.594,173.5913,19.1561,5.2612,46.13,188.0108,159.854,39.0245,43.745,3.1073,18.0879,14.0216,39.872,97.2791,77.47,157.0109,542.8475,101.4994,68.4449,18.5555,51.2452,372.9143,135.3401,25.8448,149.6787,99.9093,489.1078,549.1175,511.5775,385.2179,31.0189,132.4147,75.4584,30.9637,198.6421,205.2887,43.5636,193.3618,190.0008,37.3218,855.6914,635.1482,68.8929,4.0607,33.0887,270.2873,465.0855,11.808,139.3785,154.842,66.5769,121.1149,222.5808,359.1545,402.7101,98.1413,246.4294,85.3377,30.732,451.3394,156.2248,133.5133,218.2547,133.4697,1.2933,7.9008,144.0188,13.4704,109.7799,398.5113,194.7073,220.7257,26.2015,60.1688,174.4259,297.9507,470.7316,113.6057,201.0148,178.7654,102.8986,168.6428,148.8573,10.9872,186.1067,7.5892,135.1173,1.0
12.8764,60.2134,87.5589,281.8695,102.6886,45.7383,3.6324,401.9433,120.7884,87.9388,54.0409,71.097,62.2162,168.896,82.9524,1.3476,88.2309,63.795,266.9664,170.3018,14.2483,8.3842,0.5247,50.9479,16.2531,54.1733,60.4967,55.2477,433.0972,946.0852,42.9423,86.8196,12.8065,102.7889,222.1221,82.6505,134.8373,96.6068,73.5727,361.2579,291.1536,313.8406,202.6089,27.3453,61.5547,109.2584,65.7117,171.5329,879.3314,22.6168,106.7918,219.684,388.8552,462.5575,160.8147,226.1606,119.4975,12.8423,108.6484,339.4822,15.0671,16.1205,94.0353,19.8203,144.2337,131.3635,162.4681,292.6879,87.9649,233.2361,79.1328,49.0897,227.0488,258.4572,120.2913,144.563,158.3468,10.1859,3.0246,154.5443,20.6654,13.1899,278.3305,151.5945,114.0048,20.8025,57.6109,162.8754,427.8675,324.667,73.3085,77.7151,205.8727,267.0594,65.6378,211.169,1.608,114.8836,1.9865,403.1465,0.0
0.2284,120.1114,31.6535,98.0581,31.6483,46.0873,156.7601,0.0391,6.0345,88.8616,64.2026,0.3621,52.3062,159.0135,62.7546,27.5459,0.7438,46.2062,47.8273,115.3405,3.31,24.0286,0.3107,42.3394,6.5538,21.7577,73.4597,38.0977,185.3153,727.4353,35.0992,45.4172,13.8382,143.9214,221.1231,49.78,23.065,103.9088,49.9035,362.021,229.7165,327.9983,260.7547,29.1262,44.3823,28.5035,54.0442,136.0981,249.6029,17.4112,116.9824,170.0963,1.9338,326.1846,293.2467,2.9715,0.7979,15.8463,136.9753,289.8283,1.611,83.5224,146.1306,37.4417,75.7422,159.688,80.272,256.3085,49.4563,197.1761,45.4248,3.352,180.8007,92.2734,78.8798,238.9521,82.1306,0.2759,0.6209,175.3754,15.9253,24.0793,237.0006,81.515,329.7751,75.0167,10.4679,84.436,244.0657,186.8282,31.8103,118.9806,150.5265,86.2656,187.7976,82.3945,4.5257,100.5587,0.2733,140.8306,2.0
1.9284,74.8922,67.3461,62.3711,28.3496,61.5227,11.9495,0.0347,2.1357,45.4055,24.4585,6.7812,26.9229,191.2647,60.0633,29.2542,0.9711,75.1713,394.9746,152.3616,10.897,118.6149,0.2691,12.1808,13.242,16.3257,60.5066,2.0355,227.4359,499.005,61.8849,121.1948,18.2883,38.455,173.6026,1.6875,27.0071,172.0459,53.2798,299.8724,308.1896,289.9576,249.1968,37.4038,40.8579,5.7919,52.4984,165.255,128.6699,45.9294,111.5197,165.2115,3.2355,443.6195,232.065,12.5806,78.7661,141.1172,169.7908,331.9182,13.9465,1.4826,161.6597,8.712,112.7991,127.3299,66.2774,276.6387,58.1625,250.0581,113.8264,1.1401,205.0306,82.059,144.2233,222.2605,83.1924,4.7241,3.295,147.5638,44.9964,62.3924,338.7769,75.6026,195.2126,59.0986,13.297,87.407,193.0681,249.527,36.4037,92.84,91.0429,107.5501,237.3342,2.718,16.6057,112.6371,0.9388,174.9981,3.0
2.0847,56.1848,1567.0924,151.7246,29.769,56.4974,10.0643,0.4205,1.552,82.9127,50.4,0.1418,29.3314,413.0731,34.2804,0.2357,0.661,154.4385,240.2789,179.5689,223.9099,18.5762,1.4564,1.5978,24.1042,20.1488,35.0362,19.1718,181.6849,553.6429,150.8612,117.3492,1.1576,39.9686,210.5151,4.9702,16.4529,75.3568,60.0387,247.4146,195.4888,262.0194,380.9898,13.9276,7.2548,4.913,17.5136,135.1895,216.8038,27.2677,112.111,153.069,96.4201,232.6977,547.2572,97.897,0.005,47.9664,103.8398,237.6794,12.277,20.0162,78.5885,16.5492,100.8268,197.7127,148.9514,172.5562,6.821,1891.6044,187.181,11.4053,145.3996,387.8393,132.8072,206.8072,108.8968,0.3327,1.1502,122.2377,17.5016,106.6284,370.2991,83.8345,5.7915,34.1783,51.035,56.2789,247.4732,259.4593,22.1743,106.2233,103.0062,54.3449,92.9568,70.797,0.0457,104.3517,0.0115,193.7394,0.0
8.5845,69.5462,51.2149,65.8421,160.5957,49.3693,9.3461,0.1631,34.1267,107.1506,67.0218,8.7078,24.3194,164.9502,99.8556,27.7886,7.2095,59.8427,96.2214,181.1987,7.6366,9.5594,3.9844,10.4486,11.1706,32.2913,39.6876,58.586,222.7659,388.8366,49.6082,55.2241,36.7287,68.2446,272.3037,17.702,26.7607,159.4512,54.0209,183.1364,263.695,348.5959,198.0863,57.5455,53.1489,65.4287,65.7242,120.4651,114.5179,28.6839,96.4089,139.7974,15.2565,363.558,193.8734,32.8495,14.8371,34.7512,87.3904,229.0602,12.1525,42.4753,133.1607,57.3792,106.6426,117.569,67.5944,218.5227,102.1799,174.1963,103.1871,25.0594,180.4731,109.0577,84.0004,197.8402,72.9321,2.2633,40.678,125.853,69.9717,57.6616,217.1223,127.1221,99.5589,71.996,29.0378,136.0903,160.8085,230.4044,47.3436,92.4716,184.5306,137.8379,145.931,100.1437,7.4663,134.478,3.0284,176.9583,3.0
9.7927,89.5866,23.5562,362.3919,17.2753,55.5966,3.8324,0.0096,1.1803,72.0145,33.3077,168.6148,32.1728,163.0185,41.6549,12.0842,0.2092,19.9826,57.9119,62.8514,34.2477,9.8523,0.7917,3.7736,3.7132,33.563,66.0701,69.4948,85.1328,709.2019,15.5455,69.4608,30.9463,66.8858,285.628,13.0865,62.6542,155.0985,136.43,715.6494,618.6156,337.8949,386.8788,23.9395,54.3457,22.6975,46.517,168.7318,199.6795,15.4268,88.8245,111.5205,1.9035,785.4983,119.291,3.5511,7.8055,19.0593,223.2873,454.4137,22.1173,12.046,212.9098,10.5706,68.4562,56.6224,69.7428,536.3869,62.681,183.4871,71.4956,1.6389,280.0912,139.964,141.1202,122.7533,67.0372,10.0713,0.2366,191.6104,20.5904,63.3762,176.2041,176.1019,115.1015,12.6019,62.3244,369.1376,294.349,548.0239,37.6022,98.4221,117.1894,120.9038,294.4004,8.7559,28.2011,82.3788,3.5135,192.571,4.0
0.3447,91.0982,45.5563,90.7938,85.102,55.055,8.0771,0.2983,8.5029,100.825,25.861,0.0805,34.3474,154.7359,91.4637,5.1085,0.1298,104.8886,391.6922,165.9697,18.1858,53.9029,0.1117,7.9713,18.6296,21.1984,27.1199,20.5605,231.5296,725.3665,43.4898,65.2304,12.1629,35.9421,219.7648,0.1562,21.8516,146.1699,137.4147,194.5385,260.8274,227.053,255.3007,87.8919,26.579,7.2114,25.4013,108.4973,351.9465,45.2851,96.5911,143.2292,13.8167,464.4112,183.9874,27.0068,27.2569,133.8019,181.0763,193.5606,12.4216,126.3771,87.5403,36.9827,111.7664,70.9161,181.3168,167.1386,54.3091,129.4252,94.6924,7.4071,210.6592,117.4545,206.2383,147.2049,62.2244,0.3102,3.4267,200.0563,33.6288,57.7427,205.8393,65.8343,97.1743,30.3341,33.7787,92.8204,184.0899,253.7391,22.2778,129.2997,147.8303,58.3138,139.411,160.0701,1.0497,107.6468,0.9627,161.8062,5.0
18.453,66.5542,52.9769,73.2399,78.322,59.1662,55.2661,14.9467,16.5516,157.139,46.2183,32.887,47.9269,146.7274,50.1286,54.423,8.3665,88.0983,99.836,190.4794,11.6119,18.6438,1.4842,9.9181,16.1816,14.8505,58.6853,34.4001,282.4829,614.9433,55.1803,114.4283,26.4767,90.161,176.1131,13.0045,14.7008,155.2886,79.7082,319.3074,234.1959,238.0704,303.9391,71.9242,45.7345,25.5978,85.9885,140.7184,200.6064,24.8237,96.9128,148.4477,83.7616,315.9962,207.7845,31.6419,145.2442,52.8547,100.9121,257.9819,63.8894,5.2272,160.4992,53.4837,69.1135,97.3231,66.3756,289.4889,36.3973,231.2573,117.0568,17.3545,248.77,170.8656,148.2739,153.6231,69.9783,8.1783,9.5761,170.3393,86.3721,24.555,282.5744,97.3223,232.1629,41.6094,39.3482,111.4618,238.3708,340.7923,29.2715,78.2798,148.0173,88.1677,131.3847,40.0828,1.3729,126.3946,11.649,149.6278,3.0
51.4797,62.1358,63.7911,89.1254,79.2713,52.6047,7.095,1.6861,20.3035,67.3804,43.6954,9.983,49.4721,137.7331,42.2751,2.5804,1.1426,64.5707,173.9492,95.7336,13.7782,5.6478,2.1275,32.2467,10.0539,78.4514,60.7884,32.6479,273.8469,540.2578,77.7424,105.4179,20.2708,45.0099,175.2509,65.6701,52.8457,125.9362,69.9288,285.9901,214.7468,198.8125,256.4285,19.1498,72.8614,58.7253,38.4239,121.2586,243.2705,25.6898,68.335,121.7693,63.4491,266.147,158.7762,45.3135,16.3545,41.7543,110.3322,198.8699,18.045,41.2362,154.691,31.9752,131.0541,103.0382,148.76,184.4912,75.413,205.7547,140.5793,79.1603,177.0231,216.5063,84.4806,190.3284,89.8591,0.9844,0.3041,107.642,19.4359,20.8122,183.4298,88.9865,181.2302,26.4101,32.9995,113.3347,232.3306,251.9698,95.9139,65.2861,156.9007,99.1718,92.0645,48.2094,2.6664,104.7814,0.3763,129.3239,1.0
